Th-232(n,g) ENDFB-8.0
Energy(eV) XS(b)
36.8925 0.274259
36.9205 0.353344
36.9313 0.382965
36.9420 0.410903
36.9527 0.436306
36.9581 0.447788
36.9634 0.458323
36.9684 0.467128
36.9733 0.474962
36.9783 0.481795
36.9832 0.487546
36.9885 0.492500
36.9939 0.496111
36.9988 0.498235
37.0038 0.499150
37.0053 0.499187
37.0103 0.498514
37.0152 0.496630
37.0209 0.492981
37.0266 0.487798
37.0358 0.476434
37.0449 0.461597
37.0540 0.443648
37.0631 0.423088
37.0723 0.400382
37.0814 0.376115
37.1019 0.318473
37.1122 0.289472
37.1224 0.261236
37.1327 0.234226
37.1430 0.208905
37.1532 0.185544
37.1635 0.164333
37.1726 0.147342
37.1817 0.132148
37.1909 0.118680
37.2000 0.106890
37.2091 0.0966465
37.2182 0.0878495
37.2274 0.0803437
37.2365 0.0740055
37.2456 0.0686815
37.2547 0.0642489
37.2639 0.0605722
37.2730 0.0575441
37.2821 0.0550543
37.2912 0.0530169
37.3095 0.0499858
37.3277 0.0479469
37.3460 0.0465543
37.3642 0.0455761
37.3825 0.0448639
37.4190 0.0439012
37.4555 0.0432744
37.5102 0.0426559
37.5650 0.0422661
37.6197 0.0420342
37.6745 0.0419394
37.7224 0.0419794
37.7703 0.0421796
37.8182 0.0426827
37.8421 0.0431726
37.8661 0.0439839
37.8900 0.0453679
37.9020 0.0463999
37.9140 0.0477533
37.9260 0.0495245
37.9379 0.0518246
37.9499 0.0547915
37.9619 0.0585733
37.9739 0.0633445
37.9858 0.0692743
37.9978 0.0765491
38.0098 0.0853196
38.0218 0.0957340
38.0337 0.107861
38.0457 0.121740
38.0577 0.137283
38.0679 0.151832
38.0782 0.167308
38.0885 0.183514
38.0987 0.200127
38.1193 0.233224
38.1295 0.248904
38.1398 0.263414
38.1478 0.273643
38.1558 0.282716
38.1637 0.290472
38.1717 0.296761
38.1786 0.300886
38.1854 0.303778
38.1915 0.305282
38.1976 0.305752
38.2037 0.305183
38.2098 0.303581
38.2174 0.300200
38.2249 0.295338
38.2335 0.288122
38.2420 0.279269
38.2506 0.268976
38.2592 0.257480
38.2722 0.238195
38.2852 0.217544
38.3113 0.175436
38.3243 0.155399
38.3373 0.136798
38.3503 0.119973
38.3633 0.105128
38.3705 0.0977971
38.3777 0.0910903
38.3849 0.0849936
38.3921 0.0794933
38.4065 0.0701309
38.4209 0.0627511
38.4353 0.0570432
38.4497 0.0527125
38.4641 0.0494707
38.4785 0.0470746
38.4929 0.0453133
38.5073 0.0440226
38.5361 0.0423644
38.5649 0.0414160
38.5937 0.0408231
38.6512 0.0401070
38.7088 0.0396636
38.8240 0.0391080
38.9117 0.0388310
39.1749 0.0383057
39.4381 0.0380019
39.7013 0.0378038
39.9645 0.0377168
40.1400 0.0377579
40.3154 0.0379540
40.3812 0.0381029
40.4470 0.0383293
40.5128 0.0386814
40.5786 0.0392699
40.6115 0.0397428
40.6444 0.0404695
40.6773 0.0417203
40.6938 0.0427122
40.7102 0.0441071
40.7267 0.0460884
40.7431 0.0489073
40.7596 0.0528952
40.7760 0.0584690
40.7843 0.0620059
40.7925 0.0661266
40.8007 0.0709124
40.8089 0.0764241
40.8172 0.0827466
40.8254 0.0899328
40.8336 0.0980628
40.8418 0.107171
40.8487 0.115558
40.8556 0.124663
40.8624 0.134522
40.8693 0.145101
40.8761 0.156417
40.8830 0.168411
40.8898 0.181076
40.8967 0.194320
40.9104 0.222331
40.9241 0.251712
40.9378 0.281512
40.9515 0.310581
40.9618 0.331183
40.9721 0.350150
40.9824 0.366957
40.9926 0.381118
41.0015 0.390920
41.0105 0.398187
41.0181 0.402261
41.0257 0.404284
41.0295 0.404514
41.0356 0.403794
41.0417 0.401743
41.0498 0.397019
41.0579 0.390104
41.0648 0.382468
41.0718 0.373403
41.0788 0.363037
41.0857 0.351527
41.0949 0.334854
41.1041 0.316809
41.1132 0.297772
41.1224 0.278122
41.1407 0.238412
41.1499 0.218998
41.1591 0.200264
41.1671 0.184481
41.1752 0.169502
41.1833 0.155418
41.1914 0.142294
41.1994 0.130170
41.2075 0.119064
41.2156 0.108969
41.2236 0.0998756
41.2317 0.0917241
41.2398 0.0844780
41.2478 0.0780806
41.2559 0.0724753
41.2640 0.0675821
41.2720 0.0633409
41.2801 0.0596846
41.2882 0.0565518
41.3043 0.0515947
41.3204 0.0480310
41.3366 0.0454938
41.3527 0.0436948
41.3689 0.0424128
41.3850 0.0414900
41.4173 0.0403030
41.4642 0.0393605
41.5111 0.0388121
41.5581 0.0384454
41.6050 0.0381819
41.6989 0.0378335
41.7928 0.0376239
41.9806 0.0374035
42.1683 0.0373153
42.6847 0.0373535
43.2011 0.0375932
43.7175 0.0379938
44.2338 0.0384898
44.7502 0.0391091
45.2666 0.0398950
45.5248 0.0403717
45.7830 0.0409420
46.0411 0.0416421
46.1702 0.0421085
46.2993 0.0427081
46.3639 0.0430948
46.4284 0.0435793
46.4930 0.0442175
46.5575 0.0451222
46.5898 0.0457521
46.6221 0.0465986
46.6543 0.0478409
46.6866 0.0498708
46.7027 0.0514158
46.7189 0.0535239
46.7350 0.0564303
46.7512 0.0604484
46.7673 0.0659944
46.7754 0.0694967
46.7834 0.0735768
46.7915 0.0783256
46.7996 0.0838246
46.8076 0.0901651
46.8157 0.0974320
46.8245 0.106557
46.8333 0.117024
46.8421 0.128963
46.8509 0.142487
46.8597 0.157710
46.8685 0.174677
46.8773 0.193456
46.8861 0.214070
46.8949 0.236529
46.9037 0.260726
46.9125 0.286580
46.9213 0.313938
46.9301 0.342592
46.9389 0.372283
46.9565 0.433482
46.9697 0.479492
46.9829 0.523889
46.9961 0.565121
47.0027 0.584050
47.0093 0.601595
47.0152 0.615888
47.0211 0.628820
47.0269 0.640282
47.0328 0.650156
47.0401 0.660183
47.0475 0.667470
47.0573 0.672783
47.0626 0.673501
47.0725 0.670742
47.0820 0.663248
47.0898 0.653499
47.0977 0.640750
47.1048 0.626689
47.1120 0.610505
47.1191 0.592387
47.1262 0.572558
47.1355 0.544594
47.1448 0.514723
47.1634 0.451361
47.1819 0.386758
47.1912 0.355169
47.2005 0.324633
47.2127 0.286755
47.2248 0.251730
47.2309 0.235409
47.2369 0.219928
47.2430 0.205303
47.2491 0.191546
47.2551 0.178657
47.2612 0.166629
47.2673 0.155446
47.2734 0.145089
47.2855 0.126741
47.2976 0.111329
47.3098 0.0985520
47.3219 0.0880879
47.3341 0.0796145
47.3462 0.0728225
47.3583 0.0674266
47.3705 0.0631719
47.3826 0.0598361
47.3948 0.0572310
47.4076 0.0550943
47.4205 0.0534521
47.4462 0.0511965
47.4719 0.0498046
47.4976 0.0489000
47.5490 0.0478238
47.6004 0.0472168
47.6519 0.0468437
47.7033 0.0466110
47.8061 0.0463965
47.9432 0.0463929
48.0803 0.0465558
48.3546 0.0471623
48.6288 0.0479339
48.9031 0.0488331
49.4515 0.0509248
50.0000 0.0533765
50.4113 0.0554824
50.8227 0.0577932
51.2340 0.0604117
51.6453 0.0633554
52.0567 0.0666851
52.4680 0.0704711
52.6737 0.0725659
52.8793 0.0748136
53.0850 0.0772297
53.2907 0.0798343
53.5478 0.0833919
53.8048 0.0873338
54.0619 0.0917252
54.3190 0.0966357
54.5761 0.102149
54.8332 0.108453
54.9617 0.111940
55.0903 0.115683
55.2188 0.119711
55.3473 0.124057
55.5187 0.130414
55.6901 0.137517
55.8615 0.145501
56.0329 0.154536
56.1186 0.159513
56.2043 0.164836
56.2900 0.170544
56.3757 0.176673
56.4614 0.183267
56.5471 0.190370
56.6328 0.198054
56.7185 0.206402
56.8127 0.216458
56.9070 0.227548
57.0013 0.239824
57.0955 0.253469
57.1898 0.268711
57.2840 0.285821
57.3312 0.295180
57.3783 0.305139
57.4254 0.315753
57.4726 0.327084
57.5411 0.344989
57.6097 0.364797
57.6782 0.386803
57.7468 0.411346
57.8153 0.438866
57.8496 0.453906
57.8839 0.469896
57.9182 0.486936
57.9525 0.505118
57.9867 0.524550
58.0210 0.545349
58.0681 0.576459
58.1153 0.610846
58.1624 0.649034
58.2095 0.691671
58.2331 0.714919
58.2567 0.739615
58.2802 0.765955
58.3038 0.794148
58.3274 0.824548
58.3509 0.857609
58.3745 0.894091
58.3981 0.935074
58.4131 0.964251
58.4281 0.996497
58.4431 1.03254
58.4580 1.07323
58.4730 1.11968
58.4880 1.17306
58.5030 1.23483
58.5105 1.26931
58.5180 1.30640
58.5255 1.34638
58.5330 1.38941
58.5405 1.43567
58.5480 1.48533
58.5555 1.53856
58.5630 1.59550
58.5705 1.65627
58.5780 1.72088
58.5855 1.78955
58.5930 1.86222
58.6005 1.93886
58.6080 2.01929
58.6230 2.19152
58.6380 2.37701
58.6573 2.63113
58.6766 2.89529
58.6958 3.15998
58.7151 3.41430
58.7301 3.59792
58.7451 3.76382
58.7516 3.82849
58.7633 3.93578
58.7751 4.02756
58.7850 4.09247
58.7873 4.10577
58.7934 4.13837
58.7949 4.14588
58.7993 4.16594
58.8037 4.18385
58.8121 4.21230
58.8275 4.24619
58.8303 4.25006
58.8394 4.25845
58.8485 4.26131
58.8667 4.25569
58.8723 4.25229
58.8856 4.24416
58.8989 4.23983
58.9122 4.24406
58.9255 4.26155
58.9388 4.29680
58.9521 4.35408
58.9654 4.43758
58.9787 4.55150
58.9865 4.63320
58.9942 4.72745
59.0019 4.83537
59.0096 4.95815
59.0173 5.09732
59.0250 5.25410
59.0327 5.43050
59.0404 5.62868
59.0481 5.85154
59.0558 6.10159
59.0635 6.38276
59.0712 6.69942
59.0789 7.05674
59.0866 7.46087
59.0943 7.91906
59.0981 8.17104
59.1020 8.43985
59.1058 8.72756
59.1097 9.03407
59.1135 9.36164
59.1174 9.71189
59.1212 10.0866
59.1251 10.4876
59.1289 10.9170
59.1328 11.3769
59.1366 11.8698
59.1405 12.3980
59.1443 12.9642
59.1482 13.5714
59.1520 14.2225
59.1559 14.9208
59.1597 15.6697
59.1636 16.4729
59.1674 17.3366
59.1713 18.2603
59.1751 19.2505
59.1790 20.3118
59.1828 21.4490
59.1867 22.6670
59.1905 23.9713
59.1944 25.3672
59.1982 26.8605
59.2021 28.4573
59.2059 30.1638
59.2098 31.9864
59.2136 33.9320
59.2175 36.0073
59.2213 38.2197
59.2252 40.5764
59.2291 43.0918
59.2329 45.7605
59.2368 48.5968
59.2406 51.6086
59.2445 54.8042
59.2483 58.1917
59.2522 61.7794
59.2560 65.5757
59.2599 69.5888
59.2637 73.8271
59.2676 78.2987
59.2714 83.0116
59.2753 87.9739
59.2791 93.1931
59.2830 98.6767
59.2868 104.432
59.2907 110.481
59.2945 116.800
59.2984 123.409
59.3022 130.314
59.3061 137.519
59.3099 145.029
59.3138 152.847
59.3176 160.976
59.3215 169.439
59.3253 178.193
59.3292 187.261
59.3330 196.640
59.3369 206.330
59.3407 216.325
59.3484 237.217
59.3554 257.216
59.3624 278.119
59.3694 299.860
59.3764 322.357
59.3841 347.896
59.3918 374.051
59.3960 388.531
59.4037 415.348
59.4114 442.344
59.4191 469.301
59.4268 495.991
59.4366 529.222
59.4520 578.475
59.4597 601.228
59.4674 622.400
59.4744 640.078
59.4814 656.088
59.4891 671.591
59.4968 684.707
59.5045 695.278
59.5122 703.177
59.5208 708.681
59.5302 710.731
59.5319 710.638
59.5375 709.353
59.5431 706.567
59.5505 700.653
59.5567 693.723
59.5629 685.089
59.5694 674.271
59.5758 661.737
59.5823 647.594
59.5888 631.960
59.6006 600.138
59.6124 564.650
59.6254 522.443
59.6384 478.084
59.6549 420.360
59.6714 363.267
59.6844 320.090
59.6909 299.322
59.6974 279.204
59.7039 259.801
59.7104 241.167
59.7169 223.344
59.7233 206.391
59.7298 190.278
59.7363 175.045
59.7428 160.697
59.7493 147.231
59.7558 134.638
59.7623 122.900
59.7688 111.997
59.7753 101.901
59.7809 93.8025
59.7865 86.2762
59.7921 79.2726
59.7977 72.7928
59.8033 66.7890
59.8089 61.2573
59.8145 56.1527
59.8201 51.4679
59.8257 47.1610
59.8313 43.2226
59.8369 39.6144
59.8425 36.3257
59.8453 34.7862
59.8481 33.3221
59.8509 31.9251
59.8537 30.5925
59.8565 29.3217
59.8593 28.1104
59.8621 26.9559
59.8649 25.8561
59.8682 24.6448
59.8714 23.5039
59.8747 22.4229
59.8779 21.4052
59.8812 20.4415
59.8844 19.5346
59.8876 18.6762
59.8909 17.8688
59.8941 17.1046
59.8974 16.3860
59.9006 15.7061
59.9039 15.0667
59.9071 14.4617
59.9104 13.8928
59.9136 13.3545
59.9168 12.8481
59.9201 12.3688
59.9233 11.9179
59.9266 11.4909
59.9298 11.0889
59.9363 10.3493
59.9428 9.68849
59.9493 9.09710
59.9558 8.56674
59.9623 8.09003
59.9688 7.66046
59.9732 7.39134
59.9776 7.14042
59.9820 6.90506
59.9865 6.68500
59.9953 6.28381
60.0042 5.92822
60.0130 5.61109
60.0219 5.32650
60.0307 5.06956
60.0396 4.83650
60.0484 4.62347
60.0573 4.42798
60.0661 4.24777
60.0750 4.08093
60.0838 3.92588
60.0927 3.78130
60.1015 3.64606
60.1103 3.51935
60.1233 3.34680
60.1363 3.18846
60.1493 3.04256
60.1623 2.90769
60.1752 2.78264
60.1882 2.66638
60.2012 2.55806
60.2142 2.45700
60.2272 2.36238
60.2401 2.27371
60.2531 2.19046
60.2661 2.11220
60.2791 2.03851
60.2921 1.96904
60.3180 1.84152
60.3333 1.77254
60.3487 1.70783
60.3640 1.64703
60.3794 1.58983
60.4100 1.48513
60.4407 1.39177
60.4714 1.30817
60.5021 1.23298
60.5328 1.16512
60.5634 1.10368
60.5894 1.05609
60.6154 1.01211
60.6413 0.971388
60.6673 0.933629
60.6932 0.898529
60.7192 0.865861
60.7451 0.835411
60.7711 0.806998
60.7971 0.780430
60.8230 0.755564
60.8749 0.710413
60.9268 0.670583
60.9788 0.635319
61.0165 0.612166
61.0543 0.590882
61.0920 0.571287
61.1298 0.553225
61.1675 0.536546
61.2053 0.521130
61.2431 0.506855
61.2808 0.493629
61.3563 0.469957
61.4318 0.449523
61.5073 0.431858
61.5829 0.416579
61.6348 0.407290
61.6867 0.398889
61.7905 0.384451
61.8944 0.372740
61.9982 0.363349
62.1020 0.355953
62.2058 0.350299
62.3097 0.346192
62.4135 0.343476
62.5645 0.341680
62.6684 0.341759
62.7722 0.342837
62.8760 0.344863
62.9799 0.347792
63.0837 0.351592
63.1875 0.356239
63.2913 0.361719
63.3952 0.368030
63.4990 0.375174
63.6028 0.383161
63.7067 0.392011
63.8105 0.401751
63.9143 0.412412
64.0182 0.424037
64.1220 0.436675
64.2258 0.450383
64.3957 0.475303
64.5656 0.503622
64.7355 0.535780
64.8205 0.553461
64.9054 0.572312
64.9904 0.592420
65.0754 0.613869
65.1603 0.636750
65.2453 0.661165
65.3302 0.687268
65.4152 0.715246
65.5001 0.745282
65.5851 0.777551
65.6889 0.820310
65.7927 0.867114
65.8966 0.918470
66.0004 0.974964
66.1042 1.03729
66.2081 1.10624
66.3119 1.18279
66.4157 1.26806
66.5148 1.35887
66.5644 1.40815
66.6139 1.46027
66.6635 1.51548
66.7131 1.57400
66.7626 1.63612
66.8122 1.70211
66.8617 1.77234
66.9113 1.84714
66.9608 1.92692
67.0104 2.01210
67.0600 2.10320
67.1095 2.20075
67.1591 2.30544
67.2086 2.41795
67.2605 2.54518
67.3124 2.68300
67.3644 2.83268
67.4163 2.99554
67.4682 3.17322
67.5201 3.36749
67.5720 3.58056
67.6239 3.81483
67.6511 3.94675
67.6782 4.08574
67.7054 4.23235
67.7325 4.38714
67.7461 4.46780
67.7596 4.55075
67.7732 4.63607
67.7868 4.72386
67.8003 4.81422
67.8139 4.90724
67.8275 5.00303
67.8410 5.10164
67.8540 5.19884
67.8670 5.29890
67.8800 5.40193
67.8930 5.50797
67.9059 5.61731
67.9189 5.73000
67.9319 5.84618
67.9449 5.96591
67.9528 6.04134
67.9608 6.11815
67.9688 6.19656
67.9767 6.27641
67.9847 6.35795
67.9927 6.44101
68.0006 6.52574
68.0086 6.61219
68.0204 6.74360
68.0275 6.82437
68.0345 6.90662
68.0416 6.99041
68.0487 7.07575
68.0593 7.20679
68.0699 7.34157
68.0806 7.48024
68.0912 7.62296
68.1018 7.76989
68.1124 7.92119
68.1230 8.07705
68.1337 8.23765
68.1401 8.33821
68.1466 8.44066
68.1531 8.54505
68.1596 8.65144
68.1661 8.75986
68.1726 8.87038
68.1791 8.98305
68.1856 9.09793
68.1921 9.21507
68.1986 9.33455
68.2050 9.45641
68.2115 9.58073
68.2180 9.70757
68.2245 9.83701
68.2310 9.96912
68.2375 10.1038
68.2440 10.2414
68.2505 10.3820
68.2570 10.5255
68.2634 10.6722
68.2699 10.8219
68.2764 10.9750
68.2829 11.1314
68.2894 11.2912
68.2959 11.4546
68.3024 11.6217
68.3089 11.7925
68.3154 11.9673
68.3219 12.1461
68.3283 12.3290
68.3348 12.5162
68.3413 12.7075
68.3478 12.9037
68.3543 13.1046
68.3608 13.3104
68.3673 13.5212
68.3803 13.9586
68.3932 14.4183
68.4062 14.9019
68.4192 15.4111
68.4322 15.9478
68.4452 16.5142
68.4581 17.1126
68.4711 17.7454
68.4841 18.4157
68.4971 19.1259
68.5100 19.8807
68.5230 20.6836
68.5360 21.5388
68.5425 21.9877
68.5490 22.4508
68.5555 22.9305
68.5620 23.4267
68.5684 23.9402
68.5749 24.4721
68.5814 25.0233
68.5879 25.5947
68.5944 26.1876
68.6009 26.8031
68.6074 27.4425
68.6139 28.1073
68.6204 28.7989
68.6269 29.5191
68.6333 30.2696
68.6398 31.0525
68.6463 31.8700
68.6528 32.7229
68.6587 33.5338
68.6646 34.3794
68.6705 35.2622
68.6764 36.1847
68.6823 37.1497
68.6882 38.1604
68.6941 39.2200
68.7000 40.3324
68.7065 41.6218
68.7130 42.9859
68.7195 44.4315
68.7260 45.9659
68.7325 47.5974
68.7389 49.3351
68.7454 51.1893
68.7519 53.1713
68.7584 55.2936
68.7649 57.5703
68.7714 60.0167
68.7779 62.6500
68.7844 65.4892
68.7909 68.5552
68.7974 71.8710
68.8038 75.4562
68.8103 79.3498
68.8168 83.5769
68.8233 88.1708
68.8298 93.1679
68.8363 98.6078
68.8428 104.533
68.8493 110.990
68.8557 118.018
68.8622 125.691
68.8687 134.056
68.8752 143.175
68.8817 153.111
68.8882 163.934
68.8947 175.714
68.9012 188.527
68.9077 202.428
68.9115 211.221
68.9153 220.424
68.9192 230.102
68.9230 240.222
68.9268 250.854
68.9307 261.961
68.9345 273.618
68.9383 285.784
68.9422 298.538
68.9460 311.832
68.9498 325.754
68.9537 340.247
68.9575 355.404
68.9613 371.163
68.9652 387.622
68.9690 404.710
68.9755 435.240
68.9820 467.805
68.9885 502.462
68.9950 539.261
69.0015 578.240
69.0080 619.425
69.0144 662.829
69.0209 708.450
69.0274 756.269
69.0339 806.250
69.0404 858.340
69.0469 912.464
69.0534 968.526
69.0599 1026.41
69.0728 1146.98
69.0841 1255.54
69.0953 1366.99
69.1177 1593.31
69.1307 1722.56
69.1436 1847.18
69.1566 1964.64
69.1696 2072.08
69.1826 2166.88
69.1956 2246.61
69.2022 2280.97
69.2089 2310.55
69.2155 2335.14
69.2222 2354.58
69.2326 2374.28
69.2430 2380.67
69.2451 2380.34
69.2519 2375.53
69.2587 2365.06
69.2655 2348.99
69.2722 2327.49
69.2788 2301.78
69.2853 2271.39
69.2983 2197.28
69.3117 2104.55
69.3251 1997.60
69.3385 1879.09
69.3519 1752.20
69.3726 1546.33
69.3933 1337.91
69.4067 1206.00
69.4201 1079.06
69.4335 958.562
69.4402 901.178
69.4469 845.957
69.4536 792.833
69.4603 741.964
69.4670 693.404
69.4737 647.253
69.4804 603.386
69.4871 561.870
69.4938 522.685
69.5005 485.849
69.5072 451.204
69.5139 418.749
69.5206 388.416
69.5273 360.169
69.5340 333.844
69.5407 309.395
69.5474 286.733
69.5541 265.796
69.5608 246.426
69.5675 228.562
69.5742 212.112
69.5808 197.004
69.5875 183.103
69.5942 170.348
69.6009 158.653
69.6076 147.954
69.6143 138.142
69.6210 129.162
69.6277 120.945
69.6344 113.438
69.6411 106.558
69.6478 100.262
69.6545 94.4975
69.6612 89.2239
69.6679 84.3816
69.6746 79.9381
69.6813 75.8565
69.6880 72.1080
69.6947 68.6506
69.7014 65.4621
69.7081 62.5170
69.7148 59.7961
69.7239 56.3966
69.7331 53.3250
69.7422 50.5341
69.7513 47.9949
69.7605 45.6716
69.7696 43.5432
69.7787 41.5845
69.7879 39.7763
69.7970 38.0999
69.8061 36.5447
69.8153 35.0962
69.8244 33.7436
69.8335 32.4762
69.8427 31.2885
69.8518 30.1719
69.8609 29.1200
69.8743 27.6823
69.8877 26.3581
69.9011 25.1330
69.9145 23.9979
69.9279 22.9420
69.9413 21.9588
69.9547 21.0402
69.9681 20.1813
69.9815 19.3758
69.9949 18.6200
70.0083 17.9088
70.0217 17.2396
70.0351 16.6080
70.0485 16.0121
70.0752 14.9149
70.1020 13.9297
70.1288 13.0413
70.1556 12.2371
70.1824 11.5067
70.2092 10.8411
70.2360 10.2326
70.2628 9.67488
70.2896 9.16228
70.3139 8.73128
70.3383 8.33060
70.3626 7.95710
70.3870 7.60861
70.4113 7.28266
70.4357 6.97755
70.4600 6.69140
70.4844 6.42265
70.5088 6.16981
70.5331 5.93181
70.5575 5.70735
70.5818 5.49556
70.6062 5.29535
70.6305 5.10604
70.6792 4.75685
70.7060 4.57987
70.7328 4.41272
70.7864 4.10490
70.8400 3.82839
70.8936 3.57906
70.9471 3.35345
71.0007 3.14863
71.0543 2.96212
71.1079 2.79179
71.1420 2.69097
71.1761 2.59556
71.2443 2.41951
71.3125 2.26102
71.3806 2.11800
71.4488 1.98907
71.5170 1.87390
71.5852 1.77272
71.6534 1.68427
71.7411 1.58093
71.7606 1.55817
71.7825 1.53228
71.8037 1.50695
71.8476 1.45372
71.8914 1.40032
71.9353 1.34833
71.9791 1.29920
72.0230 1.25364
72.0668 1.21170
72.1107 1.17293
72.1545 1.13673
72.2535 1.06220
72.3524 0.995279
72.4514 0.934594
72.5503 0.879344
72.6493 0.828889
72.7482 0.782686
72.8472 0.740269
72.9461 0.701238
73.0271 0.671580
73.1081 0.643801
73.1890 0.617753
73.2700 0.593286
73.3509 0.570250
73.4319 0.548518
73.5129 0.527999
73.5938 0.508613
73.6748 0.490285
73.7557 0.472942
73.9177 0.440939
74.0796 0.412118
74.2415 0.386071
74.3405 0.371369
74.4394 0.357505
74.5384 0.344417
74.6373 0.332047
74.8352 0.309262
75.0331 0.288788
75.2310 0.270324
75.4289 0.253616
75.6268 0.238449
75.8247 0.224639
75.9507 0.216485
76.0766 0.208781
76.3285 0.194597
76.5804 0.181860
76.8322 0.170389
77.0841 0.160062
77.3360 0.150650
77.5879 0.142072
77.8397 0.134245
78.0376 0.128568
78.2355 0.123266
78.4334 0.118307
78.6313 0.113663
78.8292 0.109308
79.0271 0.105218
79.2250 0.101374
79.4229 0.0977559
79.6209 0.0943459
79.8188 0.0911300
80.2146 0.0852237
80.6104 0.0799381
81.0062 0.0751907
81.4379 0.0705464
81.8697 0.0663865
82.3015 0.0626494
82.7333 0.0592818
83.1651 0.0562397
83.5969 0.0534851
84.0287 0.0510085
84.4605 0.0487311
85.0362 0.0460143
85.6119 0.0436144
86.1876 0.0414933
86.7633 0.0396220
87.3390 0.0379808
87.9147 0.0365602
88.2026 0.0359403
88.4905 0.0354039
88.7783 0.0349791
89.0662 0.0347387
89.1741 0.0347364
89.2821 0.0348229
89.3900 0.0350480
89.4980 0.0355187
89.5609 0.0360093
89.6239 0.0368472
89.6554 0.0375309
89.6869 0.0385559
89.7184 0.0401706
89.7498 0.0428002
89.7813 0.0471466
89.7971 0.0502834
89.8128 0.0542920
89.8286 0.0593887
89.8443 0.0658141
89.8600 0.0738511
89.8758 0.0838091
89.8915 0.0960288
89.9073 0.110839
89.9230 0.128589
89.9388 0.149600
89.9545 0.174164
89.9702 0.202459
89.9860 0.234612
90.0017 0.270610
90.0186 0.313276
90.0355 0.359758
90.0523 0.409401
90.0692 0.461268
90.1029 0.567036
90.1198 0.618094
90.1367 0.665810
90.1479 0.695017
90.1591 0.721557
90.1704 0.745030
90.1816 0.765045
90.1929 0.781276
90.2041 0.793413
90.2165 0.801805
90.2268 0.804695
90.2298 0.804832
90.2397 0.802989
90.2496 0.797680
90.2582 0.790329
90.2668 0.780518
90.2749 0.769065
90.2830 0.755617
90.2911 0.740283
90.2992 0.723195
90.3092 0.699853
90.3192 0.674382
90.3293 0.647078
90.3393 0.618272
90.3593 0.557494
90.3793 0.494681
90.3974 0.438109
90.4155 0.383456
90.4337 0.331931
90.4427 0.307661
90.4518 0.284535
90.4608 0.262570
90.4699 0.241839
90.4789 0.222372
90.4880 0.204203
90.4971 0.187289
90.5061 0.171635
90.5152 0.157215
90.5242 0.144003
90.5333 0.131926
90.5423 0.120944
90.5605 0.102041
90.5786 0.0867716
90.5967 0.0746306
90.6148 0.0650964
90.6329 0.0577076
90.6510 0.0520373
90.6691 0.0477220
90.6920 0.0437380
90.7149 0.0409490
90.7378 0.0389889
90.7607 0.0375953
90.8064 0.0358308
90.8522 0.0347893
90.9037 0.0340177
90.9552 0.0334609
91.0581 0.0326764
91.1611 0.0321341
91.2641 0.0317294
91.4700 0.0311406
91.6759 0.0307121
92.0878 0.0301010
92.4996 0.0296654
92.9115 0.0293187
93.3234 0.0290463
93.7352 0.0288367
94.1471 0.0286852
94.6352 0.0285784
95.3369 0.0285707
95.6878 0.0286383
96.0386 0.0287656
96.3895 0.0289771
96.7403 0.0293480
96.9158 0.0296425
97.0912 0.0300782
97.1789 0.0303934
97.2666 0.0308236
97.3543 0.0314539
97.4420 0.0325453
97.4954 0.0338293
97.5221 0.0348783
97.5488 0.0364098
97.5755 0.0386902
97.6022 0.0421067
97.6289 0.0472103
97.6556 0.0547334
97.6690 0.0596903
97.6823 0.0656203
97.6957 0.0726694
97.7090 0.0809848
97.7223 0.0907376
97.7357 0.102081
97.7490 0.115169
97.7624 0.130131
97.7757 0.147115
97.7891 0.166207
97.8024 0.187469
