energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
16412.63,0.00232998401,0,0.00376372196,0.00224995461,0,0,0.231816775,4.85387666e-07,0.00989637828,2.26357997e-08,0.000134919361,6.94321027e-11,0.0279626645,1.22390177e-07,1.0353841e-05,9.3623616e-10,4.60727123e-05,1.77682664e-11,0.00533931166,7.70128379e-07,0.00043128525,5.63549934e-08,0.000251584285,1.59519254e-08,0.00492604482,0,1.26475977e-06,0.0221440685,0,1.10495409e-05,0.00011605119,7.74157338e-05,4.65132387e-07,0.000101674949,0,1.88681095e-08,8.8606581e-05,1.72811873e-08,0,6.73052437e-06,1.84128354e-05,0.0136647402,0,0,0.000816423502,4.28617073e-08
16443.76,0.00232992849,0,0.00376043447,0.00224990493,0,0,0.23180542,4.850399e-07,0.00989616027,2.26362592e-08,0.000134917078,6.94111981e-11,0.0279621557,1.22489691e-07,1.0352775e-05,9.35573841e-10,4.60719978e-05,1.77804041e-11,0.00533807934,7.69689399e-07,0.000431270079,5.46563488e-08,0.000251571155,1.59296466e-08,0.00490773199,0,1.25918908e-06,0.0220809337,0,1.10573137e-05,0.00011511805,7.8242091e-05,4.66162353e-07,0.000101250855,0,1.87348557e-08,8.85998284e-05,1.7430996e-08,0,6.72224703e-06,1.84093684e-05,0.0129098205,0,0,0.000734518579,4.29397631e-08
16465.3,0.00232989007,0,0.00375815974,0.00224987055,0,0,0.231797563,4.84799268e-07,0.00989600942,2.26365771e-08,0.000134915499,6.93967334e-11,0.0279618036,1.22558548e-07,1.03520374e-05,9.35115557e-10,4.60715034e-05,1.77888026e-11,0.00533722666,7.69385652e-07,0.000431260622,5.37254214e-08,0.000251562069,1.59142311e-08,0.00489506066,0,1.25533451e-06,0.0220372484,0,1.1062692e-05,0.000114472375,7.88138781e-05,4.66875025e-07,0.000100957408,0,1.86426525e-08,8.8595156e-05,1.75346541e-08,0,6.71651964e-06,1.84069695e-05,0.0112094316,0,0,0.000462550798,4.29976632e-08
16488.07,0.00232984946,0,0.00375575511,0.00224983421,0,0,0.231789257,4.84544896e-07,0.00989584996,2.26369132e-08,0.000134913829,6.93814428e-11,0.0279614315,1.22631338e-07,1.03512577e-05,9.34631104e-10,4.60709808e-05,1.77976807e-11,0.00533632322,7.6955013e-07,0.000431250983,5.28256605e-08,0.000251552465,1.58979353e-08,0.00488166576,0,1.25125984e-06,0.0219910685,0,1.10683773e-05,0.000113789831,7.9418316e-05,4.67628392e-07,0.000100670992,0,1.85609598e-08,8.85902168e-05,1.76442315e-08,0,6.7104652e-06,1.84044335e-05,0.0201070742,0,0,0.000940289782,4.30514328e-08
16516.68,0.00232979843,0,0.00375273375,0.00224978855,0,0,0.231778822,4.84225282e-07,0.0098956496,2.26373355e-08,0.00013491173,6.93622305e-11,0.0279609638,1.22722796e-07,1.03502781e-05,9.340224e-10,4.60703241e-05,1.78088359e-11,0.00533518725,7.69949237e-07,0.000431238873,5.16951308e-08,0.000251540398,1.587746e-08,0.00486483537,0,1.2461401e-06,0.0219330445,0,1.10755209e-05,0.000112932229,8.01777789e-05,4.68574982e-07,0.000100322325,0,1.84657479e-08,8.85840125e-05,1.77819127e-08,0,6.70285791e-06,1.84461086e-05,0.0125283411,0,0,0.000764504407,4.31310732e-08
16543,0.00232975148,0,0.00374995422,0.00224974655,0,0,0.231769221,4.83931251e-07,0.00989546528,2.2637724e-08,0.0001349098,6.93445559e-11,0.0279605336,1.22806934e-07,1.03493768e-05,9.33462418e-10,4.606972e-05,1.78190981e-11,0.00533414221,7.70316398e-07,0.000431227731,5.06550909e-08,0.000251529296,1.58586236e-08,0.00484935211,0,1.24143016e-06,0.0218796649,0,1.10820926e-05,0.000112143271,8.08764529e-05,4.69445804e-07,0.000100001566,0,1.83781569e-08,8.8578305e-05,1.79085737e-08,0,6.69585953e-06,1.84891568e-05,0.0237354064,0,0,0.00106494032,4.31892057e-08
16573.8,0.00232969655,0,0.00374670158,0.00224969739,0,0,0.231757986,4.83587172e-07,0.00989524958,2.26381786e-08,0.000134907541,6.93238729e-11,0.0279600302,1.22905393e-07,1.03483222e-05,9.32807119e-10,4.60690131e-05,1.78311072e-11,0.00533291929,7.70746055e-07,0.000431214825,4.94675732e-08,0.000251516305,1.5836581e-08,0.00483123341,0,1.23591852e-06,0.0218171994,0,1.1089783e-05,0.000111244061,8.16881675e-05,4.7061913e-07,9.96262093e-05,0,1.82756568e-08,8.8571626e-05,1.8056794e-08,0,6.68766994e-06,1.85395324e-05,0.0083836258,0,0,8.58417712e-05,4.32806458e-08
16599.07,0.00232965148,0,0.00374403294,0.00224965706,0,0,0.231748769,4.83304871e-07,0.00989507261,2.26385516e-08,0.000134905688,6.93069035e-11,0.0279596172,1.22986174e-07,1.03474569e-05,9.32269477e-10,4.6068433e-05,1.784096e-11,0.00533191594,7.71098568e-07,0.000431205547,4.87867833e-08,0.000251505647,1.58184961e-08,0.00481636783,0,1.23139647e-06,0.0217659492,0,1.10960926e-05,0.000110527237,8.2349019e-05,4.71716163e-07,9.93182464e-05,0,1.81915602e-08,8.85661462e-05,1.8178402e-08,0,6.68095075e-06,1.85808632e-05,0.0116706675,0,0,0.000400291977,4.33471554e-08
16620.88,0.00232961258,0,0.00374172969,0.00224962226,0,0,0.231740814,4.83061223e-07,0.00989491987,2.26388735e-08,0.000134904089,6.92922575e-11,0.0279592607,1.23055895e-07,1.03467101e-05,9.31805449e-10,4.60679324e-05,1.78494638e-11,0.0053310496,7.72342243e-07,0.00043119754,4.81992081e-08,0.000251496447,1.58028873e-08,0.00480353767,0,1.22749359e-06,0.0217217163,0,1.11015383e-05,0.000109908561,8.29193858e-05,4.72662989e-07,9.90524501e-05,0,1.81189781e-08,8.85614167e-05,1.82833593e-08,0,6.67515156e-06,1.8616535e-05,0.0116263524,0,0,0.000306907389,4.34010941e-08
16647.5,0.0023295651,0,0.00373891848,0.00224957977,0,0,0.231731104,4.8276384e-07,0.00989473345,2.26392664e-08,0.000134902136,6.92743815e-11,0.0279588256,1.23140992e-07,1.03457986e-05,9.31239084e-10,4.60673214e-05,1.7859843e-11,0.00532999056,7.77989449e-07,0.000431187767,4.74820484e-08,0.000251485219,1.57838362e-08,0.00478794785,0,1.22276534e-06,0.0216677283,0,1.11081849e-05,0.000109153442,8.3615542e-05,4.73818629e-07,9.87280348e-05,0,1.80303888e-08,8.85556441e-05,1.8411464e-08,0,6.66807341e-06,1.86600738e-05,0.0124148016,0,0,0.000137430389,4.34768681e-08
16672.63,0.00232952028,0,0.00373626463,0.00224953967,0,0,0.231721937,4.82483103e-07,0.00989455746,2.26396374e-08,0.000134900293,6.92575061e-11,0.0279584148,1.23221325e-07,1.03449381e-05,9.3070442e-10,4.60667447e-05,1.78696413e-11,0.0053289908,7.83320563e-07,0.00043117854,4.68050302e-08,0.00025147462,1.57658514e-08,0.00477404756,0,1.21871506e-06,0.0216167621,0,1.11144596e-05,0.000108440589,8.42727322e-05,4.74909584e-07,9.84217781e-05,0,1.7946758e-08,8.85501947e-05,1.85323983e-08,0,6.66139145e-06,1.87011757e-05,0.013682857,0,0,0.00163272996,4.3543515e-08
16705.84,0.00232946105,0,0.00373275748,0.00224948667,0,0,0.231709823,4.82112101e-07,0.00989432488,2.26401275e-08,0.000134897858,6.92352048e-11,0.027957872,1.23327489e-07,1.03438009e-05,9.29998949e-10,4.60659824e-05,1.788259e-11,0.00532767025,8.11766882e-07,0.000431166347,4.59103317e-08,0.000251460612,1.57420841e-08,0.00475567793,0,1.21336251e-06,0.0215494088,0,1.11227517e-05,0.000107498534,8.51412275e-05,4.76351312e-07,9.80170511e-05,0,1.78362377e-08,8.8542981e-05,1.86922174e-08,0,6.65256102e-06,1.82878086e-05,0.0137789875,0,0,0.00106143842,4.36329691e-08
16729.4,0.00232941902,0,0.00373026942,0.00224944907,0,0,0.23170123,4.81848903e-07,0.00989415989,2.26404753e-08,0.00013489613,6.92193836e-11,0.0279574869,1.23402804e-07,1.03429941e-05,9.29498519e-10,4.60654416e-05,1.78917761e-11,0.00532673066,1.00981721e-06,0.000431157698,4.52756104e-08,0.000251450675,1.57252229e-08,0.00474264606,0,1.20956527e-06,0.0215016267,0,1.11286343e-05,0.000106830216,8.57573597e-05,4.7737411e-07,9.77299278e-05,0,1.77578318e-08,8.8537854e-05,1.88055977e-08,0,6.64629648e-06,1.76307212e-05,0.0112187489,0,0,0.000142947642,4.36962673e-08
16751.37,0.00232937984,0,0.00372794928,0.002249414,0,0,0.231693216,4.81603467e-07,0.00989400603,2.26407996e-08,0.000134894519,6.92046302e-11,0.0279571279,1.23473036e-07,1.03422418e-05,9.29031861e-10,4.60649374e-05,1.79003423e-11,0.00532585391,1.28170848e-05,0.000431149631,4.46837246e-08,0.000251441408,1.57094996e-08,0.00473049367,0,1.2060243e-06,0.0214563582,0,1.11352257e-05,0.000106207002,8.63319108e-05,4.78327882e-07,9.74621816e-05,0,1.76847173e-08,8.8533073e-05,1.89113263e-08,0,6.64045472e-06,1.70179788e-05,0.0140921614,0,0,0.000903648876,4.37532484e-08
16775.31,0.00232933714,0,0.00372542109,0.0022493758,0,0,0.231684484,4.81336024e-07,0.00989383838,2.26411529e-08,0.000134892763,6.91885539e-11,0.0279567366,1.23549565e-07,1.03414221e-05,9.28523359e-10,4.60643879e-05,1.79096766e-11,0.00532492643,1.00625258e-05,0.000431140842,4.40387658e-08,0.00025143131,1.56923665e-08,0.00471725161,0,1.20216582e-06,0.0214061479,0,1.11437807e-05,0.000105544122,8.69551e-05,4.79511649e-07,9.71704272e-05,0,1.76050467e-08,8.85278696e-05,1.90265349e-08,0,6.63408915e-06,1.66435872e-05,0.0139599979,0,0,0.000829050604,4.38164832e-08
16800.26,0.00232929264,0,0.00372278624,0.00224933598,0,0,0.231675383,4.81057298e-07,0.00989366365,2.26415212e-08,0.000134890933,6.91717994e-11,0.0279563288,1.23629324e-07,1.03405677e-05,9.27993404e-10,4.60638152e-05,1.79194047e-11,0.00532392147,8.88642183e-07,0.000431131682,4.3366597e-08,0.000251420787,1.56745106e-08,0.00470345088,0,1.19814455e-06,0.0213538193,0,1.11526967e-05,0.000104877661,8.76002492e-05,4.80962607e-07,9.68663641e-05,0,1.7522015e-08,8.85224592e-05,1.91466029e-08,0,6.62745506e-06,1.68283204e-05,0.0133652886,0,0,0.000481489233,4.38874507e-08
16826.97,0.002329245,0,0.00371996553,0.00224929335,0,0,0.23166564,4.8075891e-07,0.00989347659,2.26419155e-08,0.000134888974,6.91538629e-11,0.0279558922,1.23714708e-07,1.03396531e-05,9.27426065e-10,4.60632022e-05,1.7929819e-11,0.005322857,7.98862792e-07,0.000431122353,4.2757461e-08,0.000251409521,1.5655395e-08,0.00468867663,0,1.19383962e-06,0.0212977993,0,1.11622416e-05,0.000104164188,8.82909079e-05,4.82515916e-07,9.6540852e-05,0,1.74331261e-08,8.85166672e-05,1.92751407e-08,0,6.62035299e-06,1.7026085e-05,0.0127638396,0,0,0.000729612124,4.39581224e-08
16855.03,0.00232919495,0,0.00371700225,0.00224924857,0,0,0.231655405,4.8044544e-07,0.00989328008,2.26423296e-08,0.000134886916,6.91350199e-11,0.0279554335,1.23804408e-07,1.03386922e-05,9.26830052e-10,4.60625581e-05,1.79407597e-11,0.00532173675,7.78969663e-07,0.000431113297,4.22898029e-08,0.000251397685,1.56353134e-08,0.00467315565,0,1.18931711e-06,0.021238948,0,1.1172269e-05,0.000103414653,8.90164746e-05,4.84147734e-07,9.61988876e-05,0,1.73397446e-08,8.85105824e-05,1.94101752e-08,0,6.61289196e-06,1.72338451e-05,0.0208268165,0,0,0.000827695482,4.40318259e-08
16884.43,0.00232914251,0,0.00371389746,0.00224920165,0,0,0.231644681,4.80117001e-07,0.00989307419,2.26427636e-08,0.00013488476,6.91152771e-11,0.027954953,1.23898392e-07,1.03376856e-05,9.26205584e-10,4.60618833e-05,1.79522228e-11,0.0053205647,7.70711975e-07,0.000431103809,4.17998119e-08,0.000251385285,1.56142727e-08,0.00465689347,0,1.18457862e-06,0.0211772862,0,1.11827752e-05,0.000102629325,8.97766905e-05,4.85857479e-07,9.58405928e-05,0,1.72419036e-08,8.85042071e-05,1.95516582e-08,0,6.60507463e-06,1.74515267e-05,0.0113524864,0,0,0.00023381488,4.41155861e-08
16912.36,0.0023290927,0,0.00371094791,0.00224915708,0,0,0.231634493,4.79804984e-07,0.00989287859,2.26431758e-08,0.000134882712,6.90965214e-11,0.0279544965,1.23987677e-07,1.03367293e-05,9.25612356e-10,4.60612422e-05,1.79631128e-11,0.00531945064,7.67338573e-07,0.000431094796,4.13343204e-08,0.000251373504,1.55942841e-08,0.00464154408,0,1.1801257e-06,0.0211187075,0,1.11927561e-05,0.000101883263,9.04988956e-05,4.87481737e-07,9.55002127e-05,0,1.71489547e-08,8.84981505e-05,1.9686067e-08,0,6.59764817e-06,1.76583243e-05,0.0116530894,0,0,0.00122362314,4.41899024e-08
16939.25,0.00232904474,0,0.00370810819,0.00224911416,0,0,0.231624685,4.79504585e-07,0.00989269028,2.26435728e-08,0.00013488074,6.90784641e-11,0.027954057,1.24073636e-07,1.03358087e-05,9.25041218e-10,4.6060625e-05,1.79735973e-11,0.0053183779,7.6518489e-07,0.000431086118,4.08861619e-08,0.000251362162,1.55750397e-08,0.00462753214,0,1.17621227e-06,0.02106231,0,1.12023653e-05,0.000101164981,9.11942087e-05,4.89045514e-07,9.51898841e-05,0,1.70709132e-08,8.84923194e-05,1.9815471e-08,0,6.59049824e-06,1.78574216e-05,0.00814312858,0,0,0.000110982583,4.42650003e-08
16960.69,0.0023290065,0,0.00370584401,0.00224907994,0,0,0.231616864,4.79265071e-07,0.00989254013,2.26438892e-08,0.000134879167,6.90640666e-11,0.0279537065,1.24142174e-07,1.03350746e-05,9.24585837e-10,4.60601329e-05,1.79819568e-11,0.00531752259,7.63467711e-07,0.000431079199,4.05288352e-08,0.000251353119,1.55596958e-08,0.00461636011,0,1.17309201e-06,0.021017343,0,1.1210027e-05,0.000100592279,9.17485975e-05,4.90292349e-07,9.49520879e-05,0,1.70150361e-08,8.84876702e-05,1.99186477e-08,0,6.58479744e-06,1.80161663e-05,0.0126909917,0,0,0.000472543187,4.43227948e-08
16985.19,0.0023289628,0,0.00370325669,0.00224904084,0,0,0.231607928,4.78991371e-07,0.00989236855,2.26442508e-08,0.000134877371,6.90476142e-11,0.0279533061,1.24220494e-07,1.03342358e-05,9.24065462e-10,4.60595706e-05,1.79915095e-11,0.0053165452,7.61505448e-07,0.000431071292,4.01205093e-08,0.000251342865,1.55453579e-08,0.00460359356,0,1.16952642e-06,0.0209659582,0,1.12187822e-05,9.99577992e-05,9.23801396e-05,4.92028484e-07,9.46803524e-05,0,1.69511839e-08,8.84823702e-05,2.00365497e-08,0,6.57828281e-06,1.80564464e-05,0.0136110867,0,0,0.000485824504,4.43874029e-08
17003.29,0.00232893052,0,0.00370134523,0.00224901196,0,0,0.231601325,4.78789169e-07,0.0098922418,2.2644518e-08,0.000134876043,6.90354596e-11,0.0279530103,1.24278355e-07,1.03336161e-05,9.23681022e-10,4.60591552e-05,1.79985667e-11,0.0053158211,7.60882451e-07,0.000431065451,3.98188481e-08,0.000251335316,1.55365088e-08,0.00459416195,0,1.16689225e-06,0.0209279963,0,1.12252503e-05,9.95020413e-05,9.28454257e-05,4.93513575e-07,9.44796009e-05,0,1.69040115e-08,8.8478459e-05,2.01236527e-08,0,6.57346989e-06,1.79968069e-05,0.00794700771,0,0,0.000237617948,4.44401267e-08
17027.67,0.00232888703,0,0.00369877058,0.00224897305,0,0,0.231592433,4.78516811e-07,0.00989207106,2.26448779e-08,0.000134874255,6.90190878e-11,0.0279526118,1.24356291e-07,1.03327814e-05,9.23163195e-10,4.60585956e-05,1.80080726e-11,0.00531484504,7.60340179e-07,0.000431057583,3.94125222e-08,0.000251325152,1.55250387e-08,0.00458145793,0,1.16334411e-06,0.0208768632,0,1.12339626e-05,9.88881532e-05,9.3472148e-05,4.95513936e-07,9.42091964e-05,0,1.68404722e-08,8.84731676e-05,2.02409783e-08,0,6.56698734e-06,1.79164728e-05,0.0163884111,0,0,0.00042950929,4.45040482e-08
17055.77,0.00232883692,0,0.00369580308,0.0022489282,0,0,0.231582183,4.78202894e-07,0.00989187427,2.26452926e-08,0.000134872194,6.9000218e-11,0.0279521525,1.24446119e-07,1.03318193e-05,9.22566357e-10,4.60579506e-05,1.80190289e-11,0.00531372004,7.59715165e-07,0.000431048514,3.89441975e-08,0.000251313437,1.55119016e-08,0.00456681548,0,1.1592546e-06,0.0208179279,0,1.12440042e-05,9.81805954e-05,9.41944981e-05,4.97819521e-07,9.38975325e-05,0,1.67672377e-08,8.84670687e-05,2.03762059e-08,0,6.55951566e-06,1.78238808e-05,0.0169336819,0,0,0.000451492841,4.45839737e-08
17087.63,0.00232878009,0,0.0036924385,0.00224887736,0,0,0.231570561,4.77846974e-07,0.00989165115,2.26457629e-08,0.000134869858,6.89788232e-11,0.0279516317,1.24547967e-07,1.03307285e-05,9.21889657e-10,4.60572193e-05,1.80314512e-11,0.00531244451,7.5900652e-07,0.000431038859,3.8554883e-08,0.000251300153,1.54971121e-08,0.00455021376,0,1.15461787e-06,0.0207511067,0,1.12553895e-05,9.73783609e-05,9.50135043e-05,5.0043361e-07,9.35441655e-05,0,1.66842039e-08,8.84601538e-05,2.0529528e-08,0,6.55104421e-06,1.77188994e-05,0.0124966709,0,0,0.000370684755,4.46715475e-08
17108.53,0.00232874281,0,0.00369023135,0.002248844,0,0,0.231562938,4.77613492e-07,0.00989150479,2.26460714e-08,0.000134868325,6.89647883e-11,0.0279512901,1.24614778e-07,1.03300129e-05,9.21445745e-10,4.60567396e-05,1.80396002e-11,0.00531160777,7.58541652e-07,0.000431032606,3.83177056e-08,0.000251291439,1.54874107e-08,0.00453932311,0,1.1515762e-06,0.0207072723,0,1.12628582e-05,9.68520991e-05,9.55507683e-05,5.0214844e-07,9.33123586e-05,0,1.66297341e-08,8.84556177e-05,2.06301065e-08,0,6.54548698e-06,1.76500321e-05,0.0157121388,0,0,0.00109166352,4.47288666e-08
17139.79,0.00232868706,0,0.00368693013,0.00224879411,0,0,0.231551536,4.77264274e-07,0.00989128587,2.26465328e-08,0.000134866033,6.89437964e-11,0.0279507792,1.24714708e-07,1.03289427e-05,9.20781789e-10,4.60560221e-05,1.80517885e-11,0.00531035626,7.57846352e-07,0.000431023253,3.79629608e-08,0.000251278407,1.54729011e-08,0.00452303404,0,1.14702679e-06,0.0206412781,0,1.1275215e-05,9.60649726e-05,9.63543507e-05,5.047133e-07,9.29656463e-05,0,1.6548264e-08,8.8448833e-05,2.07805412e-08,0,6.53717507e-06,1.75470277e-05,0.0113886462,0,0,0.000614588999,4.48146445e-08
17166.21,0.00232863994,0,0.00368414005,0.00224875195,0,0,0.231541899,4.76969125e-07,0.00989110084,2.26469228e-08,0.000134864095,6.89260547e-11,0.0279503474,1.24799165e-07,1.03280381e-05,9.20220634e-10,4.60554157e-05,1.80620898e-11,0.00530929852,7.57258705e-07,0.000431015348,3.76631413e-08,0.000251267392,1.54606379e-08,0.00450926701,0,1.14318177e-06,0.0205842147,0,1.12891973e-05,9.53997173e-05,9.70335141e-05,5.06881041e-07,9.26726157e-05,0,1.6479408e-08,8.84430988e-05,2.0907684e-08,0,6.53015009e-06,1.74599716e-05,0.0104177584,0,0,0.000141896334,4.48875663e-08
17196.05,0.00232858671,0,0.00368098879,0.00224870433,0,0,0.231531014,4.76635771e-07,0.00989089187,2.26473632e-08,0.000134861907,6.89060164e-11,0.0279498596,1.24894556e-07,1.03270165e-05,9.19586838e-10,4.60547308e-05,1.80737245e-11,0.00530810386,7.56594989e-07,0.00043100642,3.7324511e-08,0.000251254951,1.54467873e-08,0.0044946448,0,1.13927558e-06,0.0205197646,0,1.13049896e-05,9.4670012e-05,9.77998898e-05,5.1006505e-07,9.2341653e-05,0,1.64016387e-08,8.84366223e-05,2.10512852e-08,0,6.52221575e-06,1.73616462e-05,0.00897037637,0,0,0.000614012533,4.49697631e-08
17215.09,0.00232855275,0,0.00367897807,0.00224867394,0,0,0.231524069,4.76423068e-07,0.00989075853,2.26476442e-08,0.00013486051,6.88932306e-11,0.0279495484,1.24955421e-07,1.03263646e-05,9.19182432e-10,4.60542938e-05,1.80811483e-11,0.00530734159,7.56171492e-07,0.000431000723,3.71084413e-08,0.000251247013,1.54379494e-08,0.00448548837,0,1.13686491e-06,0.0204786409,0,1.13150661e-05,9.42145126e-05,9.82885627e-05,5.12439736e-07,9.21304758e-05,0,1.63520165e-08,8.84324898e-05,2.11429127e-08,0,6.51715308e-06,1.72989078e-05,0.0217796909,0,0,0.00139809565,4.5020015e-08
17239.39,0.00232850941,0,0.00367641186,0.00224863516,0,0,0.231515205,4.76151603e-07,0.00989058835,2.26480029e-08,0.000134858728,6.88769125e-11,0.0279491512,1.25033102e-07,1.03255326e-05,9.18666305e-10,4.6053736e-05,1.80906229e-11,0.00530636873,7.55631e-07,0.000430993452,3.683268e-08,0.000251236882,1.54266698e-08,0.00447380238,0,1.13378826e-06,0.0204261564,0,1.13279264e-05,9.36331768e-05,9.89122368e-05,5.15470455e-07,9.18609586e-05,0,1.62886856e-08,8.84272157e-05,2.12598533e-08,0,6.51069181e-06,1.72188372e-05,0.0403482768,0,0,0.000548069487,4.50739432e-08
17273.12,0.00232844925,0,0.0036728498,0.00224858133,0,0,0.231502902,4.75774792e-07,0.00989035214,2.26485008e-08,0.000134856254,6.8854262e-11,0.0279485999,1.25140927e-07,1.03243778e-05,9.17949887e-10,4.60529619e-05,1.81037743e-11,0.00530501833,7.5488076e-07,0.00043098336,3.64499052e-08,0.000251222819,1.54110129e-08,0.00445758146,0,1.12951766e-06,0.0203533045,0,1.13457774e-05,9.28262443e-05,9.97779373e-05,5.19677291e-07,9.1486851e-05,0,1.62007782e-08,8.8419895e-05,2.14221745e-08,0,6.50172313e-06,1.71076939e-05,0.0168905394,0,0,0.000826658541,4.51820424e-08
17301.28,0.00232839903,0,0.00366987596,0.00224853639,0,0,0.23149263,4.75460205e-07,0.00989015493,2.26489164e-08,0.000134854189,6.88353518e-11,0.0279481397,1.25230947e-07,1.03234137e-05,9.17351774e-10,4.60523155e-05,1.8114754e-11,0.00530389093,7.54254412e-07,0.000430974934,3.61303398e-08,0.000251211078,1.53979415e-08,0.00444403918,0,1.12595229e-06,0.020292483,0,1.13606805e-05,9.21525646e-05,0.000100500681,5.23189432e-07,9.11745216e-05,0,1.61273873e-08,8.84137831e-05,2.15576909e-08,0,6.49423549e-06,1.70149043e-05,0.0139495926,0,0,0.000120446783,4.52600136e-08
17333.77,0.00232834108,0,0.00366644485,0.00224848454,0,0,0.231480779,4.75097246e-07,0.0098899274,2.2649396e-08,0.000134851806,6.8813534e-11,0.0279476086,1.25334809e-07,1.03223013e-05,9.16661693e-10,4.60515698e-05,1.8127422e-11,0.00530259018,7.53531753e-07,0.000430965799,3.58884439e-08,0.000251197532,1.53828602e-08,0.00442841458,0,1.1218387e-06,0.0202223093,0,1.13778752e-05,9.1375297e-05,0.000101334556,5.27241614e-07,9.08257194e-05,0,1.6055464e-08,8.84067314e-05,2.17140448e-08,0,6.48559653e-06,1.6907847e-05,0.0118957818,0,0,0.000440140048,4.53497424e-08
17365.38,0.0023282847,0,0.00366310667,0.00224843409,0,0,0.231469249,4.74744119e-07,0.00988970603,2.26498626e-08,0.000134849488,6.87923071e-11,0.027947092,1.25435857e-07,1.03212191e-05,9.15990303e-10,4.60508443e-05,1.81397468e-11,0.00530132466,7.52828668e-07,0.000430957002,3.56728324e-08,0.000251184353,1.53681873e-08,0.00441321318,0,1.11783652e-06,0.0201540362,0,1.13946042e-05,9.06190819e-05,0.000102145845,5.31184042e-07,9.04995022e-05,0,1.59999913e-08,8.83998708e-05,2.18661638e-08,0,6.47719155e-06,1.68036893e-05,0.0183645574,0,0,0.00106420205,4.5434652e-08
17392.65,0.00232823606,0,0.00366022682,0.00224839057,0,0,0.231459302,4.74439475e-07,0.00988951505,2.26502651e-08,0.000134847488,6.87739946e-11,0.0279466462,1.25523032e-07,1.03202854e-05,9.15411094e-10,4.60502183e-05,1.81503795e-11,0.00530022739,7.52356446e-07,0.000430949413,3.5486824e-08,0.000251172983,1.53555291e-08,0.00440009891,0,1.11438384e-06,0.020095137,0,1.14090363e-05,8.99731388e-05,0.00010284584,5.35147391e-07,9.02180741e-05,0,1.5952135e-08,8.83939521e-05,2.19973972e-08,0,6.46994056e-06,1.67138323e-05,0.0106866405,0,0,0.000327607124,4.55124036e-08
17418.99,0.00232818908,0,0.00365744518,0.00224834853,0,0,0.231449694,4.7414522e-07,0.00988933059,2.26506539e-08,0.000134845556,6.87563066e-11,0.0279462157,1.25607234e-07,1.03193836e-05,9.14851638e-10,4.60496138e-05,1.81606495e-11,0.00529916753,7.51900329e-07,0.000430942083,3.53071591e-08,0.000251162005,1.53434813e-08,0.00438743187,0,1.1110489e-06,0.0200382464,0,1.14229763e-05,8.93665771e-05,0.000103522217,5.40489292e-07,8.99462437e-05,0,1.59059106e-08,8.83882352e-05,2.2124155e-08,0,6.46293686e-06,1.66270398e-05,0.0193746871,0,0,0.000830711231,4.5581628e-08
17445.48,0.00232814183,0,0.0036546477,0.00224830625,0,0,0.231440032,4.7384929e-07,0.00988914508,2.26510449e-08,0.000134843614,6.87385179e-11,0.0279457827,1.25691915e-07,1.03184766e-05,9.14288995e-10,4.60490058e-05,1.81709781e-11,0.00529810165,7.51441614e-07,0.000430934711,3.5126471e-08,0.00025115098,1.53321635e-08,0.0043746927,0,1.10769497e-06,0.0199810318,0,1.14369956e-05,8.87565611e-05,0.000104202446,5.45861613e-07,8.96728653e-05,0,1.58594231e-08,8.83824858e-05,2.22516347e-08,0,6.45589327e-06,1.65397529e-05,0.00660125033,0,0,0.000437063346,4.56573175e-08
17465.11,0.00232810682,0,0.00365257468,0.00224827493,0,0,0.231432872,4.73629995e-07,0.0098890076,2.26513346e-08,0.000134842174,6.87253359e-11,0.0279454619,1.25754667e-07,1.03178045e-05,9.13872058e-10,4.60485552e-05,1.81786319e-11,0.00529731179,7.5110169e-07,0.000430929248,3.49925749e-08,0.00025114281,1.53237767e-08,0.00436525254,0,1.1052096e-06,0.0199386338,0,1.14473844e-05,8.83045183e-05,0.000104706518,5.49842688e-07,8.94702824e-05,0,1.58249742e-08,8.83782253e-05,2.23461015e-08,0,6.45067373e-06,1.64750704e-05,0.0223373742,0,0,0.000460396209,4.57121647e-08
