energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)","Pb204(n,elastic)","Pb204(n,inelastic)","Pb204(n,2n)","Pb204(n,absorption)","Pb206(n,elastic)","Pb206(n,inelastic)","Pb206(n,2n)","Pb206(n,absorption)","Pb207(n,elastic)","Pb207(n,inelastic)","Pb207(n,2n)","Pb207(n,absorption)","Pb208(n,elastic)","Pb208(n,inelastic)","Pb208(n,2n)","Pb208(n,absorption)"
1634830,0.00293304674,0,0.00062293683,0.000457071644,6.14347323e-05,0,0.0112159168,2.54047138e-07,0.000108929639,3.00395056e-10,0.00541586042,1.45268055e-07,1.35649206e-06,1.18067009e-07,4.31919581e-05,2.84257118e-10,0.0348209866,7.77871763e-07,0.000487721052,1.72282475e-08,0.000346113618,2.15045857e-07,0.000185932085,3.33817704e-05,4.23250652e-07,0.00323426784,0.00112923145,2.45302701e-06,4.51249491e-05,4.62962429e-05,4.16973844e-08,8.71441461e-06,3.24570841e-06,7.88921869e-09,3.63057662e-05,2.00286826e-05,0,7.78832071e-07,1.27366261e-05,0.00479438929,0.00431599389,0,8.95138737e-05,0.000600846954,0.000897281947,0.000211311514,0,1.84262862e-06,0.0150326693,0.00430279673,0,9.39681678e-06,0.0192650311,0.00413688462,0,8.94895849e-06,0.0291260718,0,0,4.98820441e-06
1642509,0.00293838159,0,0.000622831515,0.000456761794,6.13966943e-05,0,0.0111816308,2.54418985e-07,0.000108317719,3.11435609e-10,0.0062441212,2.58812787e-07,1.35527564e-06,1.1816297e-07,4.15751219e-05,2.68126853e-10,0.0314273355,2.72879023e-06,0.00048142128,1.72712518e-08,0.000345425561,2.15045857e-07,0.000185896044,3.36887876e-05,4.31230565e-07,0.00097119857,0.000510898186,2.45426207e-06,4.51568534e-05,4.6213638e-05,4.16030776e-08,8.70787484e-06,3.25395535e-06,7.89873894e-09,3.63318679e-05,2.0057381e-05,0,7.76266263e-07,1.27437408e-05,0.00479486661,0.00431876515,0,8.90516783e-05,0.000603563774,0.000898280149,0.000213017448,0,1.81886989e-06,0.0215802063,0.00619664046,0,9.35319586e-06,0.0157696102,0.00340739029,0,8.95026527e-06,0.0389246681,0,0,5.02108586e-06
1646125,0.00294089374,0,0.000622781923,0.000456615869,6.13787819e-05,0,0.0111654857,2.54594087e-07,0.000108029569,3.16634546e-10,0.00849569134,5.98107604e-07,1.35470283e-06,1.18208157e-07,4.08242685e-05,2.60616647e-10,0.0260290992,2.17597791e-06,0.000478454751,1.72915023e-08,0.000345101559,2.15045857e-07,0.000185883442,3.38333629e-05,4.3498859e-07,0.00103762004,0.00032889204,2.45237277e-06,4.51718812e-05,4.61747391e-05,4.15586668e-08,8.7047953e-06,3.25783879e-06,7.90322198e-09,3.63441591e-05,2.00708949e-05,0,7.75058038e-07,1.27470911e-05,0.00479531322,0.00432018361,0,8.88340329e-05,0.000604843082,0.000898750197,0.000213820763,0,1.80768203e-06,0.0146387835,0.00421100999,0,9.33265736e-06,0.0134278716,0.00290524954,0,8.95087955e-06,0.0258927761,0,0,5.03656908e-06
1650930,0.00294423193,0,0.000622716024,0.000456421962,6.13549795e-05,0,0.0111440319,2.54826764e-07,0.00010764667,3.23542979e-10,0.0240657521,2.50243289e-06,1.35394168e-06,1.18268204e-07,3.98265222e-05,2.50636963e-10,0.03837623,1.04393451e-06,0.000474512779,1.73184115e-08,0.000344671019,2.15045857e-07,0.000185862226,3.40254744e-05,4.39982436e-07,0.00290405801,0.000849586043,2.4498646e-06,4.51918512e-05,4.61230495e-05,4.14996526e-08,8.70070315e-06,3.26299916e-06,7.90917911e-09,3.63604918e-05,2.00888524e-05,0,7.73452529e-07,1.2751543e-05,0.00479590669,0.00432206848,0,8.85448222e-05,0.000606543047,0.000899374804,0.000214888221,0,1.79281541e-06,0.0109930594,0.00316962057,0,9.30536186e-06,0.0163341603,0.00353936331,0,8.95169855e-06,0.0364951493,0,0,5.05714473e-06
1656550,0.00294813633,0,0.000622638947,0.000456195165,6.132714e-05,0,0.0111189391,2.55098906e-07,0.000107188784,3.31625021e-10,0.00707490733,4.04642667e-07,1.35305143e-06,1.18338434e-07,3.86957473e-05,2.40449044e-10,0.0333321715,1.95200587e-06,0.00046990219,1.73498849e-08,0.000344167453,2.15045857e-07,0.000185836262,3.42501744e-05,4.45823354e-07,0.00182640494,0.00141237547,2.44692023e-06,4.52152081e-05,4.60736439e-05,4.14306293e-08,8.69591692e-06,3.26903482e-06,7.91614666e-09,3.63795948e-05,2.01098558e-05,0,7.71574701e-07,1.275675e-05,0.00479660082,0.00432427306,0,8.8206557e-05,0.000608531352,0.000900105354,0.000216136737,0,1.7754272e-06,0.0151826853,0.00438739682,0,9.27343842e-06,0.0181359784,0.00393698262,0,8.95265395e-06,0.053041239,0,0,5.08120907e-06
1662100,0.0029519921,0,0.000622562831,0.000455971192,6.12996471e-05,0,0.011094159,2.5536766e-07,0.000106710559,3.39611155e-10,0.00560210247,1.97523488e-07,1.35217226e-06,1.1840779e-07,3.75920737e-05,2.30921751e-10,0.0312378362,1.07140285e-06,0.000465349028,1.73809662e-08,0.00034367016,2.15045857e-07,0.000185811756,3.44720743e-05,4.51590951e-07,0.00188764861,0.000628381665,2.44393224e-06,4.52382706e-05,4.61458432e-05,4.13624724e-08,8.69119029e-06,3.2749953e-06,7.92302743e-09,3.63984599e-05,2.01305976e-05,0,7.69720263e-07,1.27618922e-05,0.00479728627,0.00432645017,0,8.78725049e-05,0.000611069133,0.000900826805,0.000217369701,0,1.75825557e-06,0.01750763,0.00507115203,0,9.24191158e-06,0.0189493766,0.00412107975,0,8.95360101e-06,0.0622130575,0,0,5.10497411e-06
1666000,0.00295470156,0,0.000622509344,0.000455813806,6.12803279e-05,0,0.0110767459,2.55556513e-07,0.00010637451,3.45223033e-10,0.00533062525,1.610441e-07,1.35155447e-06,1.18456527e-07,3.68451154e-05,2.24230717e-10,0.027441514,1.19816694e-06,0.000462149508,1.74028072e-08,0.00034332071,2.15045857e-07,0.000185795297,3.46280031e-05,4.55643475e-07,0.0012252985,0.000663583934,2.44193334e-06,4.52544767e-05,4.61965779e-05,4.13145783e-08,8.68786888e-06,3.27918374e-06,7.92786256e-09,3.64117164e-05,2.01451729e-05,0,7.68417144e-07,1.27655056e-05,0.00479776791,0.00432798003,0,8.76377652e-05,0.000613515367,0.00090133377,0.000218236109,0,1.74618901e-06,0.0137564492,0.00399199623,0,9.2197567e-06,0.0155442214,0.00338525058,0,8.95426244e-06,0.0561461364,0,0,5.12167371e-06
1674830,0.00296083604,0,0.000622388244,0.000455457468,6.1236587e-05,0,0.0110373208,2.55984097e-07,0.000105613659,3.57928901e-10,0.00509908258,1.30197907e-07,1.35015573e-06,1.18566872e-07,3.51964009e-05,2.09087207e-10,0.0201859584,5.62075205e-07,0.000454905468,1.74522573e-08,0.000342529521,2.15045857e-07,0.000185758033,3.49810418e-05,4.64818803e-07,0.00554813576,0.00100229566,2.40668011e-06,4.52911691e-05,4.63114464e-05,4.12061406e-08,8.68034871e-06,3.28866678e-06,7.93880975e-09,3.64417305e-05,2.01781729e-05,0,7.65466749e-07,1.27736867e-05,0.00479885838,0.00433144379,0,8.71062904e-05,0.000619053892,0.000902344503,0.000220349843,0,1.72109232e-06,0.0150132346,0.00437330176,0,9.16959838e-06,0.0143733034,0.00313949219,0,8.95576738e-06,0.0432079091,0,0,5.15948391e-06
1683220,0.00296666485,0,0.000622273178,0.000455118887,6.11950258e-05,0,0.0109998603,2.56390374e-07,0.000104882858,3.70001634e-10,0.00500971114,1.99493088e-07,1.34882668e-06,1.18671718e-07,3.37463417e-05,1.9782084e-10,0.0167655837,5.10804583e-07,0.000448022399,1.74992434e-08,0.000341777756,2.15045857e-07,0.000185721303,3.53164835e-05,4.73537887e-07,0.00138747015,0.000344995876,2.34157605e-06,4.53260346e-05,4.6420592e-05,4.11031002e-08,8.67320315e-06,3.29767725e-06,7.94921139e-09,3.6470249e-05,2.02095285e-05,0,7.62663373e-07,1.27814602e-05,0.00479989451,0.00433473495,0,8.66012991e-05,0.000624316431,0.00090256286,0.000223185096,0,1.69727281e-06,0.0128394184,0.00375418183,0,9.12194054e-06,0.0145730925,0.00319180511,0,8.95719547e-06,0.0605664692,0,0,5.19540962e-06
1688652,0.00297043864,0,0.00062219868,0.000454899676,6.11681175e-05,0,0.0109756069,2.56653413e-07,0.000104355472,3.77817973e-10,0.00554705096,3.28139524e-05,1.34796621e-06,1.18739599e-07,3.28496627e-05,1.905595e-10,0.0153467587,4.92849097e-07,0.000443566043,1.75296639e-08,0.000341291036,2.15045857e-07,0.000185700421,3.5533664e-05,4.79183191e-07,0.00270907686,0.000709987549,2.29940523e-06,4.53486078e-05,4.6491257e-05,4.10363879e-08,8.66857684e-06,3.30351097e-06,7.9559458e-09,3.6488713e-05,2.02298293e-05,0,7.60848362e-07,1.2786493e-05,0.00480056521,0.00433686575,0,8.62743497e-05,0.000628489882,0.000902704233,0.000225020745,0,1.68185118e-06,0.0126217805,0.00369932243,0,9.0910855e-06,0.0131245811,0.0028797928,0,8.95811948e-06,0.0532835789,0,0,5.21866946e-06
1691600,0.00297248671,0,0.000622158249,0.000454780709,6.11535141e-05,0,0.0109624444,2.56796167e-07,0.000104069254,3.82059978e-10,0.00500568701,7.28740076e-07,1.34749922e-06,1.18776439e-07,3.23999551e-05,1.86881231e-10,0.0147365614,4.85655418e-07,0.000441147534,1.75461734e-08,0.000341026888,2.15045857e-07,0.000185687338,3.56515307e-05,4.82247019e-07,0.00195546207,0.000442603777,2.27653257e-06,4.53608585e-05,4.65296076e-05,4.10001826e-08,8.6660661e-06,3.30667699e-06,7.95960064e-09,3.64987336e-05,2.02408467e-05,0,7.59863338e-07,1.27892244e-05,0.0048009291,0.00433802214,0,8.60969117e-05,0.000631388712,0.00090259459,0.000226211186,0,1.6734817e-06,0.0149807504,0.00439585051,0,9.07433954e-06,0.0148876512,0.00326947302,0,8.9586219e-06,0.0457324388,0,0,5.23129299e-06
1698125,0.00297701984,0,0.000622068761,0.00045451739,6.11211915e-05,0,0.010933311,2.57112133e-07,0.000103435749,3.91449082e-10,0.00491250877,1.31393713e-07,1.34646561e-06,1.1885798e-07,3.14045878e-05,1.78739879e-10,0.0136873074,4.74299538e-07,0.000435794492,1.7582715e-08,0.000340442232,2.15045857e-07,0.000185658381,3.59124129e-05,4.89028387e-07,0.00322520491,0.00114650967,2.22583472e-06,4.53879738e-05,4.66144914e-05,4.09200468e-08,8.66050891e-06,3.31368454e-06,7.96769012e-09,3.65209128e-05,2.02652323e-05,0,7.5768312e-07,1.27952699e-05,0.00480173451,0.00434058165,0,8.57041767e-05,0.000637804879,0.000902182179,0.000229023966,0,1.65495692e-06,0.0132733584,0.00400459065,0,9.03727289e-06,0.0133814503,0.00294503553,0,8.95973181e-06,0.076597633,0,0,5.25923306e-06
1707800,0.00298432843,0,0.000621773526,0.000454603931,6.10677111e-05,0,0.0108931086,2.57580586e-07,0.000102496414,4.05370857e-10,0.0048656712,9.9196805e-08,1.34493301e-06,1.18978884e-07,3.00228e-05,1.67980863e-10,0.0126062199,4.6452608e-07,0.000428154083,1.76368974e-08,0.000338652782,2.15045857e-07,0.000185159272,3.61561022e-05,5.02965325e-07,0.00187415183,0.000798051994,2.107543e-06,4.5425236e-05,4.65652749e-05,4.0784576e-08,8.62571888e-06,3.32226601e-06,7.90661179e-09,3.65537991e-05,2.03013903e-05,0,7.54450382e-07,1.28042339e-05,0.00480436487,0.00434360907,0,8.51218434e-05,0.000647318452,0.00090160507,0.000233194669,0,1.62911696e-06,0.0150729011,0.00457737558,0,8.98231632e-06,0.0140297887,0.00309709674,0,8.96137788e-06,0.0454084617,0,0,5.30066101e-06
1717701,0.00299195215,0,0.00062143141,0.00045480983,6.10116152e-05,0,0.0108527041,2.58059969e-07,0.000103106576,4.19617815e-10,0.00482275792,8.99518047e-08,1.34336461e-06,1.19102613e-07,2.87052206e-05,1.58207969e-10,0.011855969,4.59933186e-07,0.000420408229,1.76923454e-08,0.000336594585,2.15045857e-07,0.000184533813,3.63702689e-05,5.18183527e-07,0.00190197806,0.000902761384,1.89707983e-06,4.54626419e-05,4.64718401e-05,4.06418431e-08,8.58358428e-06,3.36968423e-06,7.82612891e-09,3.65874537e-05,2.03383929e-05,0,7.51142131e-07,1.28134073e-05,0.00480740995,0.00434651832,0,8.4525907e-05,0.000656415827,0.000901022818,0.000237462804,0,1.60276294e-06,0.0146102345,0.00457782789,0,8.92607404e-06,0.0163144554,0.00361229444,0,8.96306505e-06,0.0348011848,0,0,5.34305686e-06
1727300,0.00299934509,0,0.000621099281,0.000455009449,6.09572304e-05,0,0.010813532,2.5852473e-07,0.000110300234,4.33430272e-10,0.00478296804,8.74094383e-08,1.34184405e-06,1.19222567e-07,2.75368654e-05,1.49886267e-10,0.0113280268,4.58760394e-07,0.000412898637,1.77461022e-08,0.000334599167,2.15045857e-07,0.000183928905,3.65779046e-05,5.32938756e-07,0.00118350179,0.000354970819,1.69294113e-06,4.54989014e-05,4.63812567e-05,4.05034598e-08,8.54273487e-06,3.41565609e-06,7.74810092e-09,3.66209103e-05,2.03742993e-05,0,7.47879807e-07,1.28223009e-05,0.00481036215,0.00434933868,0,8.39481488e-05,0.000662251998,0.000899859093,0.000242232349,0,1.5779017e-06,0.0172261883,0.005442336,0,8.87154676e-06,0.0147847368,0.00328352277,0,8.96469842e-06,0.0587279196,0,0,5.38415979e-06
1737060,0.00300686304,0,0.000620761322,0.000455212417,6.09019334e-05,0,0.0107737029,2.58997287e-07,0.000162245484,4.47474334e-10,0.00474320768,8.57079589e-08,1.34029799e-06,1.19344485e-07,2.64433739e-05,1.42379825e-10,0.0109144887,4.59910394e-07,0.000405263091,1.78007606e-08,0.000332570281,2.15045857e-07,0.000183311165,3.67890209e-05,5.47940178e-07,0.00296665393,0.000731213454,1.48551725e-06,4.55357691e-05,4.6289154e-05,4.03627555e-08,8.5012003e-06,3.46239902e-06,7.6687642e-09,3.66810414e-05,2.04118321e-05,0,7.42829939e-07,1.28313426e-05,0.00481336387,0.00435220634,0,8.33607001e-05,0.000668186057,0.000898403187,0.000247369486,0,1.55365404e-06,0.0159438063,0.00508034726,0,8.81610697e-06,0.0145487826,0.00324082644,0,8.96636159e-06,0.0655534888,0,0,5.42595237e-06
1744800,0.00301282502,0,0.00062049331,0.000455373376,6.08580811e-05,0,0.0107421171,2.59372039e-07,0.00022513904,4.58611789e-10,0.00471152854,8.48643489e-08,1.33907192e-06,1.19441167e-07,2.56383981e-05,1.37250273e-10,0.0106480673,4.62196617e-07,0.000399207852,1.78441065e-08,0.000330961308,2.15045857e-07,0.000182823056,3.69564469e-05,5.59836624e-07,0.00105656873,0.000894089095,1.45128508e-06,4.55650064e-05,4.62161135e-05,4.02511724e-08,8.46826204e-06,3.4994677e-06,7.60584758e-09,3.67287273e-05,2.04415968e-05,0,7.38825229e-07,1.2838513e-05,0.00481574433,0.00435448049,0,8.2894834e-05,0.000672891961,0.000896973485,0.000251749145,0,1.53442498e-06,0.0121853553,0.00390947976,0,8.77213939e-06,0.0138065443,0.00308281928,0,8.96767822e-06,0.0892333997,0,0,5.45909482e-06
1752200,0.00301852509,0,0.000620237065,0.000455527265,6.08161551e-05,0,0.0107119187,2.5973033e-07,0.000159062985,4.69259982e-10,0.00468080202,8.43523994e-08,1.3378997e-06,1.19533602e-07,2.49072399e-05,1.33154396e-10,0.00977594455,2.93374887e-06,0.000390821282,1.79527888e-08,0.000327111144,2.15045857e-07,0.000182358342,3.71165137e-05,5.71210863e-07,0.00527576847,0.00118190177,1.50834131e-06,4.55929594e-05,4.61462815e-05,4.01444908e-08,8.43677067e-06,3.53490804e-06,7.54569473e-09,3.67743184e-05,2.04700541e-05,0,7.34996436e-07,1.28453684e-05,0.00481802023,0.00435665482,0,8.24494308e-05,0.000676508273,0.000895545317,0.00025600473,0,1.51604053e-06,0.0146266681,0.00472222714,0,8.730104e-06,0.0146079298,0.0032689092,0,8.96893762e-06,0.0435826815,0,0,5.49078139e-06
1761020,0.00302531888,0,0.000619931634,0.000455710684,6.07661838e-05,0,0.0106759256,2.60157374e-07,0.000117031337,4.81951454e-10,0.00464309113,8.37734174e-08,1.33650255e-06,1.19643775e-07,2.4082615e-05,1.29007989e-10,0.00989930641,2.89030607e-06,0.00039661622,1.82717564e-08,0.000331235671,2.15045857e-07,0.000181800904,3.73073005e-05,5.84768129e-07,0.00113708648,0.00082476229,1.57635782e-06,4.56262805e-05,4.61663207e-05,4.0017345e-08,8.39923636e-06,3.57714909e-06,7.47399905e-09,3.68286581e-05,2.0503972e-05,0,7.30432929e-07,1.28535393e-05,0.00482073284,0.0043592464,0,8.19185581e-05,0.000680708587,0.000893843096,0.000261076927,0,1.49412825e-06,0.0163363984,0.00531398265,0,8.68000251e-06,0.0159368115,0.00357548716,0,8.97044088e-06,0.0493940469,0,0,5.52854843e-06
1769800,0.00303208187,0,0.000619627589,0.000455893272,6.07164392e-05,0,0.0106400957,2.60582481e-07,0.000108035023,4.94585338e-10,0.00460368377,8.34021385e-08,1.33511173e-06,1.19753448e-07,2.33018598e-05,1.25435163e-10,0.00978342807,2.84706029e-06,0.000390278246,1.85892774e-08,0.000327361952,2.15045857e-07,0.00018124807,3.74972206e-05,5.98263528e-07,0.00227705142,0.000441538809,1.64397527e-06,4.56594495e-05,4.62622373e-05,3.98907701e-08,8.36187228e-06,3.61919857e-06,7.40262851e-09,3.68827514e-05,2.05377362e-05,0,7.25890118e-07,1.28616732e-05,0.00482343316,0.00436182623,0,8.13900929e-05,0.000684889851,0.000892147203,0.000266127654,0,1.47399601e-06,0.0152358139,0.00499354803,0,8.63012834e-06,0.0152460845,0.00342948488,0,8.97193413e-06,0.0391173735,0,0,5.56614447e-06
1778950,0.00303912986,0,0.00061931073,0.000456083553,6.06645982e-05,0,0.0106027559,2.61025502e-07,0.000108476088,5.0775168e-10,0.00455920323,8.30167474e-08,1.3336623e-06,1.19867742e-07,2.25297576e-05,1.23815516e-10,0.00937365341,2.80199207e-06,0.00036898012,1.89201792e-08,0.000313639886,2.15045857e-07,0.000180670771,3.76951463e-05,6.12327457e-07,0.00200710431,0.000657451144,1.71692613e-06,4.56940164e-05,4.63621958e-05,3.97588612e-08,8.32293362e-06,3.66302007e-06,7.32825034e-09,3.69391243e-05,2.05729232e-05,0,7.21155867e-07,1.28701498e-05,0.00482624727,0.00436451474,0,8.0839358e-05,0.000687302894,0.000889026388,0.000272794297,0,1.45307117e-06,0.0186019798,0.00614397383,0,8.57815285e-06,0.0141240271,0.00318574501,0,8.97349251e-06,0.0378201711,0,0,5.60532495e-06
1787300,0.00304556163,0,0.000619021575,0.000456257198,6.06172898e-05,0,0.0105686808,2.6142979e-07,0.000108916905,5.19749005e-10,0.00451431679,8.27056543e-08,1.3323396e-06,1.19972044e-07,2.18434767e-05,1.25091736e-10,0.00915743203,2.76086425e-06,0.000357554628,1.92221487e-08,0.000306396902,2.15045857e-07,0.000180143775,3.7875764e-05,6.2516237e-07,0.00181149752,0.000365019776,1.79051092e-06,4.5725561e-05,4.64534149e-05,3.96384853e-08,8.28739945e-06,3.70301018e-06,7.26037517e-09,3.69905684e-05,2.06050337e-05,0,7.1683554e-07,1.28778853e-05,0.00482881534,0.00436696815,0,8.03367754e-05,0.000685775672,0.000886178431,0.000278878064,0,1.43397583e-06,0.0133546414,0.0044430644,0,8.53072097e-06,0.0151064582,0.00341544372,0,8.97491393e-06,0.0323185875,0,0,5.64107962e-06
1797296,0.00305326127,0,0.00061867542,0.000456465073,6.05606557e-05,0,0.0105278886,2.61913773e-07,0.000109478544,5.34095499e-10,0.00445408992,8.23421291e-08,1.33075616e-06,1.20096906e-07,2.10231269e-05,1.3113945e-10,0.0096789128,2.71162908e-06,0.000383514097,1.95836473e-08,0.000323856279,2.15045857e-07,0.000179512895,3.80919861e-05,6.40527374e-07,0.00160775544,0.000304381049,1.87854149e-06,4.57633238e-05,4.65626155e-05,3.94943802e-08,8.24486056e-06,3.75088338e-06,7.17912006e-09,3.70521534e-05,2.06434741e-05,0,7.11663566e-07,1.28871456e-05,0.00483188964,0.00436990518,0,7.97351208e-05,0.000683947395,0.000882769069,0.000286161098,0,1.4111163e-06,0.0143529902,0.00486416582,0,8.47394001e-06,0.0146179232,0.00331454119,0,8.97661361e-06,0.023399929,0,0,5.68388222e-06
1805800,0.00305973667,0,0.00061823616,0.000457001775,6.04946976e-05,0,0.0104953102,2.62298738e-07,0.000109955738,5.3989077e-10,0.0043992727,8.22833886e-08,1.32940906e-06,1.2020314e-07,2.03018299e-05,1.4368674e-10,0.0179852099,2.66974273e-06,0.000804832249,1.98911854e-08,0.000601886156,2.15045857e-07,0.000179230939,3.83063604e-05,6.58038387e-07,0.00253767434,0.000673630486,1.89880637e-06,4.58058227e-05,4.6576273e-05,3.94204268e-08,8.22746132e-06,3.77138933e-06,7.14978221e-09,3.71045459e-05,2.06761772e-05,0,7.07263558e-07,1.2894202e-05,0.00483564022,0.00437136723,0,7.92058394e-05,0.000700330397,0.000882893486,0.000289354525,0,1.39579787e-06,0.0123613573,0.00421685097,0,8.4471602e-06,0.0141863317,0.00322379978,0,8.99950061e-06,0.0478396372,0,0,5.7224901e-06
1813800,0.00306579542,0,0.000617759441,0.000457664492,6.04248519e-05,0,0.0104655947,2.62649142e-07,0.000110404381,5.42531358e-10,0.00435695443,8.23386162e-08,1.3281418e-06,1.20303081e-07,1.95672015e-05,1.71606995e-10,0.00996063657,2.63033883e-06,0.00039694051,2.01804977e-08,0.000333279171,2.15045857e-07,0.000179074546,3.85213741e-05,6.76457174e-07,0.00127372879,0.000426864466,1.8938089e-06,4.5850352e-05,4.65543664e-05,3.93721899e-08,8.21933425e-06,3.78181121e-06,7.1396337e-09,3.71538332e-05,2.07069424e-05,0,7.03124321e-07,1.29004798e-05,0.00483966637,0.00437228781,0,7.87002777e-05,0.000707293244,0.000884337181,0.000291041844,0,1.38319821e-06,0.0160258298,0.00549676927,0,8.43140467e-06,0.01494135,0.0034018853,0,9.03043217e-06,0.0520599499,0,0,5.75977255e-06
1821875,0.00307191096,0,0.000617278253,0.000458333422,6.03543514e-05,0,0.0104356006,2.63002832e-07,0.00011085723,5.45196701e-10,0.00450240742,8.29924193e-08,1.32686265e-06,1.20403958e-07,1.87260855e-05,2.49411789e-10,0.0121291075,2.59056552e-06,0.000506629307,2.04725232e-08,0.000405866969,2.15045857e-07,0.000178915909,3.87384029e-05,6.95067415e-07,0.00291737795,0.000960266352,1.88886266e-06,4.58952987e-05,4.65322545e-05,3.93235007e-08,8.21113098e-06,3.79233079e-06,7.12939005e-09,3.72035825e-05,2.0737996e-05,0,6.98946279e-07,1.29068164e-05,0.00484373027,0.004373217,0,7.81899759e-05,0.000712742097,0.000885794409,0.000292744981,0,1.37048044e-06,0.0199385825,0.00687686625,0,8.41550525e-06,0.0119417982,0.00272465133,0,9.06165464e-06,0.0317562873,0,0,5.7974044e-06
1827600,0.00307624675,0,0.0006169371,0.000458807679,6.0304368e-05,0,0.0104143354,2.63253591e-07,0.00011117829,5.47086372e-10,0.00593073691,9.23968147e-08,1.32595577e-06,1.20475478e-07,1.81387452e-05,4.10327495e-10,0.0144296661,2.56236711e-06,0.000623132471,2.06795641e-08,0.000482864852,2.15045857e-07,0.00017880466,3.88922713e-05,7.08267421e-07,0.00226303557,0.000610659175,1.88530996e-06,4.59271618e-05,4.6516578e-05,3.92889831e-08,8.20531505e-06,3.79978895e-06,7.12212752e-09,3.72388537e-05,2.07600123e-05,0,6.95984138e-07,1.29113089e-05,0.00484661148,0.00437387578,0,7.7828183e-05,0.000716605216,0.000886778524,0.000294005934,0,1.3614638e-06,0.0133621542,0.00462802334,0,8.40422866e-06,0.014134065,0.00322887994,0,9.08379017e-06,0.0510309563,0,0,5.82408446e-06
1833785,0.00308093092,0,0.000616568537,0.000459320042,6.02503686e-05,0,0.0103913616,2.63524497e-07,0.000111525147,5.49127877e-10,0.0131826739,1.33033538e-07,1.32497601e-06,1.20552745e-07,1.88616654e-05,1.07782326e-09,0.0191445078,2.53190297e-06,0.000862209756,2.09032388e-08,0.000640680483,2.15045857e-07,0.000178684451,3.90585047e-05,7.22527712e-07,0.00258900643,0.000437276545,1.88148614e-06,4.59615828e-05,4.64996423e-05,3.92516934e-08,8.1990318e-06,3.80784636e-06,7.11428145e-09,3.72769589e-05,2.07837977e-05,0,6.92783991e-07,1.29161624e-05,0.00484972419,0.00437458749,0,7.74373202e-05,0.000720778734,0.000887633266,0.000295595509,0,1.35172264e-06,0.0129572719,0.00450724184,0,8.39205082e-06,0.0159751393,0.00365456413,0,9.10770423e-06,0.0358365715,0,0,5.85290824e-06
1840420,0.00308595589,0,0.000616173158,0.000459869683,6.01924403e-05,0,0.0103667163,2.63815114e-07,0.000111897241,5.51317914e-10,0.00745702322,9.86839588e-08,1.32392498e-06,1.20635634e-07,3.57408538e-05,3.28375786e-09,0.0284196836,2.49922236e-06,0.00133282605,2.11431871e-08,0.000951141544,2.15045857e-07,0.000178554117,3.92368326e-05,7.37814858e-07,0.00187416977,0.000750873588,1.8773422e-06,4.59985082e-05,4.64814743e-05,3.92116907e-08,8.19229141e-06,3.81649001e-06,7.10586452e-09,3.73178366e-05,2.08093135e-05,0,6.89351012e-07,1.2921369e-05,0.00485306338,0.00437535098,0,7.70180197e-05,0.000724990644,0.000888550195,0.000297300736,0,1.34127275e-06,0.0151968754,0.00531022977,0,8.37898411e-06,0.0161681117,0.00370447843,0,9.13335823e-06,0.0366814896,0,0,5.88382961e-06
1847800,0.00309154508,0,0.000615733384,0.000460481039,6.01280076e-05,0,0.0103393037,2.64138363e-07,0.000112311114,5.53753857e-10,0.00593916613,8.96223574e-08,1.32275593e-06,1.20727829e-07,2.78814545e-05,7.87261128e-10,0.038534559,2.46287226e-06,0.00191241988,2.14100799e-08,0.00133346849,2.15045857e-07,0.000178409148,3.94351838e-05,7.54818497e-07,0.00319588149,0.000801426335,1.87276206e-06,4.60395797e-05,4.64612664e-05,3.91671963e-08,8.18479419e-06,3.82610419e-06,7.09650252e-09,3.73633041e-05,2.08376944e-05,0,6.85532567e-07,1.29271602e-05,0.00485677751,0.0043762001,0,7.6551641e-05,0.000725309533,0.00088957008,0.000299197432,0,1.3296495e-06,0.0135800001,0.0047699226,0,8.36445187e-06,0.0147298577,0.00338096377,0,9.16189297e-06,0.0404677296,0,0,5.91822266e-06
