energy_eV,"Li6(n,elastic)","Li6(n,inelastic)","Li6(n,t)","Li7(n,elastic)","Li7(n,inelastic)","Li7(n,Xt)","Be9(n,elastic)","Be9(n,absorption)","C12(n,elastic)","C12(n,absorption)","C13(n,elastic)","C13(n,absorption)","O16(n,elastic)","O16(n,absorption)","O17(n,elastic)","O17(n,absorption)","O18(n,elastic)","O18(n,absorption)","Si28(n,elastic)","Si28(n,absorption)","Si29(n,elastic)","Si29(n,absorption)","Si30(n,elastic)","Si30(n,absorption)","Fe54(n,elastic)","Fe54(n,inelastic)","Fe54(n,absorption)","Fe56(n,elastic)","Fe56(n,inelastic)","Fe56(n,absorption)","Fe57(n,elastic)","Fe57(n,inelastic)","Fe57(n,absorption)","Fe58(n,elastic)","Fe58(n,inelastic)","Fe58(n,absorption)","U235(n,elastic)","U235(n,inelastic)","U235(n,2n)","U235(n,gamma)","U235(n,fission)","U238(n,elastic)","U238(n,inelastic)","U238(n,2n)","U238(n,gamma)","U238(n,fission)"
19.79754,0.00289446292,0,0.129836301,0.00259153046,0,0,0.288371444,1.4384962e-05,0.000238767058,6.96376659e-09,3.22980165e-06,3.03958393e-11,0.0244383492,4.27734984e-08,9.15235115e-06,2.09017033e-08,4.02092159e-05,7.45795357e-11,0.00282034051,9.90705285e-06,0.000205779434,3.21566697e-07,0.000122057616,1.91428636e-07,0.00108789658,0,4.17369852e-05,0.0974837618,0,0.000738086637,0.000111367742,0,1.65050653e-05,0.000185442935,0,1.16202722e-06,1.3306145e-08,0,0,1.18509048e-08,2.48953549e-08,2.30495519e-07,0,0,8.74084759e-07,2.62492399e-12
20.32455,0.00289440745,0,0.128166054,0.00259196556,0,0,0.288369534,1.41977398e-05,0.00023876598,6.87541523e-09,3.22978953e-06,3.00103701e-11,0.0244382721,4.23634372e-08,9.15232398e-06,2.06326382e-08,4.02090961e-05,7.36681081e-11,0.00282032523,9.77782177e-06,0.000205779003,3.1738389e-07,0.000122057303,1.88938875e-07,0.00108767537,0,4.12037233e-05,0.0974667676,0,0.000728326293,0.000111321866,0,1.62902061e-05,0.000185418407,0,1.14685938e-06,1.03703698e-08,0,0,9.88261513e-09,1.47948151e-08,1.31230986e-07,0,0,3.71392581e-06,9.99397687e-12
20.57306,0.00289438348,0,0.12741405,0.00259217125,0,0,0.288368702,1.41151431e-05,0.000238765524,6.83726875e-09,3.22978447e-06,2.98439572e-11,0.0244382413,4.22067864e-08,9.15231198e-06,2.05116234e-08,4.02090494e-05,7.33081851e-11,0.00282031821,9.71969551e-06,0.000205778805,3.15482542e-07,0.000122057162,1.87807118e-07,0.00108757115,0,4.09636455e-05,0.097458754,0,0.000723891727,0.000111300246,0,1.61934475e-05,0.000185406851,0,1.1400285e-06,9.46447279e-09,0,0,2.36973286e-08,2.73225481e-08,1.27017363e-05,0,0,3.86466314e-05,9.4955287e-11
20.9737,0.00289434483,0,0.126201692,0.00259250285,0,0,0.28836736,1.39819834e-05,0.000238764791,6.7757702e-09,3.22977632e-06,2.95756716e-11,0.0244381918,4.19542389e-08,9.15229264e-06,2.03165271e-08,4.02089743e-05,7.27279286e-11,0.0028203069,9.62598619e-06,0.000205778485,3.12417248e-07,0.000122056935,1.85982534e-07,0.00108740312,0,4.05765996e-05,0.0974458348,0,0.00071674246,0.000111265391,0,1.60374565e-05,0.00018538822,0,1.12901595e-06,1.23314722e-08,0,0,1.58163528e-07,1.18730159e-07,0.000177918036,0,0,0.00038383964,9.18538598e-10
21.29771,0.00289431357,0,0.125221221,0.00259277106,0,0,0.288366275,1.38742929e-05,0.000238764197,6.72603442e-09,3.22976973e-06,2.93587007e-11,0.0244381517,4.17499959e-08,9.15227699e-06,2.01587466e-08,4.02089135e-05,7.22586571e-11,0.00282029775,9.55020056e-06,0.000205778234,3.0998113e-07,0.000122056757,1.8453238e-07,0.00108726724,0,4.02635835e-05,0.0974353897,0,0.000711032724,0.000111237203,0,1.59113017e-05,0.000185373152,0,1.12010977e-06,1.52673909e-08,0,0,4.87012148e-08,3.60502694e-08,8.15313632e-06,0,0,7.86449259e-06,1.75364407e-11
21.80458,0.00289426467,0,0.123687406,0.00259319161,0,0,0.288364578,1.37058257e-05,0.000238763269,6.64822948e-09,3.22975941e-06,2.9019279e-11,0.024438089,4.14304852e-08,9.15225252e-06,1.99119204e-08,4.02088184e-05,7.15245452e-11,0.00282028423,9.44010552e-06,0.000205777891,3.0642631e-07,0.00012205651,1.82415799e-07,0.00108705467,0,3.9773912e-05,0.0974190778,0,0.000702753791,0.000111193106,0,1.57139495e-05,0.000185349582,0,1.10617724e-06,1.08876537e-08,0,0,2.95728782e-09,2.81028688e-09,3.0949743e-06,0,0,1.10521452e-06,2.11635471e-12
22.74826,0.00289418264,0,0.121154416,0.00259397565,0,0,0.288361811,1.34275306e-05,0.000238761541,6.50337388e-09,3.22974022e-06,2.83873508e-11,0.0244379723,4.0835627e-08,9.15221379e-06,1.95052631e-08,4.02086413e-05,7.01577908e-11,0.00282025956,9.24033283e-06,0.000205777254,2.9996869e-07,0.00012205604,1.78570682e-07,0.00108665891,0,3.8964986e-05,0.0973887409,0,0.000687665411,0.000111111121,0,1.53876741e-05,0.000185305791,0,1.08314048e-06,8.4800438e-09,0,0,1.98179695e-08,2.60507912e-08,1.9410094e-06,0,0,2.68271151e-07,4.04612642e-13
23.61575,0.00289410791,0,0.11884985,0.00259470064,0,0,0.288359297,1.3174325e-05,0.00023876013,6.37898212e-09,3.22972406e-06,2.78446648e-11,0.0244378651,4.02887958e-08,9.1521787e-06,1.91353579e-08,4.02084785e-05,6.89013842e-11,0.00282023688,9.07108898e-06,0.000205776667,2.94369843e-07,0.000122055583,1.75236531e-07,0.0010862951,0,3.82289859e-05,0.0973609363,0,0.000674632529,0.000111035764,0,1.50907917e-05,0.000185265542,0,1.0621788e-06,1.26082857e-08,0,0,6.40239983e-08,1.09599988e-07,1.62566507e-06,0,0,1.31196466e-07,1.65760204e-13
24.25816,0.0028940553,0,0.117294452,0.00259523752,0,0,0.288357689,1.30103832e-05,0.000238759343,6.29955262e-09,3.22971426e-06,2.74980891e-11,0.0244377856,3.98838462e-08,9.15215563e-06,1.88789569e-08,4.0208358e-05,6.79709664e-11,0.00282022008,8.94712701e-06,0.000205776303,2.90496245e-07,0.000122055291,1.72931233e-07,0.00108602597,0,3.77322959e-05,0.0973403129,0,0.00066556261,0.000110980031,0,1.48903147e-05,0.000185235778,0,1.04802265e-06,1.10900679e-08,0,0,4.67088455e-08,5.36750411e-08,1.49554702e-06,0,0,9.95289293e-08,1.06251144e-13
25.4495,0.00289395907,0,0.114484079,0.00259623443,0,0,0.288354831,1.27179016e-05,0.000238757882,6.15225175e-09,3.22969608e-06,2.68553694e-11,0.0244376383,3.91328729e-08,9.15211565e-06,1.84326957e-08,4.02081344e-05,6.62455201e-11,0.0028201914,8.73637123e-06,0.000205775658,2.8371517e-07,0.000122054771,1.68895429e-07,0.001085527,0,3.6834878e-05,0.097302124,0,0.000649680173,0.000110876708,0,1.45280259e-05,0.000185180599,0,1.02243989e-06,1.01877375e-08,0,0,4.96673675e-09,6.88806609e-08,1.34007809e-06,0,0,5.89173887e-08,6.72363391e-14
26.65871,0.00289386588,0,0.111891592,0.00259724998,0,0,0.28835193,1.24210328e-05,0.000238756388,6.00298326e-09,3.22967767e-06,2.62040723e-11,0.0244374888,3.83706351e-08,9.15207882e-06,1.80171217e-08,4.02079413e-05,6.46927369e-11,0.00282016231,8.53631054e-06,0.000205775019,2.77260083e-07,0.000122054257,1.65052909e-07,0.00108502026,0,3.60062222e-05,0.0972634843,0,0.000634652907,0.000110771959,0,1.41932515e-05,0.000185124675,0,9.98797619e-07,1.06113656e-08,0,0,8.32265716e-09,4.66761012e-08,1.2291804e-06,0,0,4.73516286e-08,5.88393912e-14
27.4701,0.00289380386,0,0.110181636,0.00259793142,0,0,0.288349984,1.22218314e-05,0.000238754768,5.91613083e-09,3.22966752e-06,2.58255477e-11,0.0244373884,3.78591672e-08,9.15205427e-06,1.77424936e-08,4.02078403e-05,6.38198783e-11,0.00282014279,8.40873639e-06,0.000205774591,2.72928666e-07,0.000122053912,1.62474545e-07,0.0010846802,0,3.54595542e-05,0.0972375567,0,0.000624569486,0.000110701686,0,1.39723687e-05,0.000185087159,0,9.83198237e-07,9.31984691e-09,0,0,7.49520404e-09,1.59557273e-08,1.16499502e-06,0,0,4.45157662e-08,5.97957412e-14
28.63325,0.00289371846,0,0.107962398,0.00259891276,0,0,0.288347718,1.19878104e-05,0.000238753432,5.7967191e-09,3.22965387e-06,2.53043319e-11,0.0244372981,3.73537204e-08,9.15202379e-06,1.73838317e-08,4.02076956e-05,6.25686113e-11,0.00282011486,8.23540469e-06,0.000205774037,2.67381801e-07,0.000122053473,1.59171924e-07,0.00108419334,0,3.47503869e-05,0.0972004624,0,0.000611915796,0.000110601106,0,1.36856053e-05,0.000185033454,0,9.62944058e-07,1.0150833e-08,0,0,5.20303306e-09,1.16993212e-08,1.07590964e-06,0,0,4.55234669e-08,6.60180627e-14
29.75203,0.00289363758,0,0.10589717,0.00259985678,0,0,0.288345551,1.17640244e-05,0.000238752202,5.68572949e-09,3.22964145e-06,2.48199741e-11,0.0244372126,3.68733345e-08,9.15199558e-06,1.70501904e-08,4.02075565e-05,6.13650757e-11,0.00282008853,8.08478993e-06,0.000205773537,2.6231296e-07,0.000122053053,1.56154014e-07,0.00108372518,0,3.40908197e-05,0.097164785,0,0.000599790508,0.000110504405,0,1.34188303e-05,0.000184981824,0,9.44101031e-07,9.37485351e-09,0,0,1.4457216e-08,8.16824667e-09,9.84865405e-07,0,0,5.18606311e-08,7.62136184e-14
30.61318,0.00289357709,0,0.104403622,0.00260058424,0,0,0.288343883,1.15917713e-05,0.000238751302,5.60595838e-09,3.22963291e-06,2.44720364e-11,0.0244371468,3.65035707e-08,9.15197535e-06,1.6809204e-08,4.02074494e-05,6.04386874e-11,0.00282006827,7.96885839e-06,0.000205773169,2.58544526e-07,0.000122052729,1.53910412e-07,0.00108336498,0,3.36144177e-05,0.0971373431,0,0.000591172529,0.000110430028,0,1.32260431e-05,0.000184942122,0,9.30483054e-07,8.17717854e-09,0,0,2.28291659e-08,2.51719488e-08,9.05006807e-07,0,0,6.14410754e-08,8.75000303e-14
31.45307,0.00289351852,0,0.102977324,0.00260129525,0,0,0.28834232,1.14304201e-05,0.000238750459,5.53057113e-09,3.22962489e-06,2.41432041e-11,0.0244370826,3.61429357e-08,9.15195641e-06,1.65791212e-08,4.02073449e-05,5.95351697e-11,0.00282004858,7.85682689e-06,0.000205772846,2.5522796e-07,0.00012205245,1.51935478e-07,0.00108301367,0,3.3159488e-05,0.0971105866,0,0.000583049367,0.000110357517,0,1.30419122e-05,0.000184903413,0,9.17476206e-07,8.02385575e-09,0,0,3.84211017e-09,2.89772174e-09,8.13167527e-07,0,0,7.69621426e-08,1.02788627e-13
32.30742,0.00289346027,0,0.101623373,0.0026020185,0,0,0.288340933,1.12875016e-05,0.000238749714,5.46158805e-09,3.2296177e-06,2.3842254e-11,0.0244370173,3.57760917e-08,9.15193969e-06,1.63608806e-08,4.02072408e-05,5.86341445e-11,0.00282002944,7.75543867e-06,0.000205772521,2.51887104e-07,0.000122052169,1.49946043e-07,0.00108265631,0,3.27277037e-05,0.0970833694,0,0.000574786352,0.000110283847,0,1.28670419e-05,0.000184864081,0,9.0512244e-07,1.21487815e-08,0,0,4.054621e-08,5.34953829e-08,6.97796443e-07,0,0,1.03790731e-07,1.25658627e-13
33.13001,0.0028934042,0,0.100320401,0.00260271504,0,0,0.288339597,1.11498961e-05,0.000238748997,5.39516937e-09,3.22961078e-06,2.35524916e-11,0.0244369544,3.5422885e-08,9.15192359e-06,1.61508707e-08,4.02071707e-05,5.80151527e-11,0.00282001102,7.6578195e-06,0.000205772209,2.48670443e-07,0.000122051898,1.48030565e-07,0.00108231224,0,3.23121777e-05,0.0970572254,0,0.000567484308,0.000110212917,0,1.26987555e-05,0.000184826211,0,8.93233783e-07,7.03926059e-09,0,0,1.35152767e-08,7.51277143e-09,5.54406894e-07,0,0,1.50876218e-07,1.61071832e-13
33.92409,0.00289335171,0,0.0991646409,0.00260338857,0,0,0.288338307,1.10170598e-05,0.000238748305,5.33105269e-09,3.22960411e-06,2.32727721e-11,0.0244368937,3.508192e-08,9.15190909e-06,1.5966696e-08,4.0207103e-05,5.74176144e-11,0.00281999337,7.56598555e-06,0.000205771906,2.45587015e-07,0.000122051636,1.46194516e-07,0.00108197987,0,3.19436634e-05,0.0970320055,0,0.00056062827,0.000110144524,0,1.25493916e-05,0.000184789707,0,8.82681017e-07,8.48688545e-09,0,0,1.97296785e-08,1.97578735e-08,3.71021151e-07,0,0,2.42923666e-07,2.22961143e-13
34.78857,0.00289329456,0,0.0979064154,0.00260412188,0,0,0.288336903,1.08724467e-05,0.000238747552,5.26125168e-09,3.22959683e-06,2.29682537e-11,0.0244368277,3.47107264e-08,9.15189329e-06,1.57661932e-08,4.02070294e-05,5.67671007e-11,0.00281997456,7.47330193e-06,0.00020577156,2.42524168e-07,0.000122051332,1.44371955e-07,0.00108161804,0,3.15424782e-05,0.0970045498,0,0.000553164402,0.000110070067,0,1.23867857e-05,0.000184749966,0,8.71192685e-07,9.37959088e-09,0,0,5.6674146e-08,1.51608674e-07,1.16273826e-07,0,0,5.06231705e-07,3.80812689e-13
35.47961,0.00289325002,0,0.0969783413,0.00260470907,0,0,0.288335882,1.076878e-05,0.00023874702,5.21177611e-09,3.22959192e-06,2.27523509e-11,0.0244367843,3.44597251e-08,9.15188192e-06,1.56171823e-08,4.02069705e-05,5.62470991e-11,0.00281995953,7.39921335e-06,0.000205771321,2.40240648e-07,0.000122051111,1.43012848e-07,0.00108132907,0,3.12466149e-05,0.0969826336,0,0.000547631807,0.000110010635,0,1.22667753e-05,0.00018471824,0,8.62712933e-07,2.0834513e-08,0,0,3.76041265e-08,1.3685231e-07,6.43036171e-08,0,0,1.27207715e-06,7.93415004e-13
36.03473,0.00289321464,0,0.0962603302,0.00260518098,0,0,0.288335099,1.0689729e-05,0.000238746618,5.17427041e-09,3.2295883e-06,2.25886596e-11,0.0244367529,3.42742838e-08,9.15187323e-06,1.55014695e-08,4.02069231e-05,5.58293761e-11,0.00281994745,7.33969719e-06,0.000205771142,2.38464643e-07,0.000122050942,1.41955695e-07,0.00108109703,0,3.10177386e-05,0.0969650391,0,0.000543341036,0.000109962923,0,1.21739011e-05,0.000184692768,0,8.56150251e-07,1.35493463e-08,0,0,3.70169564e-09,2.21319589e-08,2.96607283e-06,0,0,5.23863369e-06,2.72337447e-12
36.66973,0.00289317417,0,0.0954389997,0.0026057208,0,0,0.288334202,1.05993029e-05,0.000238746159,5.13136776e-09,3.22958415e-06,2.24014137e-11,0.0244367169,3.40621581e-08,9.15186328e-06,1.53691061e-08,4.0206869e-05,5.53515441e-11,0.00281993363,7.27789537e-06,0.000205770937,2.36433075e-07,0.000122050748,1.4074642e-07,0.0010808316,0,3.07559277e-05,0.0969449128,0,0.000538432836,0.000109908345,0,1.20676625e-05,0.000184663631,0,8.4864322e-07,1.16396743e-08,0,0,1.50564456e-09,1.0213445e-08,0.000648242442,0,0,0.000429970239,1.8785713e-10
37.35251,0.00289313065,0,0.0945558688,0.00260630123,0,0,0.288333238,1.05020728e-05,0.000238745664,5.08523693e-09,3.22957969e-06,2.22000785e-11,0.0244366782,3.38340712e-08,9.15185259e-06,1.52267831e-08,4.02068108e-05,5.48377581e-11,0.00281991878,7.21151064e-06,0.000205770717,2.34248645e-07,0.000122050539,1.39446155e-07,0.00108054619,0,3.04744171e-05,0.0969232721,0,0.000533155322,0.000109849661,0,1.19534302e-05,0.000184632302,0,8.40571329e-07,1.0562816e-08,0,0,1.33780235e-09,8.53602347e-09,1.4563002e-05,0,0,4.73221001e-06,1.7111693e-12
38.61839,0.00289304998,0,0.0929185366,0.00260737852,0,0,0.288331451,1.03218073e-05,0.000238744748,4.99970999e-09,3.22957142e-06,2.18268015e-11,0.0244366064,3.34111962e-08,9.15183277e-06,1.4962915e-08,4.02067029e-05,5.38851944e-11,0.00281989139,7.09058273e-06,0.000205770309,2.30198691e-07,0.000122050152,1.37035453e-07,0.00108001705,0,2.99524941e-05,0.0968832589,0,0.000524135443,0.00010974086,0,1.17416424e-05,0.000184574218,0,8.25605973e-07,9.2851198e-09,0,0,3.78142389e-09,1.15025774e-08,4.02380706e-06,0,0,4.59395025e-07,1.09640736e-13
39.51136,0.00289299495,0,0.0918971074,0.00260813857,0,0,0.288330324,1.02093095e-05,0.000238744101,4.93937805e-09,3.22956558e-06,2.15634865e-11,0.0244365558,3.3112894e-08,9.15182077e-06,1.47983179e-08,4.02066268e-05,5.32132422e-11,0.00281987254,7.01141392e-06,0.000205770051,2.27670264e-07,0.000122049899,1.35530634e-07,0.001079644,0,2.96270016e-05,0.0968550432,0,0.000517843826,0.000109664281,0,1.16093936e-05,0.000184533331,0,8.16259687e-07,1.67981192e-08,0,0,8.64757524e-08,1.2401072e-07,3.01133373e-06,0,0,2.1288262e-07,4.40314935e-14
40.75075,0.00289291904,0,0.0905114695,0.00260919424,0,0,0.288328791,1.00566873e-05,0.000238743264,4.86286081e-09,3.2295585e-06,2.12296544e-11,0.0244364894,3.27354062e-08,9.15180459e-06,1.45750344e-08,4.02065212e-05,5.2280612e-11,0.0028198464,6.90194335e-06,0.000205769702,2.24239763e-07,0.000122049553,1.33488994e-07,0.00107912627,0,2.91854769e-05,0.0968159301,0,0.000509562805,0.000109558036,0,1.14299545e-05,0.000184476602,0,8.03578012e-07,1.00993437e-08,0,0,4.4997157e-09,2.50220771e-08,2.41923525e-06,0,0,1.03111408e-07,2.47243777e-14
42.00553,0.00289284218,0,0.0891086257,0.00261026353,0,0,0.288327239,9.9021699e-06,0.000238742457,4.79015102e-09,3.229552e-06,2.09125219e-11,0.0244364248,3.2377308e-08,9.15178822e-06,1.43489784e-08,4.02064355e-05,5.15709418e-11,0.0028198207,6.79978681e-06,0.000205769347,2.20766663e-07,0.000122049203,1.31422001e-07,0.00107860211,0,2.87384696e-05,0.0967763635,0,0.000501476388,0.000109450471,0,1.12482872e-05,0.000184419169,0,7.90738865e-07,1.39489394e-08,0,0,7.29707326e-08,4.46383387e-08,2.12138374e-06,0,0,6.10484889e-08,2.26540602e-14
43.04054,0.00289277973,0,0.0880266377,0.00261114609,0,0,0.288326046,9.78634966e-06,0.000238741849,4.7347722e-09,3.2295472e-06,2.06709187e-11,0.0244363761,3.21014024e-08,9.15177612e-06,1.41753972e-08,4.02063701e-05,5.10436753e-11,0.0028197995,6.71564913e-06,0.000205769066,2.18087872e-07,0.000122048922,1.29827225e-07,0.00107816976,0,2.83937734e-05,0.0967437618,0,0.000495114169,0.000109361864,0,1.11080962e-05,0.000184371852,0,7.80830215e-07,9.88035435e-09,0,0,1.29302527e-08,1.00774131e-08,1.96759969e-06,0,0,4.8746077e-08,2.4236924e-14
43.9028,0.00289272843,0,0.0871825141,0.00261188178,0,0,0.28832512,9.69872673e-06,0.000238741386,4.69213913e-09,3.22954364e-06,2.04848707e-11,0.0244363391,3.18863875e-08,9.15176712e-06,1.40406051e-08,4.02063157e-05,5.06044132e-11,0.00281978129,6.65089306e-06,0.00020576884,2.15997943e-07,0.000122048692,1.28582602e-07,0.00107780957,0,2.81249141e-05,0.0967166283,0,0.000490048488,0.000109288137,0,1.09986641e-05,0.000184332477,0,7.73094955e-07,9.96863608e-09,0,0,1.04041982e-08,3.27333048e-08,1.87341618e-06,0,0,3.4637208e-08,2.6317979e-14
45,0.00289266315,0,0.086108392,0.00261281792,0,0,0.288323941,9.58722917e-06,0.000238740798,4.63788982e-09,3.22953911e-06,2.02481301e-11,0.0244362919,3.16127875e-08,9.15175567e-06,1.38690863e-08,4.02062463e-05,5.00454652e-11,0.00281975812,6.56849291e-06,0.000205768553,2.13338571e-07,0.000122048401,1.26998857e-07,0.00107735124,0,2.77827988e-05,0.0966821018,0,0.00048360256,0.000109194322,0,1.08594151e-05,0.000184282373,0,7.63252068e-07,1.07239656e-08,0,0,6.31501252e-09,3.87234425e-08,1.78074363e-06,0,0,5.75505043e-08,2.93529863e-14
45.79311,0.00289261596,0,0.0853319639,0.0026134946,0,0,0.288323089,9.50663326e-06,0.000238740372,4.59867576e-09,3.22953583e-06,2.00770025e-11,0.0244362579,3.1415016e-08,9.15174739e-06,1.3745104e-08,4.02061962e-05,4.96414302e-11,0.00281974166,6.51246824e-06,0.000205768345,2.11416246e-07,0.00012204819,1.25854048e-07,0.00107701994,0,2.7535501e-05,0.0966571958,0,0.000479306117,0.000109126507,0,1.07587591e-05,0.000184246156,0,7.56137146e-07,9.76586337e-09,0,0,6.42011084e-09,1.431011e-08,1.7266213e-06,0,0,2.33665487e-08,3.16679021e-14
46.82676,0.00289255648,0,0.0843857374,0.00261437771,0,0,0.288321978,9.40159366e-06,0.000238739818,4.54756859e-09,3.22953156e-06,1.9853974e-11,0.0244362135,3.1157263e-08,9.15173735e-06,1.35934022e-08,4.02061309e-05,4.91148566e-11,0.00281972049,6.44303884e-06,0.000205768086,2.09073798e-07,0.000122047923,1.24459526e-07,0.00107658823,0,2.7234028e-05,0.0966247361,0,0.000473706619,0.000109038252,0,1.06359543e-05,0.000184199015,0,7.47456023e-07,8.93622155e-09,0,0,2.75494179e-08,6.96250758e-08,1.66712489e-06,0,0,2.61645389e-08,3.47657347e-14
47.79896,0.00289250205,0,0.0835447017,0.00261520921,0,0,0.288320934,9.30279861e-06,0.000238739297,4.49949971e-09,3.22952755e-06,1.96442045e-11,0.0244361718,3.09148333e-08,9.15172847e-06,1.34580821e-08,4.02060695e-05,4.86195876e-11,0.00281970058,6.37773698e-06,0.00020576785,2.06991975e-07,0.000122047677,1.23220547e-07,0.00107618225,0,2.69659951e-05,0.0965942352,0,0.0004685609,0.000108955338,0,1.05266932e-05,0.000184154723,0,7.3973182e-07,8.52351106e-09,0,0,2.59262164e-08,3.32752071e-08,1.61950044e-06,0,0,1.69373025e-08,3.77553732e-14
49.19142,0.0028924241,0,0.0823401052,0.00261640014,0,0,0.288319437,9.16129671e-06,0.00023873855,4.43065174e-09,3.2295218e-06,1.93437563e-11,0.024436112,3.05676067e-08,9.15171575e-06,1.32642663e-08,4.02059815e-05,4.7910225e-11,0.00281967207,6.28420662e-06,0.000205767514,2.04010228e-07,0.000122047326,1.21445985e-07,0.00107560077,0,2.65820975e-05,0.0965506433,0,0.000461580733,0.000108836583,0,1.03702009e-05,0.000184091284,0,7.28668619e-07,9.5883983e-09,0,0,3.04629689e-08,2.55107327e-08,1.56060466e-06,0,0,1.60066274e-08,4.22063002e-14
50.01588,0.00289237814,0,0.0816282327,0.00261710528,0,0,0.288318554,9.07781987e-06,0.00023873811,4.39008783e-09,3.22951842e-06,1.91667382e-11,0.0244360767,3.03638642e-08,9.15170824e-06,1.31497195e-08,4.02059273e-05,4.7501467e-11,0.00281965519,6.22896296e-06,0.000205767315,2.02248734e-07,0.000122047118,1.20397636e-07,0.00107525649,0,2.63552305e-05,0.0965248351,0,0.000457456151,0.000108766272,0,1.02777185e-05,0.000184053724,0,7.22130577e-07,8.65666862e-09,0,0,1.87646308e-08,1.68219743e-08,1.52947173e-06,0,0,1.72858622e-08,4.4984088e-14
51.33713,0.00289232099,0,0.0805980234,0.00261823531,0,0,0.288317326,8.96891914e-06,0.000238737562,4.34141703e-09,3.22951484e-06,1.89543592e-11,0.0244360325,3.01880255e-08,9.15169789e-06,1.29832314e-08,4.02058568e-05,4.69081353e-11,0.00281962871,6.15141688e-06,0.000205767038,1.99749444e-07,0.000122046781,1.18909281e-07,0.00107470493,0,2.60271156e-05,0.0964836439,0,0.000451523254,0.000108653861,0,1.01437833e-05,0.000183993663,0,7.12661179e-07,1.2427071e-08,0,0,5.64570367e-08,1.45175264e-07,1.48338073e-06,0,0,1.25494639e-08,4.9782158e-14
52.95774,0.00289225088,0,0.0793343962,0.00261962137,0,0,0.288315819,8.83534441e-06,0.000238736891,4.28171873e-09,3.22951046e-06,1.86938609e-11,0.0244359782,2.99723465e-08,9.1516852e-06,1.27790215e-08,4.02057649e-05,4.61803807e-11,0.00281959623,6.05630093e-06,0.000205766698,1.96683881e-07,0.000122046367,1.17083703e-07,0.00107402841,0,2.56246585e-05,0.09643312,0,0.000444246119,0.000108515979,0,9.97950204e-06,0.000183919994,0,7.01046266e-07,1.08189129e-08,0,0,3.98071656e-09,1.44249084e-08,1.43029665e-06,0,0,1.20270485e-08,5.65148546e-14
54.48157,0.00289218916,0,0.0782332148,0.00262092578,0,0,0.288314403,8.70974653e-06,0.00023873626,4.2255855e-09,3.22950634e-06,1.84489191e-11,0.0244359272,2.97695475e-08,9.15167433e-06,1.26005761e-08,4.02056903e-05,4.54961403e-11,0.00281956569,5.96892421e-06,0.000205766378,1.93801388e-07,0.000122045978,1.15367146e-07,0.0010733925,0,2.52745439e-05,0.0963856132,0,0.000437403563,0.000108386568,0,9.8364405e-06,0.000183850832,0,6.90931004e-07,7.98349891e-09,0,0,6.29197077e-09,1.22315688e-08,1.38111694e-06,0,0,1.22543392e-08,6.42218416e-14
55.65045,0.00289214222,0,0.0773967613,0.00262192646,0,0,0.288313316,8.61340452e-06,0.000238735775,4.18252755e-09,3.22950318e-06,1.82610322e-11,0.024435888,2.9613987e-08,9.1516661e-06,1.24649797e-08,4.0205635e-05,4.49712929e-11,0.00281954227,5.90780851e-06,0.000205766133,1.91809758e-07,0.000122045701,1.1418065e-07,0.00107290475,0,2.50086598e-05,0.0963492462,0,0.00043251981,0.000108287323,0,9.72778171e-06,0.000183797791,0,6.8324815e-07,9.04450483e-09,0,0,2.04754127e-08,8.081212e-08,1.34199779e-06,0,0,1.29769418e-08,7.15941659e-14
57.16527,0.00289208195,0,0.0763652455,0.00262322329,0,0,0.288311991,8.50007449e-06,0.000238735148,4.12672622e-09,3.22949909e-06,1.80175387e-11,0.0244358373,2.94123871e-08,9.1516565e-06,1.23023859e-08,4.02055657e-05,4.43548314e-11,0.00281951191,5.82860509e-06,0.000205765816,1.89289502e-07,0.000122045346,1.12679089e-07,0.00107227263,0,2.46808376e-05,0.0963021923,0,0.00042656763,0.00010815887,0,9.59371637e-06,0.000183729124,0,6.73768729e-07,1.30469888e-08,0,0,5.57169359e-09,1.25650436e-08,1.28672591e-06,0,0,1.4883284e-08,8.41258777e-14
58.30511,0.00289203688,0,0.0756149462,0.00262419911,0,0,0.288311034,8.42047908e-06,0.000238734675,4.08473801e-09,3.22949601e-06,1.78343198e-11,0.0244357991,2.92606914e-08,9.1516498e-06,1.2186514e-08,4.02055163e-05,4.39609038e-11,0.00281948907,5.76900776e-06,0.000205765577,1.87393113e-07,0.00012204508,1.11549225e-07,0.00107179699,0,2.44424221e-05,0.0962667862,0,0.000422088858,0.000108062296,0,9.49616572e-06,0.000183677491,0,6.66871086e-07,1.35906145e-08,0,0,2.81671344e-08,4.11367284e-08,1.23887421e-06,0,0,2.44980076e-08,9.72576474e-14
59.60281,0.00289198568,0,0.0747721463,0.00262531025,0,0,0.288309944,8.32986024e-06,0.000238734138,4.03693473e-09,3.2294925e-06,1.76257263e-11,0.0244357556,2.90879869e-08,9.15164218e-06,1.20545948e-08,4.020546e-05,4.35124199e-11,0.00281946352,5.70783233e-06,0.000205765308,1.85270356e-07,0.000122044779,1.10284768e-07,0.00107125548,0,2.41746287e-05,0.0962264766,0,0.000416989808,0.000107952385,0,9.38657362e-06,0.000183618729,0,6.59121996e-07,1.09376874e-08,0,0,3.66229359e-09,1.51030599e-08,1.17276842e-06,0,0,2.24224939e-08,1.19289312e-13
