energy_mid_eV,"Be (n,2n)","Be (n,2n) err","Be (n,n')","Be (n,n') err","Pb (n,2n)","Pb (n,2n) err","Pb (n,n')","Pb (n,n') err","Li_7.5 (n,2n)","Li_7.5 (n,2n) err","Li_7.5 (n,n')","Li_7.5 (n,n') err","Li_60 (n,2n)","Li_60 (n,2n) err","Li_60 (n,n')","Li_60 (n,n') err","Li_90 (n,2n)","Li_90 (n,2n) err","Li_90 (n,n')","Li_90 (n,n') err","U (n,2n)","U (n,2n) err",U nu-fission,U nu-fission err,"U (n,n')","U (n,n') err","Th (n,2n)","Th (n,2n) err",Th nu-fission,Th nu-fission err,"Th (n,n')","Th (n,n') err"
1426738.7308512435,8.605516976462988e-10,2.4476122287657195e-12,0.0,0.0,2.528991103048692e-09,4.522417477062372e-12,1.018464212662023e-12,7.958720090591047e-14,3.524175101828378e-11,5.214042527960967e-13,1.74193496117428e-10,1.1633619613488588e-12,1.617263384503738e-11,3.4570883701962873e-13,1.6556905448680077e-10,1.1125115548118673e-12,3.907724390426629e-12,1.7725618861312716e-13,1.5987721193660443e-10,1.059402362960921e-12,1.6203187771417241e-09,3.3808081571406e-12,7.33237170228146e-09,6.966709474470152e-12,1.6324320004370009e-12,1.0298316086449159e-13,1.8854445142038486e-09,3.91735505588708e-12,1.2668683564453352e-09,2.608822302941514e-12,2.441424850211091e-12,1.309859104407707e-13
1440650.602372851,8.642021264349088e-10,2.382416960691454e-12,0.0,0.0,2.5194628751014574e-09,4.196529849452565e-12,9.585554585073895e-13,8.397803421842826e-14,3.573838112464866e-11,4.795866073797787e-13,1.7075878619425305e-10,1.139505718529059e-12,1.6703186534438468e-11,3.37884391600079e-13,1.6325487070190787e-10,1.073033445161099e-12,4.227658775954236e-12,1.6771431295626063e-13,1.5829756523365693e-10,1.0731622921138947e-12,1.6124118889914798e-09,3.4358041474705624e-12,7.2820170570996465e-09,6.836212791984959e-12,1.838423528629844e-12,1.067601053296747e-13,1.8777958364180895e-09,3.4438364159562166e-12,1.2563371497517601e-09,2.930858751067599e-12,2.4035420452125586e-12,1.1704437863678251e-13
1454698.126039486,8.586055377948094e-10,2.4351472697955975e-12,0.0,0.0,2.5137933829400857e-09,3.9592879135020766e-12,9.35130373347042e-13,8.172829292741492e-14,3.513114788960593e-11,5.224452960840942e-13,1.6886187559924322e-10,1.1444831667046416e-12,1.6471046348726323e-11,3.687828671908491e-13,1.6281186545652826e-10,1.0615240838822636e-12,4.392279026327019e-12,1.7323733259904833e-13,1.5822122544191553e-10,1.0586481191725236e-12,1.609812769074913e-09,3.3552481248002674e-12,7.248351378875153e-09,7.423534930386227e-12,1.728574326489986e-12,1.188508700881264e-13,1.8713304791666263e-09,4.042680209742722e-12,1.2434612766741891e-09,2.969904038193517e-12,2.245729760234943e-12,1.216897074726996e-13
1468882.6245707008,8.637988562366312e-10,2.4483192102272564e-12,0.0,0.0,2.5047570944111123e-09,4.1897616740494575e-12,1.0032751497875105e-12,8.534931791380299e-14,3.5233900714915233e-11,5.134921227588724e-13,1.6918867298689386e-10,1.0609753726654713e-12,1.6971486624727203e-11,3.4090393274301975e-13,1.7217043479570294e-10,1.0585669410918232e-12,4.370912016207129e-12,1.64418272502469e-13,1.7360869637406966e-10,1.0937528454336505e-12,1.61325942494818e-09,3.518657565412279e-12,7.1803069447365876e-09,8.22826097652581e-12,1.8030889055621691e-12,1.0423224191794862e-13,1.8593073935009632e-09,3.1335931910959868e-12,1.230962481508169e-09,2.883048640824577e-12,2.266138974694865e-12,1.2489084439406862e-13
1483205.4335836424,8.606477207232909e-10,2.5906887891353585e-12,0.0,0.0,2.4954385715766967e-09,4.574920754178429e-12,1.1117055819203378e-12,8.609422090163242e-14,3.6338876209021055e-11,4.709883606767072e-13,1.6877080365528135e-10,1.093386793591217e-12,1.720364388021723e-11,3.369504800716611e-13,1.7435712420443105e-10,1.119181300923275e-12,4.453770487568356e-12,1.5617794669516107e-13,1.785260201366323e-10,1.1490782166979329e-12,1.6006406450087903e-09,3.5604916593261614e-12,7.127880990639311e-09,7.609137761125162e-12,1.5702841344624759e-12,1.1585318583490333e-13,1.8428118097103616e-09,3.738306671148278e-12,1.2208125366259325e-09,3.0011757355670173e-12,2.2095148440666726e-12,1.0744998816006027e-13
1497667.9017188228,8.616674618319199e-10,2.490140013614399e-12,0.0,0.0,2.4838576275721556e-09,4.322563240572265e-12,9.702300066146045e-13,8.304348434018801e-14,3.493516130200249e-11,4.772209085657085e-13,1.6795300710247717e-10,1.0263459706072033e-12,1.6569601815091985e-11,2.6867942508229336e-13,1.7326518841528903e-10,1.1006500130962887e-12,4.218092156416689e-12,1.698667016548257e-13,1.7724244333602123e-10,1.1214575462757741e-12,1.5920098195770324e-09,3.0646420280416325e-12,7.070031652881245e-09,7.394326727944524e-12,1.8234819273253216e-12,1.0087249815906615e-13,1.838730364876087e-09,3.011364933829847e-12,1.2076129482329787e-09,3.1710709056618197e-12,2.1262487379000903e-12,1.1325549491774325e-13
1512271.3907671075,8.632141966947408e-10,2.4588060613627073e-12,0.0,0.0,2.481058502091438e-09,4.368546703970657e-12,1.0221923684522193e-12,7.957756795700202e-14,3.6471823706375204e-11,4.4738669439304855e-13,1.6650832220507692e-10,1.0680035663040376e-12,1.6961578700517168e-11,3.047427210409611e-13,1.7284591488948069e-10,1.0538817500687739e-12,4.531719500138176e-12,1.6786906350689783e-13,1.7773199441068227e-10,1.0587405895112264e-12,1.5781287245744334e-09,3.3167150775326465e-12,7.0266389307458274e-09,6.904625827654583e-12,1.8058731842655864e-12,1.1758466461629674e-13,1.817989571139642e-09,3.572322551916615e-12,1.1941523832890415e-09,2.8005613010787763e-12,2.3851155263885124e-12,1.1439996182414548e-13
1527017.275797932,8.657777587350183e-10,2.5618915096797133e-12,0.0,0.0,2.4745994290170905e-09,4.139604061302376e-12,9.98823786639092e-13,8.497752123106856e-14,3.6160120600082853e-11,4.658145366163286e-13,1.6559553549164474e-10,1.0285366100158294e-12,1.711498056024824e-11,3.189391727376254e-13,1.7346464721611225e-10,1.0763069211345896e-12,4.737664177166511e-12,1.8149051932945374e-13,1.781348232995869e-10,1.129690775583547e-12,1.5656360391286706e-09,3.2465452041882947e-12,6.979888601983891e-09,7.742593127555068e-12,1.747941626618412e-12,1.1024724640880538e-13,1.8027757027430255e-09,3.2553436187694125e-12,1.191893725072682e-09,2.5622086286444514e-12,1.9908987639090024e-12,1.2147667502521384e-13
1541906.9452887846,8.616680322337844e-10,2.0580761590670533e-12,0.0,0.0,2.4650127361679056e-09,4.124424169250957e-12,1.0426475933391528e-12,7.794394820560054e-14,3.581093464814862e-11,5.285101137460596e-13,1.6171731518227027e-10,1.0310735082209149e-12,1.6575423278725005e-11,3.581025274779425e-13,1.6300725739710656e-10,1.030924486500708e-12,3.950030305534872e-12,1.4902589623469622e-13,1.6158364241389344e-10,1.0298259628873988e-12,1.5600547778952902e-09,3.1274687210442437e-12,6.92884774515116e-09,6.948187378296837e-12,1.5506041131710483e-12,1.0314077987188291e-13,1.789758063074008e-09,3.636210286215657e-12,1.1798693737163728e-09,2.474226686079902e-12,2.3192225313377324e-12,1.133833268718695e-13
1556941.8012559565,8.620777866069822e-10,2.5443152687405215e-12,0.0,0.0,2.447298517944115e-09,4.099049807276516e-12,1.1318655531652389e-12,8.840242704770149e-14,3.600788660361934e-11,5.137477734004043e-13,1.595930429962988e-10,1.0378563075737875e-12,1.6852220458238007e-11,3.4827554230773114e-13,1.547941978147503e-10,1.000660936102683e-12,4.8319406655592125e-12,1.8567347435655937e-13,1.528084687741095e-10,1.0166286184296687e-12,1.5498747544137268e-09,2.959604046246939e-12,6.871171865651648e-09,7.044971597144695e-12,1.859966201400188e-12,1.0075541030955437e-13,1.7715747827044671e-09,3.3156860340203405e-12,1.1716132294620658e-09,2.953690128130975e-12,2.1512064606941682e-12,1.3774733388171197e-13
1572123.2593865367,8.58125299461369e-10,1.9621935889712108e-12,0.0,0.0,2.4489032278292897e-09,3.5947208562802407e-12,1.0553837291325229e-12,9.218540631820035e-14,3.6296023032340266e-11,4.931615923104979e-13,1.6146060020039245e-10,1.0015677453292046e-12,1.6794367167934933e-11,3.3161374092650105e-13,1.5704240993060794e-10,1.000319744247379e-12,4.50996276797004e-12,1.7880142929132713e-13,1.5416468659465029e-10,1.0132080993175095e-12,1.538447938866896e-09,3.2205822610429493e-12,6.817909993764937e-09,5.976890255602123e-12,1.6584601457796791e-12,1.0011249654355676e-13,1.750396523426162e-09,3.300332596269874e-12,1.1574609678284969e-09,2.7962410301543744e-12,2.1107674582650478e-12,1.3228348848743515e-13
1587452.7491717231,8.611994614237856e-10,2.2441372316856903e-12,0.0,0.0,2.4426402520373825e-09,3.685492655513818e-12,1.2724079545829268e-12,9.360899732916846e-14,3.606237850871512e-11,5.493353373332795e-13,1.6108944380112637e-10,9.931185707844023e-13,1.6684124710602682e-11,3.3441268531030486e-13,1.559608607188789e-10,1.0599841941625298e-12,4.505362859594654e-12,1.6475571316591156e-13,1.5287072711489174e-10,1.0327504754067573e-12,1.5265195084923133e-09,3.3062866267902217e-12,6.771047519662539e-09,7.212148470981174e-12,1.752806876211175e-12,1.124426135353279e-13,1.7399789266282377e-09,3.3755128888540378e-12,1.1487182160182922e-09,2.4937129845942304e-12,2.174778901965717e-12,1.1163520100761713e-13
1602931.7140414321,7.894592175113263e-10,2.3954634665938566e-12,0.0,0.0,2.4368677866959283e-09,3.938360103660684e-12,1.0608159332320966e-12,8.293755042261704e-14,3.6762093977097764e-11,5.028734131302189e-13,1.5819658698853927e-10,1.0312659952061018e-12,1.7365235367635718e-11,3.2597292742576207e-13,1.5372187250654207e-10,9.833542980840004e-13,4.789744668229773e-12,1.725071521336985e-13,1.5086088408055248e-10,9.97638330790751e-13,1.5139964999088485e-09,3.5431515074568955e-12,6.705565385271989e-09,7.615944684238156e-12,1.7423098054902915e-12,1.1052696177800804e-13,1.7212863624498748e-09,3.3833804433771097e-12,1.1354459414318442e-09,2.7693065683144485e-12,2.0894859290935245e-12,1.171578446444813e-13
1618561.6115001994,7.590541845530136e-10,1.9266179674250424e-12,0.0,0.0,2.4206070172231463e-09,3.7674226670985176e-12,1.06967330457498e-12,8.953364317990637e-14,3.609510692640216e-11,4.607138005985074e-13,1.5847082665218267e-10,1.0240412500589916e-12,1.6567202014905353e-11,3.17128244160024e-13,1.5508352785436192e-10,1.0246600793465666e-12,4.412402381371794e-12,1.7319328806560887e-13,1.5257488927101342e-10,9.716936197364025e-13,1.5080738147726336e-09,3.4955855291084376e-12,6.6653062725877925e-09,7.401011885697093e-12,1.7445862229377638e-12,9.431791148461351e-14,1.7034420033296496e-09,3.5529425967255832e-12,1.1280787404253758e-09,2.593410684979419e-12,1.9101309010267502e-12,1.063111508215341e-13
1634343.9132644208,7.62519475295399e-10,2.6416763423816815e-12,0.0,0.0,2.4174100186219637e-09,4.343625282246726e-12,1.1476224871514429e-12,8.035243884517554e-14,3.562674204618493e-11,4.969495603318347e-13,1.5716122455913502e-10,9.866385866973425e-13,1.676033280686009e-11,3.2810030059144056e-13,1.5463897733462637e-10,9.430236973484466e-13,4.092346121765315e-12,1.4520634025410873e-13,1.5222392561715928e-10,9.450952936820989e-13,1.4863161500765286e-09,2.8416037536226073e-12,6.6183830227288005e-09,7.838612074571632e-12,1.5070427166439274e-12,1.0135655598360179e-13,1.6881211505094675e-09,3.46654422063742e-12,1.117021322700092e-09,2.878393133669113e-12,2.131298904709822e-12,1.1005174457077644e-13
1650280.1054009378,7.586094187383251e-10,2.3716844841463497e-12,0.0,0.0,2.4019530045707375e-09,4.1407866586614e-12,1.136540288198675e-12,8.34426035616906e-14,3.546380382791363e-11,4.2542130107821686e-13,1.555998591266286e-10,9.578972158054917e-13,1.6486078905739035e-11,2.8665069693331234e-13,1.5317690510563362e-10,9.749843333996997e-13,4.084051365285352e-12,1.6662536786284101e-13,1.5247125097065315e-10,9.874326652335121e-13,1.4772151172227994e-09,3.0766174180014215e-12,6.5651625275110685e-09,7.0776334659414066e-12,1.4737555385433363e-12,9.498423241726015e-14,1.6707516920132033e-09,3.853695327246746e-12,1.1057038269727139e-09,2.6383550887844197e-12,1.8671733306121098e-12,1.0178070798771094e-13
1666371.688466961,7.60034745791431e-10,2.330110885432245e-12,0.0,0.0,2.3954993984607683e-09,3.8621645362025845e-12,1.0822741406363187e-12,7.929433009017052e-14,3.693337810217198e-11,5.085453410518419e-13,1.536210837337495e-10,9.847957798390526e-13,1.744007472339669e-11,3.2559197286767914e-13,1.5297790367302846e-10,9.267448009473654e-13,4.6877931348704574e-12,1.6705461599540838e-13,1.5300882579133235e-10,9.105090159900761e-13,1.4700003976251947e-09,2.9732414776620098e-12,6.512309434426141e-09,6.2525788950523534e-12,1.4038641709968237e-12,9.583085474509664e-14,1.6590087535459217e-09,2.846875527924498e-12,1.094067836557424e-09,2.5937853661594064e-12,2.009937689753162e-12,9.523233572390743e-14
1682620.1776513578,7.621947634958821e-10,2.331249158932464e-12,0.0,0.0,2.3816396777998632e-09,3.3759425443969686e-12,1.261688774891532e-12,8.157914244990772e-14,3.665022149976183e-11,4.4530856284691854e-13,1.7214702133920544e-10,1.0364978023928978e-12,1.6977676135919092e-11,3.2245724290621675e-13,1.597812464047103e-10,9.886657700106667e-13,4.544529470725815e-12,1.6406149730653773e-13,1.5333805906885646e-10,9.78628012519085e-13,1.454543416366216e-09,3.069930214628531e-12,6.465928357315852e-09,7.257622866022514e-12,1.5617992116375766e-12,1.0203197003194415e-13,1.6375372863478146e-09,3.270475434857587e-12,1.0829087004299618e-09,2.327525440132887e-12,2.0089025153612754e-12,1.1485683862495548e-13
1699027.102917334,7.566117172943859e-10,2.1124584092869623e-12,0.0,0.0,2.3750240695538073e-09,3.622725174006331e-12,1.3162262215736995e-12,8.623580132724271e-14,3.676335082469215e-11,4.740799175489773e-13,1.8353773842672164e-10,1.0767278209458401e-12,1.7705365625684937e-11,3.333070470940865e-13,1.674033524848504e-10,1.0352534683060058e-12,4.846381341186112e-12,1.41528388346918e-13,1.5675829709839034e-10,9.841895275531992e-13,1.4451860634947987e-09,3.3648007411985006e-12,6.400153035181428e-09,6.175119488489818e-12,1.522455214815661e-12,7.686667795097246e-14,1.6210326735853205e-09,3.097324550044294e-12,1.0717114222922301e-09,2.4184648975537654e-12,2.1047488427929664e-12,1.1055840031078677e-13
1715594.00914649,7.571144572609762e-10,2.3760216227662637e-12,0.0,0.0,2.3641332782508512e-09,3.769549543611012e-12,1.2854949170800217e-12,9.076776512525346e-14,3.652847939609167e-11,4.631552770223491e-13,1.8323708855424777e-10,1.0564703894815674e-12,1.7222027697516003e-11,3.0138566860858167e-13,1.6672989214239766e-10,1.0548414177719292e-12,4.379092497903442e-12,1.6138659556847667e-13,1.5525654965817883e-10,9.76538201932901e-13,1.4337112796222309e-09,2.996964421251165e-12,6.349167521198924e-09,6.515365247185335e-12,1.6218861103346072e-12,8.893421172853054e-14,1.6045679708675909e-09,3.491106580394572e-12,1.0590856230629055e-09,2.6133974679374616e-12,1.8982074476508737e-12,1.1697936612102366e-13
1732322.4562842818,7.607612789798613e-10,2.1969147255236567e-12,0.0,0.0,2.3477939846873047e-09,3.779218989766247e-12,1.082714029248557e-12,8.679982984941914e-14,3.5729562965202394e-11,3.789747616857559e-13,1.817055896119117e-10,9.989296006087416e-13,1.6413230806026203e-11,2.970394096640455e-13,1.6749348073347876e-10,9.966658893569497e-13,4.360601007907654e-12,1.6353379262885274e-13,1.5489949392073594e-10,9.290892798662266e-13,1.4164873991662463e-09,3.05945546040985e-12,6.3094981585114184e-09,5.235407937121684e-12,1.421805785661567e-12,8.535249357328204e-14,1.5808219724847203e-09,3.015210229445559e-12,1.04271904892637e-09,2.4755856543773536e-12,1.8679791493628942e-12,1.1057659888439288e-13
1749214.0194869179,7.554769025976315e-10,2.159784798721258e-12,0.0,0.0,2.3350258024029674e-09,3.5958626968642867e-12,1.0604755672775971e-12,7.582850412426208e-14,3.668656309687556e-11,5.063833675872429e-13,1.8299684219560812e-10,1.0190721301210492e-12,1.7350558586847356e-11,3.4540258698615e-13,1.666419523358158e-10,9.809628190151398e-13,4.182986959817189e-12,1.6883241685082013e-13,1.566440243487598e-10,9.60253274529963e-13,1.4019192422863371e-09,3.0366564653190352e-12,6.251980683106714e-09,6.25964575996616e-12,1.4434250776833965e-12,9.338822250663671e-14,1.5630585047341694e-09,2.933203645120508e-12,1.0379227868801608e-09,2.379842031603574e-12,1.973662861322195e-12,1.214570215908986e-13
1766270.2892696692,7.633224065222873e-10,2.022039067996561e-12,0.0,0.0,2.331982450861615e-09,3.910639488787611e-12,1.2194394307183434e-12,7.958466168174151e-14,3.6349797384570763e-11,4.5053936444948235e-13,1.8121220018780067e-10,1.0202280325460552e-12,1.7235521905942537e-11,3.374158248596425e-13,1.7262361242695187e-10,1.0160437287252191e-12,4.597695078497875e-12,1.6171976103132583e-13,1.6717406013847853e-10,1.0004276197816104e-12,1.3902718091489784e-09,2.8970965749041895e-12,6.194670623111248e-09,5.782933792219984e-12,1.4586596061224207e-12,8.79604838246487e-14,1.540391221172673e-09,3.0985701802921068e-12,1.0273572991457193e-09,2.4728325044957782e-12,1.7503915273469053e-12,1.029133484078763e-13
1783492.871656629,7.581874626653453e-10,2.241803699703268e-12,0.0,0.0,2.308290297727372e-09,3.3990552193432995e-12,1.24811178721403e-12,9.061041216852872e-14,3.700420317277154e-11,4.624766139869307e-13,1.8224165581918213e-10,9.736234052312701e-13,1.7011301396102347e-11,3.0135006036102394e-13,1.789018011293223e-10,1.0020699293236124e-12,4.247047053714415e-12,1.5655778075899883e-13,1.764864736892507e-10,1.0142039373069716e-12,1.3793079822542845e-09,2.658857902009918e-12,6.14889783754897e-09,6.0450802037622634e-12,1.3405645121928479e-12,9.467317538354608e-14,1.5182008666490232e-09,3.2795459975825354e-12,1.0072435471676569e-09,2.205199192028308e-12,1.9241723386216303e-12,1.0455103866205337e-13
1800883.3883319465,6.906537990229843e-10,1.7453750118901358e-12,0.0,0.0,2.2951215846595723e-09,3.8871938470452506e-12,1.1673892419541538e-12,8.794827449404479e-14,3.620051149314693e-11,4.629455944891435e-13,1.801441830231213e-10,1.0237255395345959e-12,1.6995813963744292e-11,2.981273057330929e-13,1.7660195782327027e-10,1.0016105739282869e-12,4.452102109021232e-12,1.4833067886264573e-13,1.7563485595125921e-10,9.793434441870873e-13,1.3664062177222008e-09,3.0009418288279735e-12,6.0951681320940006e-09,5.074879637969576e-12,1.3905665970336231e-12,1.0036186004818073e-13,1.4947732543668854e-09,2.957305449604767e-12,1.0007959301317547e-09,2.3236817069227022e-12,1.8197538183402978e-12,1.045982488240841e-13
1818443.47679252,6.358072168447884e-10,1.9706022254965876e-12,0.0,0.0,2.280478800576631e-09,3.5334123632414423e-12,1.0314369682302468e-12,8.110448092088769e-14,3.657634171954954e-11,4.1477060448790744e-13,1.7894864675185873e-10,1.0302785256985624e-12,1.693370143446142e-11,3.00236575242265e-13,1.7727681210555145e-10,9.81789888027626e-13,4.51111992698504e-12,1.482918572771437e-13,1.7585433584716803e-10,9.825481137087474e-13,1.353409652164671e-09,2.573873646939671e-12,6.0477173184962695e-09,5.215652979813699e-12,1.4281434944726485e-12,8.31194626412657e-14,1.4774427812124032e-09,3.1098420435511012e-12,9.854700163109312e-10,2.626651920876624e-12,1.8361844928934067e-12,9.902154042009262e-14
1836174.7905021778,6.356335410220941e-10,1.854839729601733e-12,0.0,0.0,2.2620321631418028e-09,3.8235216679289e-12,1.2403646046098794e-12,7.453309849028978e-14,3.671142479073856e-11,4.397710428846713e-13,1.7819717735911179e-10,1.0071904314891488e-12,1.701151636458165e-11,3.0550927330263615e-13,1.7687823762117815e-10,9.974037622909805e-13,4.40581997565048e-12,1.64528247773984e-13,1.7528989742613474e-10,9.847956464903792e-13,1.3391784472739591e-09,2.9050950466190222e-12,5.992077929660821e-09,5.78499926751513e-12,1.375064833164798e-12,9.212801367408576e-14,1.4464671793179527e-09,2.9424526195673853e-12,9.732147638188134e-10,2.6400256018406646e-12,1.7342654426445822e-12,9.96664495381382e-14
1854078.9990473823,6.36604525026879e-10,1.9865118178139977e-12,0.0,0.0,2.2498988600994066e-09,3.616901123040217e-12,1.278411629554903e-12,9.397633354351838e-14,3.65236644252403e-11,4.825161637444018e-13,1.777492413110272e-10,1.0630630686669587e-12,1.7047341164542986e-11,3.1103827265051153e-13,1.76809886678876e-10,1.0268643518294489e-12,4.429974211979383e-12,1.4404782716331861e-13,1.7712115211911545e-10,9.813465406427793e-13,1.3331776721027497e-09,2.604222190804203e-12,5.944758593527558e-09,5.283126263057334e-12,1.333994743883377e-12,8.581857144226514e-14,1.4267018202718404e-09,2.677741928083693e-12,9.618380018970798e-10,2.052533022254244e-12,1.8175678385411018e-12,9.140239516962276e-14
1872157.7882944304,6.387029980469336e-10,1.6664370545953942e-12,0.0,0.0,2.228342997891713e-09,3.859724128719127e-12,1.2440478976006802e-12,8.976086027530679e-14,3.742052038889127e-11,3.9415783218997785e-13,1.773538903221077e-10,9.955915581521589e-13,1.731208246882364e-11,3.250825308229327e-13,1.7614837488151233e-10,9.988460329711105e-13,4.453251102473234e-12,1.768792463672387e-13,1.7642911135397976e-10,9.820339781700997e-13,1.3152173456895278e-09,2.9384978553385595e-12,5.892262223247459e-09,6.082090191486589e-12,1.249552534315728e-12,7.973330532640312e-14,1.4014254612838826e-09,2.7586774850361802e-12,9.517847158519617e-10,2.4730838696785807e-12,1.7174466550947437e-12,1.0149445472599317e-13
1890412.8605481915,6.394913499125612e-10,1.9292546269173626e-12,0.0,0.0,2.2187524884866285e-09,3.653046533330487e-12,1.2974523151346852e-12,7.463439778270995e-14,3.638317962692813e-11,4.395888838226661e-13,1.7753290796082442e-10,1.0437219813125768e-12,1.6681529766017403e-11,2.84060915994765e-13,1.777891275356619e-10,9.55215641722032e-13,4.50292274076156e-12,1.689825669731368e-13,1.7713494989777887e-10,9.495717878403095e-13,1.2977248891504715e-09,2.7971014592297e-12,5.830085623616766e-09,5.1900927936486194e-12,1.1884227088208469e-12,7.878256432284429e-14,1.3771311514288399e-09,2.86151679455237e-12,9.379162853541703e-10,2.2504988524336125e-12,1.80989146480973e-12,1.1198510929737609e-13
1908845.9347124079,6.376242721591915e-10,2.1288035286880393e-12,0.0,0.0,2.2068718966501427e-09,3.4864791339950752e-12,1.3065186095519565e-12,8.88876712497434e-14,3.630718036874754e-11,4.3261363431745777e-13,1.7852874950687653e-10,1.0123624327435208e-12,1.7060325645389185e-11,2.800591375152988e-13,1.7686590764017405e-10,9.945803318802367e-13,4.5674162962022965e-12,1.694140041511005e-13,1.7625583903323447e-10,1.003239349033295e-12,1.2859220455212108e-09,2.5994320898430795e-12,5.782662163551422e-09,4.9444721703966085e-12,1.3173162840110636e-12,8.34692891782455e-14,1.352927014377199e-09,2.6674682270885615e-12,9.28411044180175e-10,2.48731950536577e-12,1.7114314017684713e-12,1.0494996432668771e-13
1927458.7464515413,6.332153237472666e-10,1.834461152594134e-12,0.0,0.0,2.1939552103402484e-09,3.1174492210992482e-12,1.3527157324354125e-12,8.579497638287182e-14,3.710611534822834e-11,4.4377272868091626e-13,1.7621662098658643e-10,1.0216864830568184e-12,1.75157973891637e-11,3.0889026032379334e-13,1.7431319489667737e-10,9.47149426484112e-13,4.656977877277651e-12,1.7284330447897366e-13,1.739228856141959e-10,9.537596248782972e-13,1.2785195418464564e-09,2.519621594774709e-12,5.743251384043285e-09,5.007129747833285e-12,1.272515194939243e-12,7.926070804359396e-14,1.3247952519817469e-09,2.488181105794942e-12,9.153126943362977e-10,2.1901208994625375e-12,1.6414376674216277e-12,9.73963585162378e-14
1946253.0483541987,6.377330823333897e-10,1.8797430502560435e-12,0.0,0.0,2.1733196205471742e-09,3.282980214116264e-12,1.3078825906587335e-12,8.596062623414338e-14,3.684840060078594e-11,4.508807388334803e-13,1.7767081962333266e-10,9.21465646272469e-13,1.7558456156373938e-11,3.0158109554817846e-13,1.7632587153415323e-10,9.244488468154143e-13,4.559056318045223e-12,1.4337046651633426e-13,1.7477971073871857e-10,9.775189894534374e-13,1.2603275560566855e-09,2.328781992018104e-12,5.675463838417273e-09,6.11414235468427e-12,1.1490304541414787e-12,7.565682457173462e-14,1.2931675877460189e-09,2.5026279795241426e-12,8.992407645393125e-10,2.360392631551573e-12,1.7314882880380795e-12,8.409538741689118e-14
1965230.6100981669,6.354394941507228e-10,1.7759321639963602e-12,0.0,0.0,2.145059271471445e-09,3.2548569345771254e-12,1.2533013063809882e-12,8.262702171010743e-14,3.726342712612263e-11,4.394238561073288e-13,1.7609145551578915e-10,9.2858357425914e-13,1.7325972871476093e-11,2.84298487308044e-13,1.7592364948313568e-10,9.211214239164835e-13,4.284297771185221e-12,1.6466047925763573e-13,1.756562086185941e-10,9.400530015713256e-13,1.2467306514148996e-09,2.8327021959021524e-12,5.625471755352931e-09,5.518540224267335e-12,1.310984630105636e-12,8.181793523365229e-14,1.2734590060534934e-09,2.5574246275265045e-12,8.864720750618707e-10,2.147571078027344e-12,1.6728163880147922e-12,9.448354377953107e-14
1984393.218617042,6.372438267576408e-10,1.674144115562018e-12,0.0,0.0,2.122148399948073e-09,3.0019476972043154e-12,1.4229640889254188e-12,8.073143586186164e-14,3.634271056313901e-11,4.0671503839397835e-13,1.758503175733709e-10,9.456126259603308e-13,1.712750206305122e-11,2.983761775330742e-13,1.7397553641971365e-10,1.004987135869432e-12,4.492204149344847e-12,1.486172628908437e-13,1.7462989216863562e-10,9.586019942590803e-13,1.2309262565156238e-09,2.467901615620597e-12,5.577930942494536e-09,5.962429631582458e-12,1.2723584006814869e-12,7.894167393886357e-14,1.254664828962624e-09,2.50592101128581e-12,8.738713294868299e-10,2.2070451882370293e-12,1.6930156678455716e-12,9.267155263222104e-14
2003742.6782684796,6.377402729853716e-10,1.9542188665656386e-12,0.0,0.0,2.095134022842408e-09,3.1300654883646376e-12,1.3372189146292398e-12,8.802591834829977e-14,3.752442000436517e-11,4.586165202371603e-13,1.880232656962146e-10,9.926805091810576e-13,1.7749009516867357e-11,3.521412341739136e-13,1.806891342644404e-10,1.0109957065929655e-12,4.556830609082723e-12,1.5965953407069513e-13,1.7540197640198324e-10,9.870698534822578e-13,1.2191579139164944e-09,2.426292795703449e-12,5.511383758692118e-09,4.76973139852967e-12,1.1057771794049488e-12,7.468352494189641e-14,1.228436155924152e-09,2.4188272722346877e-12,8.661424067537175e-10,2.335308443806538e-12,1.6818099426298517e-12,8.767767890440257e-14
2023280.8110041053,6.339910506215107e-10,1.723248592671007e-12,0.0,0.0,2.0757424530110128e-09,3.7004528397766766e-12,1.3293993316693377e-12,8.714431267913302e-14,3.69888810213898e-11,4.599704054742531e-13,2.0099906676756885e-10,9.804835482385636e-13,1.6833964717115575e-11,3.042662654402261e-13,1.8654885257620515e-10,9.880577964036615e-13,4.349835361094314e-12,1.6032322331027687e-13,1.773500204191369e-10,9.715430103783432e-13,1.2047363100501549e-09,2.3245466133677855e-12,5.4627463410627255e-09,5.646123292891578e-12,1.1918752628759589e-12,7.838143456409617e-14,1.209213482511984e-09,2.4147054085021106e-12,8.529650225287778e-10,2.094058822002892e-12,1.8540281866959365e-12,9.057269051641987e-14
