energy_mid_eV,"Be (n,2n)","Be (n,2n) err","Be (n,n')","Be (n,n') err","Pb (n,2n)","Pb (n,2n) err","Pb (n,n')","Pb (n,n') err","U (n,2n)","U (n,2n) err",U nu-fission,U nu-fission err,"U (n,n')","U (n,n') err","Th (n,2n)","Th (n,2n) err",Th nu-fission,Th nu-fission err,"Th (n,n')","Th (n,n') err","Li_7.5 (n,2n)","Li_7.5 (n,2n) err","Li_7.5 (n,n')","Li_7.5 (n,n') err","Li_60 (n,2n)","Li_60 (n,2n) err","Li_60 (n,n')","Li_60 (n,n') err","Li_90 (n,2n)","Li_90 (n,2n) err","Li_90 (n,n')","Li_90 (n,n') err"
34934.39530523671,1.2403894936837833e-08,4.770090564007287e-11,0.0,0.0,1.7371895240596262e-08,5.0658102922951926e-11,3.272840947658195e-12,7.623292899861874e-13,9.628181303650249e-09,4.01400845418591e-11,6.673546623497793e-08,1.1257836494193182e-10,3.720703393127206e-11,2.432603196384554e-12,1.204095410122121e-08,4.669625160765234e-11,1.390836824404029e-08,4.95978833202575e-11,3.5656740850802424e-11,2.4636382526448127e-12,1.7449409894619746e-10,5.602622061185003e-12,1.075214378699076e-09,1.3039083875428998e-11,8.027073061098515e-11,3.532888416365526e-12,8.712647112239556e-10,1.2014831398554978e-11,2.0842829192981134e-11,1.885288144100976e-12,7.434516594785671e-10,1.0576556688796254e-11
35519.7947436243,1.2323310145719197e-08,4.24732454654994e-11,0.0,0.0,1.730091772602405e-08,5.240441192495891e-11,3.3883173345392337e-12,7.22391682963897e-13,9.57030231140606e-09,4.633860956821735e-11,6.642711426430805e-08,1.0649510914503062e-10,4.421754121573698e-11,2.918468359495476e-12,1.1957371873588952e-08,4.116365043967519e-11,1.3811459119048824e-08,5.000942773738517e-11,3.608557961284281e-11,2.1491068255255797e-12,1.7094060952750428e-10,5.374122647218444e-12,1.0456347294388072e-09,1.3197577407515735e-11,8.081136842876065e-11,3.889117507307321e-12,8.572442856384262e-10,1.200793750646741e-11,2.3379389608320698e-11,1.952982793774744e-12,7.342483663946523e-10,1.0598771421428945e-11
36115.00378368015,1.2301330468470318e-08,4.3502953461995265e-11,0.0,0.0,1.727488232826918e-08,4.845975139295513e-11,2.8326034914597025e-12,7.126536152082282e-13,9.521546700939603e-09,4.02457687587143e-11,6.617744887603385e-08,1.053283482465683e-10,4.048956755439454e-11,2.4640995389168385e-12,1.1883938012816997e-08,4.942040555615345e-11,1.3878590742008994e-08,4.881673314675969e-11,3.68238453889761e-11,2.7445060157204303e-12,1.7262218924425024e-10,5.57186934495498e-12,1.0335670269132076e-09,1.2290301049129019e-11,7.897965029128818e-11,3.5097017228843625e-12,8.38617257206864e-10,1.188527193353829e-11,1.866185829667569e-11,1.7448342788954122e-12,7.204810292395153e-10,1.1608470488838826e-11
36720.18680595976,1.2274433723188892e-08,4.7509381047908334e-11,0.0,0.0,1.7190434562016938e-08,4.897420373744262e-11,4.260818114858627e-12,8.274594601602482e-13,9.460654991184172e-09,3.4759400795172414e-11,6.591305358304513e-08,9.923640642264643e-11,3.965838399214564e-11,2.211933996245107e-12,1.1856545792693135e-08,4.6837433191709396e-11,1.3718851064125962e-08,4.086831838530063e-11,3.5233688257484775e-11,2.3219647313659822e-12,1.7436578746959927e-10,5.470130421232871e-12,1.008994505122483e-09,1.3403613203981235e-11,7.997227846350039e-11,3.361559730990397e-12,8.495415810548895e-10,1.1657357293746753e-11,2.097633533468862e-11,1.5639000795951857e-12,7.312219395576617e-10,1.0976477011556552e-11
37335.510945561386,1.209325373137769e-08,4.4154158453705354e-11,0.0,0.0,1.71255146368844e-08,5.043625816539588e-11,4.674126137329277e-12,9.247556922298065e-13,9.501692553373636e-09,3.5659959006741566e-11,6.53352575011153e-08,9.547460901395693e-11,3.562006470171617e-11,2.3395459266552475e-12,1.1799750845306077e-08,4.73924358771975e-11,1.358687879739942e-08,4.114321444401883e-11,3.8521246442127425e-11,2.570419882825811e-12,1.7455443471474513e-10,4.945593496800852e-12,1.0036477054189446e-09,1.220695613702444e-11,7.6236609067474e-11,3.5256655281997532e-12,7.879931960483734e-10,1.084583280956596e-11,1.9985918656166555e-11,1.7161635040539312e-12,6.862906583706228e-10,1.0331834487434571e-11
37961.146138284195,1.2036296936042393e-08,4.707562591583903e-11,0.0,0.0,1.7155238324163943e-08,5.2956881270075504e-11,3.3289288105584207e-12,7.900359976205663e-13,9.389798531648455e-09,4.057991388583828e-11,6.537350398174627e-08,9.754721770877739e-11,3.630117607704179e-11,2.311992857597473e-12,1.1751752782949428e-08,3.844854765084098e-11,1.3588053323021275e-08,4.445279207059301e-11,3.0277400134126576e-11,2.254181107405887e-12,1.6914128766027795e-10,5.4544605045087265e-12,9.95825275615619e-10,1.2380799551163807e-11,7.545571970599087e-11,3.584642458724791e-12,8.300129167659e-10,1.2498493043867357e-11,1.949801160469932e-11,1.772025712242421e-12,7.117566837813008e-10,1.0930283108402434e-11
38597.265167559905,1.198323362586033e-08,4.54404569665877e-11,0.0,0.0,1.716732570498344e-08,5.611338758766696e-11,3.2740649502747414e-12,7.770154654736919e-13,9.331241016137784e-09,3.6071799293113036e-11,6.507141725529135e-08,9.527732744899516e-11,4.084785795104672e-11,2.7210546600747314e-12,1.1707900354327695e-08,4.759524822390145e-11,1.3525006401730176e-08,4.630253570282806e-11,3.429972805049728e-11,2.2814887365100913e-12,1.7929403299123587e-10,5.199290196094529e-12,9.907944170950466e-10,1.2640099115490298e-11,8.465796514281833e-11,3.463276194921207e-12,8.135271862158859e-10,1.1427335556944252e-11,2.0891652539848346e-11,1.8302956770000693e-12,7.09068923516644e-10,1.0521904819762602e-11
39244.04371217091,1.1799232502586906e-08,4.18674050652841e-11,0.0,0.0,1.7082505266061826e-08,5.153523561326065e-11,3.373443645231413e-12,8.321985239981199e-13,9.37265315323295e-09,3.601126778986659e-11,6.470801595770138e-08,9.649021577344136e-11,3.46544665373772e-11,2.3026036475129175e-12,1.1681161975003807e-08,4.284131334417844e-11,1.347920743791215e-08,4.4191064397262315e-11,3.143436123965632e-11,2.2478533049730222e-12,1.7127893416924963e-10,5.522481826860705e-12,9.586713486357633e-10,1.1886572014775178e-11,8.080930913804341e-11,4.253319527216171e-12,7.804921888285407e-10,1.0776238211820791e-11,2.346076716910936e-11,1.6945886448477617e-12,6.918626239674609e-10,1.0926056268241398e-11
39901.66039476798,1.1775790002676866e-08,4.0371430342729366e-11,0.0,0.0,1.697877599312744e-08,5.004920180197429e-11,2.7146013863220372e-12,5.823165627857353e-13,9.261315063002015e-09,3.75672804202491e-11,6.43992427436583e-08,9.645408566897627e-11,3.7551985844121495e-11,2.3036290871041834e-12,1.158531547206994e-08,4.466124824517502e-11,1.3468645589424912e-08,4.459003965090582e-11,2.955899287328438e-11,2.1211269619448178e-12,1.7328205516022351e-10,4.904415213915939e-12,9.547856320447118e-10,1.2056675706661998e-11,7.676289475766206e-11,3.3420964195329707e-12,8.160393389660303e-10,1.0908486399020657e-11,2.292330059560829e-11,1.6807297653228582e-12,7.057963604437301e-10,1.0183920977934606e-11
40570.296831200874,1.1743537285211396e-08,4.614601177443671e-11,0.0,0.0,1.6950213584536637e-08,4.594293531202063e-11,3.114839252651622e-12,6.427446076900171e-13,9.250034300624433e-09,3.9121150006632135e-11,6.42216073854924e-08,9.626460284169576e-11,3.693309399572635e-11,2.0816366066081012e-12,1.1590910161831472e-08,4.443692098224735e-11,1.329190904513665e-08,3.499034138257152e-11,3.203834659870236e-11,2.518582394876814e-12,1.7131615889583924e-10,5.113765989213456e-12,9.492843436652559e-10,1.2055345241554225e-11,7.727767860149976e-11,3.671523988968184e-12,8.024419217545368e-10,1.0797181613534005e-11,2.3138805876840603e-11,2.10102925781178e-12,7.003938548105221e-10,9.692766398386798e-12
41250.13768067578,1.155436924121963e-08,3.8455868017154105e-11,0.0,0.0,1.6817468749889923e-08,4.751056104224827e-11,3.355266054088829e-12,6.509158424705776e-13,9.195179561796822e-09,4.03217502466777e-11,6.389783261520045e-08,9.277695632017771e-11,3.9971430383492994e-11,2.4057545766204494e-12,1.1429932634952775e-08,4.3549408546110755e-11,1.3259573802360687e-08,4.114050421647835e-11,3.0635037885158866e-11,2.015637510169701e-12,1.7578676500769744e-10,4.729930283068667e-12,1.3318947423404787e-09,1.4416824604184205e-11,7.994286076698599e-11,3.10660011784613e-12,9.569802310792491e-10,1.218731350474075e-11,2.1006883121251783e-11,1.8926537003213186e-12,7.225492506913901e-10,1.037272063869196e-11
41941.37069675322,1.1506701920436504e-08,3.8568763404667876e-11,0.0,0.0,1.6792246528810175e-08,4.632414833181738e-11,3.5869218819550433e-12,7.173843763910084e-13,9.180511341551012e-09,3.8402095390332306e-11,6.353615163319661e-08,1.0731264234217621e-10,3.8595279449836246e-11,2.3224208781499205e-12,1.136107289202912e-08,3.89593926460146e-11,1.310890818666818e-08,4.4689443705311044e-11,3.2999681313986367e-11,2.1339604686567128e-12,1.6901575907772178e-10,5.039072392816519e-12,1.368052005777653e-09,1.4217335774856248e-11,7.561231327161227e-11,3.356199272156102e-12,9.885556706668102e-10,1.1672320994830954e-11,2.0660670040061034e-11,1.7698418732462518e-12,7.410580608119121e-10,1.0618434408641923e-11
42644.186779200376,1.1461982983501611e-08,4.0609797374156915e-11,0.0,0.0,1.681183030911797e-08,4.514245459504918e-11,3.9511427811051306e-12,7.253806479803896e-13,9.158466742117324e-09,3.457226952836639e-11,6.322251786494755e-08,8.577908544092698e-11,3.979365229541593e-11,2.4266266593202452e-12,1.1345283159216837e-08,3.6120933723603553e-11,1.304907237132624e-08,4.6190320395572634e-11,3.273804018629963e-11,2.168364031077232e-12,1.6891135389224435e-10,5.364796523679371e-12,1.3788077183635082e-09,1.4159525946078568e-11,7.605949853627374e-11,3.3555186988362735e-12,9.670421956754808e-10,1.1720007172653414e-11,2.0461275116437267e-11,1.7297191057478851e-12,7.224946799735098e-10,1.005975032723237e-11
43358.78002671244,1.1401178797509159e-08,3.924758293778851e-11,0.0,0.0,1.6672570696217522e-08,4.425313894302558e-11,3.747237672190135e-12,8.098587043063076e-13,9.08524712951521e-09,3.4994962239964555e-11,6.281494509892325e-08,8.391004674524705e-11,3.483543169332308e-11,1.9477627131751806e-12,1.1282516271223138e-08,4.233240967255561e-11,1.293060691408454e-08,3.954744580987524e-11,3.233727324519633e-11,2.2059486877817386e-12,1.7417715846661562e-10,5.205548074237021e-12,1.3011241917326853e-09,1.3677693841257497e-11,8.438224091450377e-11,3.31659481320818e-12,9.57072258793451e-10,1.168108101561327e-11,2.2205852872237816e-11,1.5903823753241307e-12,7.289071205312072e-10,1.064613596248119e-11
44085.34779051753,1.134581747722615e-08,4.2068314891616275e-11,0.0,0.0,1.6578516141680717e-08,4.328257748400278e-11,4.5044751774357915e-12,7.773790163559955e-13,9.04321166606965e-09,3.5918610388233236e-11,6.24534563411648e-08,8.609779712208664e-11,3.5080306684878714e-11,2.2563388594869035e-12,1.1197988791857575e-08,3.802015984889216e-11,1.2777012090420522e-08,4.2826216709698744e-11,3.1121828498647234e-11,2.044775317854575e-12,1.6120561165308102e-10,4.3585512778842614e-12,1.3389211216808378e-09,1.3414263041838101e-11,7.630307952080629e-11,3.49810469767742e-12,9.595897120416248e-10,1.1533560260143632e-11,2.1703380400372428e-11,1.831278196936755e-12,7.044726179013975e-10,1.0072069790088972e-11
44824.09072887959,1.1251325776701107e-08,4.0269502115102315e-11,0.0,0.0,1.645229001580643e-08,4.8664140157755546e-11,3.6247395383661662e-12,6.84142360794769e-13,9.085879526558651e-09,3.6433648381798876e-11,6.204332418208833e-08,1.067710972002011e-10,3.490489925834081e-11,2.10761051580377e-12,1.11596332913417e-08,3.760520214542294e-11,1.2643628508271313e-08,3.880991609673742e-11,3.638164499619371e-11,2.4233765098126834e-12,1.734504993914477e-10,4.837353593701261e-12,1.3093364710253782e-09,1.292681318556942e-11,8.108676596937645e-11,3.0881242978713957e-12,9.507557559521924e-10,1.0948905192049162e-11,1.9331944204619543e-11,1.3126012377036334e-12,7.175641789839689e-10,1.0094489204993588e-11
45575.212862514716,1.115422619343773e-08,4.086865941485037e-11,0.0,0.0,1.6467925368710677e-08,4.4486958064422314e-11,3.5650004406214494e-12,6.728670548230626e-13,8.933362955983923e-09,2.9535820422596416e-11,6.171174207179756e-08,9.557000244496898e-11,3.2613152179018417e-11,2.08519927925621e-12,1.1119104337244937e-08,3.681585638014243e-11,1.2637530450842967e-08,4.076066504972493e-11,2.8652040578327924e-11,2.0562852026637893e-12,1.5791631581419463e-10,4.7362614418870924e-12,1.2758740465824093e-09,1.3002265963232962e-11,7.486500925305045e-11,3.0611100047193744e-12,9.230710400142431e-10,1.1181287187132834e-11,1.6768705776256436e-11,1.4519225213350042e-12,7.027011979624946e-10,9.237123915209537e-12
46338.92163093624,1.1018572529299198e-08,3.720277536100385e-11,0.0,0.0,1.6524287617570102e-08,4.7424416014024155e-11,4.285411654431682e-12,6.919766373890317e-13,8.978716581789721e-09,3.633627551982769e-11,6.126801097957285e-08,9.614202686038924e-11,3.0257603499472146e-11,2.0558108014441394e-12,1.1045973191695727e-08,3.567770226870815e-11,1.2547685324175963e-08,3.7471322625040465e-11,2.908885486644533e-11,1.781137677639767e-12,1.6388453054220554e-10,5.117726176540412e-12,1.2832859990634502e-09,1.2263426954071972e-11,7.246241524766297e-11,3.149609979722021e-12,9.317523824408277e-10,1.10889904633411e-11,2.0647892516807172e-11,1.7999268206022007e-12,7.063137572258762e-10,9.420673552522784e-12
47115.42794974383,1.1072237731661366e-08,3.376348150228833e-11,0.0,0.0,1.6437402401510593e-08,4.062152021361671e-11,3.95934260397853e-12,6.468076419665156e-13,8.915162336868035e-09,3.6917131465344546e-11,6.108077835157673e-08,7.917679171660111e-11,3.422915541504014e-11,1.894230590577527e-12,1.0915013514064679e-08,3.5141784891339394e-11,1.2326966174935087e-08,4.414957501071502e-11,2.950348843609804e-11,2.1068544174185344e-12,1.73700191658413e-10,4.901427171089991e-12,1.2359534960871035e-09,1.2869369968425905e-11,8.110266301697954e-11,3.314555566939232e-12,9.060508526652801e-10,1.0721781409332233e-11,2.2223406873943992e-11,1.765835573682632e-12,6.939067215295274e-10,9.463590756889628e-12
47904.94626887262,1.0941510596284754e-08,3.9088758668293186e-11,0.0,0.0,1.6425267126838362e-08,4.612488107331226e-11,3.642857390586524e-12,6.750464418204745e-13,8.852771537985695e-09,3.828742515362965e-11,6.052230707143239e-08,7.703428015936499e-11,3.266010074318949e-11,1.9639673236317587e-12,1.0904453943518442e-08,3.7561316113785654e-11,1.242252054921631e-08,4.4498022247020704e-11,3.002216952931648e-11,1.9220908996292616e-12,1.6455666143683962e-10,4.4582026070170034e-12,1.075145393311381e-09,1.1857405459534496e-11,7.775616292320883e-11,3.0701780546557895e-12,8.347168055326707e-10,1.0189169434740811e-11,2.0224139306359643e-11,1.6547238044488035e-12,6.705369914120988e-10,9.24260482015555e-12
48707.69463181859,1.0819868383934994e-08,3.2882503024117676e-11,0.0,0.0,1.638472864127797e-08,4.358321628148359e-11,3.953456213728562e-12,6.302056419242433e-13,8.828685452789277e-09,3.4822797954383667e-11,6.009871172400805e-08,8.587222935534822e-11,3.5334014910198985e-11,2.2896777362862295e-12,1.084939576003128e-08,4.354313892887316e-11,1.2223468885315316e-08,3.692733278580568e-11,2.915673957624811e-11,1.8460556697439755e-12,1.6332715982966116e-10,5.024061189133578e-12,1.123893474259022e-09,1.1593965051948332e-11,7.54863045808797e-11,3.2087014696275155e-12,8.478928123380971e-10,9.992245895479346e-12,1.902600802856868e-11,1.7153156953522536e-12,6.666515540399787e-10,8.738139402356427e-12
49523.89473585613,1.0733286401033502e-08,3.746565704682256e-11,0.0,0.0,1.6259653656820185e-08,4.51288179186213e-11,4.374337002447628e-12,6.803822837147084e-13,8.778808326467667e-09,3.317458442161571e-11,5.998103048692302e-08,8.490915067159039e-11,3.1713943267745266e-11,2.093199608955383e-12,1.0835597283146303e-08,3.584526154784175e-11,1.2159806301276143e-08,3.698441398261331e-11,2.782564371001403e-11,1.746764437441498e-12,1.6756140906598003e-10,4.3048306127613514e-12,1.085564632774086e-09,1.1354344832151138e-11,7.667240690401256e-11,2.9948166673014563e-12,8.443685508335709e-10,1.0392080674755393e-11,1.9076969705118803e-11,1.594656206538631e-12,6.786297821852778e-10,9.17698201505828e-12
50353.771993264745,1.0667772115178035e-08,3.603319838677e-11,0.0,0.0,1.625399672450847e-08,4.854004555741241e-11,3.824216744364502e-12,6.768854362325542e-13,8.700810134068809e-09,3.2121789177071083e-11,5.961284666533994e-08,8.396012810360841e-11,3.501548456558744e-11,1.9754524719031007e-12,1.0756685154484513e-08,3.7766575560653044e-11,1.2060026023673236e-08,3.3123642954108414e-11,2.9757186542086236e-11,1.7855056716172762e-12,1.6444132000767367e-10,4.984501820789192e-12,1.0589495178691824e-09,1.0828015534170036e-11,7.552828070119888e-11,3.066329172002456e-12,7.971101776534756e-10,9.801630878094303e-12,2.067467177422056e-11,1.7142773912835398e-12,6.400782775880087e-10,8.697637346271712e-12
51197.55559358192,1.0626772410124079e-08,3.676053872114277e-11,0.0,0.0,1.6163949424690132e-08,4.64053049775176e-11,3.408578506100943e-12,6.743725529260278e-13,8.710210992176429e-09,3.3153670939672906e-11,5.9230751163326216e-08,7.5132454380991e-11,3.244026440289171e-11,1.830966361340822e-12,1.0708108145511041e-08,3.3808074950678527e-11,1.2029696308359285e-08,3.8319622126438406e-11,3.044213217517736e-11,1.8077646061787342e-12,1.596155038374166e-10,4.755141695535557e-12,1.065474626131208e-09,1.0889928104386291e-11,7.299059490650637e-11,3.0269471472076355e-12,8.237006265777725e-10,9.803666110946111e-12,2.0804082606202294e-11,1.4550060865699671e-12,6.518612549943391e-10,9.396131203013827e-12
52055.478566898986,1.0618097358326369e-08,3.649256188602269e-11,0.0,0.0,1.6000783280197975e-08,4.933647969480358e-11,4.508402614801296e-12,6.341262629404086e-13,8.689310239660738e-09,2.8080146595419247e-11,5.912168908963253e-08,7.670030856847142e-11,3.2599218907024696e-11,1.7184007201367778e-12,1.064861577602656e-08,3.500494940109793e-11,1.1868658883632022e-08,4.412990778689344e-11,2.7050415688807723e-11,1.9456309577515812e-12,1.6785129735106366e-10,4.125638239188165e-12,1.0343893999292812e-09,1.117313895590787e-11,8.196044753574661e-11,2.7102900277049793e-12,8.07235268183524e-10,8.985350320642934e-12,2.023001173308271e-11,1.4912594208948e-12,6.423895725756616e-10,8.548351410049368e-12
52927.77784821771,1.0532920130109307e-08,3.9332702292269875e-11,0.0,0.0,1.5950708066897902e-08,3.885295475865173e-11,4.320405053260442e-12,6.619638109283752e-13,8.638763598864067e-09,3.623973770712413e-11,5.8581509065856534e-08,7.58355844127562e-11,3.2857817378743846e-11,1.9916361861426358e-12,1.056066167834603e-08,3.426772894641916e-11,1.1808690264389185e-08,3.2779344110402257e-11,2.8764802065128688e-11,1.887700088435477e-12,1.5758108957418359e-10,3.744842003963002e-12,1.0314398590310184e-09,1.0366852850832226e-11,7.117298850897461e-11,2.682832961485174e-12,7.950682246697438e-10,9.780876436930862e-12,1.6826840733751176e-11,1.3757748360602621e-12,6.440814375452737e-10,9.341776470701479e-12
53814.694342885225,1.0460525825307605e-08,3.2113420707821736e-11,0.0,0.0,1.5981914898994775e-08,4.2376259669761265e-11,4.696485025312619e-12,6.960578784729247e-13,8.555206578967088e-09,3.089720193916984e-11,5.832665391900564e-08,8.486343694615e-11,3.153354231281326e-11,1.8897965017899723e-12,1.0498880453014325e-08,3.407361006012628e-11,1.1784822781373733e-08,3.1732031060496597e-11,2.7731625863750676e-11,1.890464723055429e-12,1.5766771156406647e-10,4.599530043145062e-12,1.0374759063059634e-09,1.1779719352365602e-11,7.335462325250186e-11,2.6562690910445233e-12,7.944887167820512e-10,9.74976662308086e-12,1.7891371525000438e-11,1.5161485266584803e-12,6.539296292387665e-10,8.398356644665072e-12
54716.472993125746,1.0350814125189815e-08,3.1528642792407443e-11,0.0,0.0,1.592571684010845e-08,4.2286241707678707e-11,3.739257310118829e-12,6.295485961008329e-13,8.585334784032833e-09,2.804013623229333e-11,5.7933303309076625e-08,8.827078634567234e-11,3.222359976072988e-11,1.8246520479040866e-12,1.0455513329873145e-08,3.425560332563108e-11,1.161776248438302e-08,3.369606699561107e-11,2.6614713795551635e-11,1.7489254938844741e-12,1.6034815171038992e-10,4.127397481741466e-12,1.011359124230963e-09,1.0284675775151267e-11,7.335543017203704e-11,2.544906526216351e-12,7.873336200923734e-10,9.176842779277931e-12,1.8696286550594133e-11,1.3849645692032837e-12,6.396329563426798e-10,8.390668575860388e-12
55633.36284568679,1.0238848789891767e-08,3.5084408772564004e-11,0.0,0.0,1.5770221923111904e-08,4.3092573657511563e-11,3.0286371725559066e-12,6.164951152377717e-13,8.57147586078643e-09,3.234510835227348e-11,5.7523771143260756e-08,7.895996676781056e-11,3.309867767150382e-11,1.9677507129971598e-12,1.0320838324777388e-08,3.346838884358811e-11,1.1608658116793485e-08,3.3996984974013905e-11,2.5743415966725184e-11,1.5737140228362905e-12,1.5532582070679586e-10,4.211800119547717e-12,9.734905197501124e-10,1.0641167473676514e-11,7.549959808728654e-11,2.801190068664893e-12,7.702473323489503e-10,9.114138230485183e-12,1.9686141621613368e-11,1.6727297670208946e-12,6.285503789186563e-10,8.133313397650542e-12
56565.61712061905,1.0222124210935077e-08,3.433487391141718e-11,0.0,0.0,1.56776542852958e-08,4.4521283721832715e-11,4.042551827653121e-12,6.552653364560205e-13,8.4653162929913e-09,2.9426057250147754e-11,5.724072536953997e-08,7.715138616001784e-11,2.9042543393402645e-11,1.8009088175606387e-12,1.0349783742334653e-08,3.028590480855965e-11,1.1422974869633716e-08,3.064345103152283e-11,2.64893527654112e-11,1.7794526971392465e-12,1.5925526542096635e-10,3.871157496565355e-12,9.960634937451616e-10,1.0716787189126827e-11,7.414891115458488e-11,2.52769891846345e-12,7.630848489409429e-10,8.976048563306657e-12,1.8617014995770925e-11,1.4294778419032832e-12,6.115955383467839e-10,7.949337870517418e-12
57513.49328120903,9.126530693128626e-09,3.45480695560438e-11,0.0,0.0,1.5666930266970102e-08,3.771205018098752e-11,4.18518609748295e-12,6.482297871865089e-13,8.425721281105105e-09,3.228819182602025e-11,5.686464665476299e-08,7.758593185632788e-11,3.21213032981816e-11,1.9574698052899986e-12,1.0270342053570716e-08,2.9236640396729115e-11,1.1456946941859565e-08,2.9634435463410186e-11,2.4483338670275227e-11,1.5893635950157768e-12,1.5767688622267014e-10,3.5011199730585384e-12,9.49827984823755e-10,9.658257461247547e-12,7.669353523637506e-11,2.3843236749329707e-12,7.520779417176857e-10,8.758049201571813e-12,1.9775004310606908e-11,1.3375592307923918e-12,6.203492092994101e-10,8.374010983484688e-12
58477.253105083335,8.765984394783512e-09,2.809295264802046e-11,0.0,0.0,1.5588500088740807e-08,3.964992340149556e-11,3.7045892846417405e-12,6.294416216891757e-13,8.341706016434133e-09,2.5425309220555764e-11,5.6460924950419374e-08,7.189287529114206e-11,3.097448262992117e-11,1.4515836178915933e-12,1.0300095979656822e-08,3.390317531155006e-11,1.1307744265079373e-08,3.3674016601746524e-11,2.4491451381798138e-11,1.4971805035107776e-12,1.6094382336610226e-10,3.8351083142025974e-12,9.673094243231204e-10,9.646463220918343e-12,6.956395434493935e-11,2.5881555258522727e-12,7.653064030522393e-10,8.539971645203768e-12,2.047814632343627e-11,1.6835836936123848e-12,6.205187051774912e-10,8.132126730403253e-12
59457.16275650461,8.735373216680473e-09,3.319802243215059e-11,0.0,0.0,1.5464778444082667e-08,4.146125731935544e-11,3.94716203742948e-12,7.031877010376834e-13,8.404014024102417e-09,2.853164141377849e-11,5.611791598824801e-08,7.328589864915175e-11,3.1577296299435813e-11,1.7693286368249713e-12,1.0141979831967519e-08,3.259672231050678e-11,1.1267831896182017e-08,3.4459195597313535e-11,2.3379344375543818e-11,1.5539744462652408e-12,1.6233968994966373e-10,4.0989664960462425e-12,9.472176797000637e-10,9.976077445556098e-12,7.742510150342439e-11,2.924757428682289e-12,7.447991136780393e-10,8.88074649914339e-12,2.0140647319191424e-11,1.5325198673737313e-12,5.960214676518514e-10,8.111622833552216e-12
60453.49285987869,8.714040927577379e-09,3.141156282084392e-11,0.0,0.0,1.541456126066257e-08,3.632317731046883e-11,3.3844028185057566e-12,5.698046072583038e-13,8.288800667558064e-09,2.7784695734014225e-11,5.5686864434434315e-08,6.965997261631172e-11,2.926513025413798e-11,1.865307362144781e-12,1.013568919386853e-08,3.2088655302877986e-11,1.1192220120798531e-08,3.930591645014941e-11,2.289448965459774e-11,1.8090868217953332e-12,1.6613436188488548e-10,3.5727862756672165e-12,9.316066464233929e-10,8.785170167047116e-12,8.013071379109217e-11,2.548145478905397e-12,7.320264213909214e-10,8.373367315874237e-12,2.0903664467241417e-11,1.4737214361612638e-12,6.041159031032775e-10,7.730688262875564e-12
61466.51857449401,8.597445983469911e-09,2.6318999282223585e-11,0.0,0.0,1.534261022507311e-08,3.5206806354820667e-11,3.328624694686477e-12,5.428634976962851e-13,8.302862697990154e-09,2.8415613945187783e-11,5.5382930379635645e-08,7.94342416240442e-11,3.1719835325835817e-11,1.5123246587631985e-12,1.0037761469006013e-08,3.2421808435653197e-11,1.108471183621122e-08,2.9768391029515956e-11,2.525838738909148e-11,1.4202849689423039e-12,1.5115872142929177e-10,3.634773599964573e-12,9.140990815966944e-10,8.868939986447503e-12,6.84326076937014e-11,2.6856136655654708e-12,7.188850333259646e-10,8.249173807508779e-12,1.801373364183268e-11,1.3180380464907678e-12,5.984671399593656e-10,7.646120227260035e-12
62496.51967051292,8.54414371048471e-09,2.4180888375704985e-11,0.0,0.0,1.523350649445631e-08,3.790686186584542e-11,4.140350923535461e-12,5.847322074794268e-13,8.213878508909671e-09,3.0109975480375814e-11,5.4943323340392536e-08,7.213344422547134e-11,2.667156292603072e-11,1.4013953412417295e-12,9.972468491873659e-09,3.8144864785067484e-11,1.0967885883676207e-08,3.281357042765184e-11,2.3108935387174637e-11,1.2838297437319275e-12,1.515561012475538e-10,4.402065819439722e-12,9.202170645634503e-10,9.054894421899324e-12,6.846022108450492e-11,2.896371092151988e-12,7.414116770051867e-10,8.483559716339025e-12,1.973888230987833e-11,1.3224565273269393e-12,6.250967022230745e-10,8.061836078887859e-12
63543.7806062365,8.49196773717761e-09,3.011702016856793e-11,0.0,0.0,1.5199591909988415e-08,3.8816045685070485e-11,2.5569088333459224e-12,5.359595367574974e-13,8.195366312509485e-09,2.487319165672192e-11,5.452181935637953e-08,8.433432855835048e-11,2.8599498802609915e-11,1.5521798605981242e-12,9.960391010135462e-09,2.8082523420884825e-11,1.0858434212602843e-08,3.166302101648361e-11,2.3959182771722883e-11,1.5136200880752258e-12,1.5502443556249166e-10,3.5654199652265742e-12,8.893307723685764e-10,9.082832638866632e-12,7.244575027813449e-11,2.3979230195052303e-12,7.460491773740436e-10,8.67030159434618e-12,1.9981769030962568e-11,1.4364853770061778e-12,6.515382508674055e-10,7.45013601348202e-12
64608.59060666441,8.490976415666482e-09,2.7910658669811177e-11,0.0,0.0,1.517755980227865e-08,3.992925461313336e-11,2.701047738738186e-12,5.343906428699406e-13,8.123075085734898e-09,2.5484991164432954e-11,5.4179478335154505e-08,6.194907987086311e-11,2.7476175273371176e-11,1.5345848321225e-12,9.872888322551262e-09,3.270565853862325e-11,1.0769729311389524e-08,3.1758500328686765e-11,2.3191754722269238e-11,1.3204814080327451e-12,1.5042041717455753e-10,3.91901253646467e-12,9.109982045723515e-10,8.757797134810116e-12,6.920270585801627e-11,2.4419339933987317e-12,7.671906973788424e-10,8.60617207487745e-12,1.834849670798006e-11,1.3001517215114553e-12,6.572859962853578e-10,8.10730547442786e-12
