energy low [eV],energy high [eV],energy mid [eV],cell,mean,std. dev.,MT_fertile,kg/m3_fertile
1.95E-05,1.99E-05,1.97E-05,5,0,0,5,14.61988304
1.95E-05,1.99E-05,1.97E-05,6,0,0,10,29.23976608
1.95E-05,1.99E-05,1.97E-05,7,0,0,20,58.47953216
1.95E-05,1.99E-05,1.97E-05,8,0,0,30,87.71929825
1.95E-05,1.99E-05,1.97E-05,9,0,0,40,116.9590643
1.95E-05,1.99E-05,1.97E-05,10,0,0,50,146.1988304
1.95E-05,1.99E-05,1.97E-05,11,0,0,132.9,388.5964912
1.95E-05,1.99E-05,1.97E-05,12,0,0,265.8,777.1929825
1.95E-05,1.99E-05,1.97E-05,13,0,0,531.5,1554.093567
1.99E-05,2.04E-05,2.02E-05,1,0,0,0.0096,0.028070175
1.99E-05,2.04E-05,2.02E-05,2,0,0,0.1,0.292397661
1.99E-05,2.04E-05,2.02E-05,3,0,0,0.5,1.461988304
1.99E-05,2.04E-05,2.02E-05,4,0,0,2.65,7.748538012
1.99E-05,2.04E-05,2.02E-05,5,0,0,5,14.61988304
1.99E-05,2.04E-05,2.02E-05,6,0,0,10,29.23976608
1.99E-05,2.04E-05,2.02E-05,7,0,0,20,58.47953216
1.99E-05,2.04E-05,2.02E-05,8,0,0,30,87.71929825
1.99E-05,2.04E-05,2.02E-05,9,0,0,40,116.9590643
1.99E-05,2.04E-05,2.02E-05,10,0,0,50,146.1988304
1.99E-05,2.04E-05,2.02E-05,11,0,0,132.9,388.5964912
1.99E-05,2.04E-05,2.02E-05,12,0,0,265.8,777.1929825
1.99E-05,2.04E-05,2.02E-05,13,0,0,531.5,1554.093567
2.04E-05,2.09E-05,2.06E-05,1,0,0,0.0096,0.028070175
2.04E-05,2.09E-05,2.06E-05,2,0,0,0.1,0.292397661
2.04E-05,2.09E-05,2.06E-05,3,0,0,0.5,1.461988304
2.04E-05,2.09E-05,2.06E-05,4,0,0,2.65,7.748538012
2.04E-05,2.09E-05,2.06E-05,5,0,0,5,14.61988304
2.04E-05,2.09E-05,2.06E-05,6,0,0,10,29.23976608
2.04E-05,2.09E-05,2.06E-05,7,0,0,20,58.47953216
2.04E-05,2.09E-05,2.06E-05,8,0,0,30,87.71929825
2.04E-05,2.09E-05,2.06E-05,9,0,0,40,116.9590643
2.04E-05,2.09E-05,2.06E-05,10,0,0,50,146.1988304
2.04E-05,2.09E-05,2.06E-05,11,0,0,132.9,388.5964912
2.04E-05,2.09E-05,2.06E-05,12,0,0,265.8,777.1929825
2.04E-05,2.09E-05,2.06E-05,13,0,0,531.5,1554.093567
2.09E-05,2.14E-05,2.11E-05,1,0,0,0.0096,0.028070175
2.09E-05,2.14E-05,2.11E-05,2,0,0,0.1,0.292397661
2.09E-05,2.14E-05,2.11E-05,3,0,0,0.5,1.461988304
2.09E-05,2.14E-05,2.11E-05,4,0,0,2.65,7.748538012
2.09E-05,2.14E-05,2.11E-05,5,0,0,5,14.61988304
2.09E-05,2.14E-05,2.11E-05,6,0,0,10,29.23976608
2.09E-05,2.14E-05,2.11E-05,7,0,0,20,58.47953216
2.09E-05,2.14E-05,2.11E-05,8,0,0,30,87.71929825
2.09E-05,2.14E-05,2.11E-05,9,0,0,40,116.9590643
2.09E-05,2.14E-05,2.11E-05,10,0,0,50,146.1988304
2.09E-05,2.14E-05,2.11E-05,11,0,0,132.9,388.5964912
2.09E-05,2.14E-05,2.11E-05,12,0,0,265.8,777.1929825
2.09E-05,2.14E-05,2.11E-05,13,0,0,531.5,1554.093567
2.14E-05,2.19E-05,2.16E-05,1,0,0,0.0096,0.028070175
2.14E-05,2.19E-05,2.16E-05,2,0,0,0.1,0.292397661
2.14E-05,2.19E-05,2.16E-05,3,0,0,0.5,1.461988304
2.14E-05,2.19E-05,2.16E-05,4,0,0,2.65,7.748538012
2.14E-05,2.19E-05,2.16E-05,5,0,0,5,14.61988304
2.14E-05,2.19E-05,2.16E-05,6,0,0,10,29.23976608
2.14E-05,2.19E-05,2.16E-05,7,0,0,20,58.47953216
2.14E-05,2.19E-05,2.16E-05,8,0,0,30,87.71929825
2.14E-05,2.19E-05,2.16E-05,9,0,0,40,116.9590643
2.14E-05,2.19E-05,2.16E-05,10,0,0,50,146.1988304
2.14E-05,2.19E-05,2.16E-05,11,0,0,132.9,388.5964912
2.14E-05,2.19E-05,2.16E-05,12,0,0,265.8,777.1929825
2.14E-05,2.19E-05,2.16E-05,13,0,0,531.5,1554.093567
2.19E-05,2.24E-05,2.21E-05,1,0,0,0.0096,0.028070175
2.19E-05,2.24E-05,2.21E-05,2,0,0,0.1,0.292397661
2.19E-05,2.24E-05,2.21E-05,3,0,0,0.5,1.461988304
2.19E-05,2.24E-05,2.21E-05,4,0,0,2.65,7.748538012
2.19E-05,2.24E-05,2.21E-05,5,0,0,5,14.61988304
2.19E-05,2.24E-05,2.21E-05,6,0,0,10,29.23976608
2.19E-05,2.24E-05,2.21E-05,7,0,0,20,58.47953216
2.19E-05,2.24E-05,2.21E-05,8,0,0,30,87.71929825
2.19E-05,2.24E-05,2.21E-05,9,0,0,40,116.9590643
2.19E-05,2.24E-05,2.21E-05,10,0,0,50,146.1988304
2.19E-05,2.24E-05,2.21E-05,11,0,0,132.9,388.5964912
2.19E-05,2.24E-05,2.21E-05,12,0,0,265.8,777.1929825
2.19E-05,2.24E-05,2.21E-05,13,0,0,531.5,1554.093567
2.24E-05,2.29E-05,2.26E-05,1,0,0,0.0096,0.028070175
2.24E-05,2.29E-05,2.26E-05,2,0,0,0.1,0.292397661
2.24E-05,2.29E-05,2.26E-05,3,0,0,0.5,1.461988304
2.24E-05,2.29E-05,2.26E-05,4,0,0,2.65,7.748538012
2.24E-05,2.29E-05,2.26E-05,5,0,0,5,14.61988304
2.24E-05,2.29E-05,2.26E-05,6,0,0,10,29.23976608
2.24E-05,2.29E-05,2.26E-05,7,0,0,20,58.47953216
2.24E-05,2.29E-05,2.26E-05,8,0,0,30,87.71929825
2.24E-05,2.29E-05,2.26E-05,9,0,0,40,116.9590643
2.24E-05,2.29E-05,2.26E-05,10,0,0,50,146.1988304
2.24E-05,2.29E-05,2.26E-05,11,0,0,132.9,388.5964912
2.24E-05,2.29E-05,2.26E-05,12,0,0,265.8,777.1929825
2.24E-05,2.29E-05,2.26E-05,13,0,0,531.5,1554.093567
2.29E-05,2.34E-05,2.32E-05,1,0,0,0.0096,0.028070175
2.29E-05,2.34E-05,2.32E-05,2,0,0,0.1,0.292397661
2.29E-05,2.34E-05,2.32E-05,3,0,0,0.5,1.461988304
2.29E-05,2.34E-05,2.32E-05,4,0,0,2.65,7.748538012
2.29E-05,2.34E-05,2.32E-05,5,0,0,5,14.61988304
2.29E-05,2.34E-05,2.32E-05,6,0,0,10,29.23976608
2.29E-05,2.34E-05,2.32E-05,7,0,0,20,58.47953216
2.29E-05,2.34E-05,2.32E-05,8,0,0,30,87.71929825
2.29E-05,2.34E-05,2.32E-05,9,0,0,40,116.9590643
2.29E-05,2.34E-05,2.32E-05,10,0,0,50,146.1988304
2.29E-05,2.34E-05,2.32E-05,11,0,0,132.9,388.5964912
2.29E-05,2.34E-05,2.32E-05,12,0,0,265.8,777.1929825
2.29E-05,2.34E-05,2.32E-05,13,0,0,531.5,1554.093567
2.34E-05,2.40E-05,2.37E-05,1,0,0,0.0096,0.028070175
2.34E-05,2.40E-05,2.37E-05,2,0,0,0.1,0.292397661
2.34E-05,2.40E-05,2.37E-05,3,0,0,0.5,1.461988304
2.34E-05,2.40E-05,2.37E-05,4,0,0,2.65,7.748538012
2.34E-05,2.40E-05,2.37E-05,5,0,0,5,14.61988304
2.34E-05,2.40E-05,2.37E-05,6,0,0,10,29.23976608
2.34E-05,2.40E-05,2.37E-05,7,0,0,20,58.47953216
2.34E-05,2.40E-05,2.37E-05,8,0,0,30,87.71929825
2.34E-05,2.40E-05,2.37E-05,9,0,0,40,116.9590643
2.34E-05,2.40E-05,2.37E-05,10,0,0,50,146.1988304
2.34E-05,2.40E-05,2.37E-05,11,0,0,132.9,388.5964912
2.34E-05,2.40E-05,2.37E-05,12,0,0,265.8,777.1929825
2.34E-05,2.40E-05,2.37E-05,13,0,0,531.5,1554.093567
2.40E-05,2.45E-05,2.43E-05,1,0,0,0.0096,0.028070175
2.40E-05,2.45E-05,2.43E-05,2,0,0,0.1,0.292397661
2.40E-05,2.45E-05,2.43E-05,3,0,0,0.5,1.461988304
2.40E-05,2.45E-05,2.43E-05,4,0,0,2.65,7.748538012
2.40E-05,2.45E-05,2.43E-05,5,0,0,5,14.61988304
2.40E-05,2.45E-05,2.43E-05,6,0,0,10,29.23976608
2.40E-05,2.45E-05,2.43E-05,7,0,0,20,58.47953216
2.40E-05,2.45E-05,2.43E-05,8,0,0,30,87.71929825
2.40E-05,2.45E-05,2.43E-05,9,0,0,40,116.9590643
2.40E-05,2.45E-05,2.43E-05,10,0,0,50,146.1988304
2.40E-05,2.45E-05,2.43E-05,11,0,0,132.9,388.5964912
2.40E-05,2.45E-05,2.43E-05,12,0,0,265.8,777.1929825
2.40E-05,2.45E-05,2.43E-05,13,0,0,531.5,1554.093567
2.45E-05,2.51E-05,2.48E-05,1,0,0,0.0096,0.028070175
2.45E-05,2.51E-05,2.48E-05,2,0,0,0.1,0.292397661
2.45E-05,2.51E-05,2.48E-05,3,0,0,0.5,1.461988304
2.45E-05,2.51E-05,2.48E-05,4,0,0,2.65,7.748538012
2.45E-05,2.51E-05,2.48E-05,5,0,0,5,14.61988304
2.45E-05,2.51E-05,2.48E-05,6,0,0,10,29.23976608
2.45E-05,2.51E-05,2.48E-05,7,0,0,20,58.47953216
2.45E-05,2.51E-05,2.48E-05,8,0,0,30,87.71929825
2.45E-05,2.51E-05,2.48E-05,9,0,0,40,116.9590643
2.45E-05,2.51E-05,2.48E-05,10,0,0,50,146.1988304
2.45E-05,2.51E-05,2.48E-05,11,0,0,132.9,388.5964912
2.45E-05,2.51E-05,2.48E-05,12,0,0,265.8,777.1929825
2.45E-05,2.51E-05,2.48E-05,13,0,0,531.5,1554.093567
2.51E-05,2.57E-05,2.54E-05,1,0,0,0.0096,0.028070175
2.51E-05,2.57E-05,2.54E-05,2,0,0,0.1,0.292397661
2.51E-05,2.57E-05,2.54E-05,3,0,0,0.5,1.461988304
2.51E-05,2.57E-05,2.54E-05,4,0,0,2.65,7.748538012
2.51E-05,2.57E-05,2.54E-05,5,0,0,5,14.61988304
2.51E-05,2.57E-05,2.54E-05,6,0,0,10,29.23976608
2.51E-05,2.57E-05,2.54E-05,7,0,0,20,58.47953216
2.51E-05,2.57E-05,2.54E-05,8,0,0,30,87.71929825
2.51E-05,2.57E-05,2.54E-05,9,0,0,40,116.9590643
2.51E-05,2.57E-05,2.54E-05,10,0,0,50,146.1988304
2.51E-05,2.57E-05,2.54E-05,11,0,0,132.9,388.5964912
2.51E-05,2.57E-05,2.54E-05,12,0,0,265.8,777.1929825
2.51E-05,2.57E-05,2.54E-05,13,0,0,531.5,1554.093567
2.57E-05,2.63E-05,2.60E-05,1,0,0,0.0096,0.028070175
2.57E-05,2.63E-05,2.60E-05,2,0,0,0.1,0.292397661
2.57E-05,2.63E-05,2.60E-05,3,0,0,0.5,1.461988304
2.57E-05,2.63E-05,2.60E-05,4,0,0,2.65,7.748538012
2.57E-05,2.63E-05,2.60E-05,5,0,0,5,14.61988304
2.57E-05,2.63E-05,2.60E-05,6,0,0,10,29.23976608
2.57E-05,2.63E-05,2.60E-05,7,0,0,20,58.47953216
2.57E-05,2.63E-05,2.60E-05,8,0,0,30,87.71929825
2.57E-05,2.63E-05,2.60E-05,9,0,0,40,116.9590643
2.57E-05,2.63E-05,2.60E-05,10,0,0,50,146.1988304
2.57E-05,2.63E-05,2.60E-05,11,0,0,132.9,388.5964912
2.57E-05,2.63E-05,2.60E-05,12,0,0,265.8,777.1929825
2.57E-05,2.63E-05,2.60E-05,13,0,0,531.5,1554.093567
2.63E-05,2.69E-05,2.66E-05,1,0,0,0.0096,0.028070175
2.63E-05,2.69E-05,2.66E-05,2,0,0,0.1,0.292397661
2.63E-05,2.69E-05,2.66E-05,3,0,0,0.5,1.461988304
2.63E-05,2.69E-05,2.66E-05,4,0,0,2.65,7.748538012
2.63E-05,2.69E-05,2.66E-05,5,0,0,5,14.61988304
2.63E-05,2.69E-05,2.66E-05,6,0,0,10,29.23976608
2.63E-05,2.69E-05,2.66E-05,7,0,0,20,58.47953216
2.63E-05,2.69E-05,2.66E-05,8,0,0,30,87.71929825
2.63E-05,2.69E-05,2.66E-05,9,0,0,40,116.9590643
2.63E-05,2.69E-05,2.66E-05,10,0,0,50,146.1988304
2.63E-05,2.69E-05,2.66E-05,11,0,0,132.9,388.5964912
2.63E-05,2.69E-05,2.66E-05,12,0,0,265.8,777.1929825
2.63E-05,2.69E-05,2.66E-05,13,0,0,531.5,1554.093567
2.69E-05,2.75E-05,2.72E-05,1,0,0,0.0096,0.028070175
2.69E-05,2.75E-05,2.72E-05,2,0,0,0.1,0.292397661
2.69E-05,2.75E-05,2.72E-05,3,0,0,0.5,1.461988304
2.69E-05,2.75E-05,2.72E-05,4,0,0,2.65,7.748538012
2.69E-05,2.75E-05,2.72E-05,5,0,0,5,14.61988304
2.69E-05,2.75E-05,2.72E-05,6,0,0,10,29.23976608
2.69E-05,2.75E-05,2.72E-05,7,0,0,20,58.47953216
2.69E-05,2.75E-05,2.72E-05,8,0,0,30,87.71929825
2.69E-05,2.75E-05,2.72E-05,9,0,0,40,116.9590643
2.69E-05,2.75E-05,2.72E-05,10,0,0,50,146.1988304
2.69E-05,2.75E-05,2.72E-05,11,0,0,132.9,388.5964912
2.69E-05,2.75E-05,2.72E-05,12,0,0,265.8,777.1929825
2.69E-05,2.75E-05,2.72E-05,13,0,0,531.5,1554.093567
2.75E-05,2.82E-05,2.78E-05,1,0,0,0.0096,0.028070175
2.75E-05,2.82E-05,2.78E-05,2,0,0,0.1,0.292397661
2.75E-05,2.82E-05,2.78E-05,3,0,0,0.5,1.461988304
2.75E-05,2.82E-05,2.78E-05,4,0,0,2.65,7.748538012
2.75E-05,2.82E-05,2.78E-05,5,0,0,5,14.61988304
2.75E-05,2.82E-05,2.78E-05,6,0,0,10,29.23976608
2.75E-05,2.82E-05,2.78E-05,7,0,0,20,58.47953216
2.75E-05,2.82E-05,2.78E-05,8,0,0,30,87.71929825
2.75E-05,2.82E-05,2.78E-05,9,0,0,40,116.9590643
2.75E-05,2.82E-05,2.78E-05,10,0,0,50,146.1988304
2.75E-05,2.82E-05,2.78E-05,11,0,0,132.9,388.5964912
2.75E-05,2.82E-05,2.78E-05,12,0,0,265.8,777.1929825
2.75E-05,2.82E-05,2.78E-05,13,0,0,531.5,1554.093567
2.82E-05,2.88E-05,2.85E-05,1,0,0,0.0096,0.028070175
2.82E-05,2.88E-05,2.85E-05,2,0,0,0.1,0.292397661
2.82E-05,2.88E-05,2.85E-05,3,0,0,0.5,1.461988304
2.82E-05,2.88E-05,2.85E-05,4,0,0,2.65,7.748538012
2.82E-05,2.88E-05,2.85E-05,5,0,0,5,14.61988304
2.82E-05,2.88E-05,2.85E-05,6,0,0,10,29.23976608
2.82E-05,2.88E-05,2.85E-05,7,0,0,20,58.47953216
2.82E-05,2.88E-05,2.85E-05,8,0,0,30,87.71929825
2.82E-05,2.88E-05,2.85E-05,9,0,0,40,116.9590643
2.82E-05,2.88E-05,2.85E-05,10,0,0,50,146.1988304
2.82E-05,2.88E-05,2.85E-05,11,0,0,132.9,388.5964912
2.82E-05,2.88E-05,2.85E-05,12,0,0,265.8,777.1929825
2.82E-05,2.88E-05,2.85E-05,13,0,0,531.5,1554.093567
2.88E-05,2.95E-05,2.92E-05,1,0,0,0.0096,0.028070175
2.88E-05,2.95E-05,2.92E-05,2,0,0,0.1,0.292397661
2.88E-05,2.95E-05,2.92E-05,3,0,0,0.5,1.461988304
2.88E-05,2.95E-05,2.92E-05,4,0,0,2.65,7.748538012
2.88E-05,2.95E-05,2.92E-05,5,0,0,5,14.61988304
2.88E-05,2.95E-05,2.92E-05,6,0,0,10,29.23976608
2.88E-05,2.95E-05,2.92E-05,7,0,0,20,58.47953216
2.88E-05,2.95E-05,2.92E-05,8,0,0,30,87.71929825
2.88E-05,2.95E-05,2.92E-05,9,0,0,40,116.9590643
2.88E-05,2.95E-05,2.92E-05,10,0,0,50,146.1988304
2.88E-05,2.95E-05,2.92E-05,11,0,0,132.9,388.5964912
2.88E-05,2.95E-05,2.92E-05,12,0,0,265.8,777.1929825
2.88E-05,2.95E-05,2.92E-05,13,0,0,531.5,1554.093567
2.95E-05,3.02E-05,2.98E-05,1,0,0,0.0096,0.028070175
2.95E-05,3.02E-05,2.98E-05,2,0,0,0.1,0.292397661
2.95E-05,3.02E-05,2.98E-05,3,0,0,0.5,1.461988304
2.95E-05,3.02E-05,2.98E-05,4,0,0,2.65,7.748538012
2.95E-05,3.02E-05,2.98E-05,5,0,0,5,14.61988304
2.95E-05,3.02E-05,2.98E-05,6,0,0,10,29.23976608
2.95E-05,3.02E-05,2.98E-05,7,0,0,20,58.47953216
2.95E-05,3.02E-05,2.98E-05,8,0,0,30,87.71929825
2.95E-05,3.02E-05,2.98E-05,9,0,0,40,116.9590643
2.95E-05,3.02E-05,2.98E-05,10,0,0,50,146.1988304
2.95E-05,3.02E-05,2.98E-05,11,0,0,132.9,388.5964912
2.95E-05,3.02E-05,2.98E-05,12,0,0,265.8,777.1929825
2.95E-05,3.02E-05,2.98E-05,13,0,0,531.5,1554.093567
3.02E-05,3.09E-05,3.05E-05,1,0,0,0.0096,0.028070175
3.02E-05,3.09E-05,3.05E-05,2,0,0,0.1,0.292397661
3.02E-05,3.09E-05,3.05E-05,3,0,0,0.5,1.461988304
3.02E-05,3.09E-05,3.05E-05,4,0,0,2.65,7.748538012
3.02E-05,3.09E-05,3.05E-05,5,0,0,5,14.61988304
3.02E-05,3.09E-05,3.05E-05,6,0,0,10,29.23976608
3.02E-05,3.09E-05,3.05E-05,7,0,0,20,58.47953216
3.02E-05,3.09E-05,3.05E-05,8,0,0,30,87.71929825
3.02E-05,3.09E-05,3.05E-05,9,0,0,40,116.9590643
3.02E-05,3.09E-05,3.05E-05,10,0,0,50,146.1988304
3.02E-05,3.09E-05,3.05E-05,11,0,0,132.9,388.5964912
3.02E-05,3.09E-05,3.05E-05,12,0,0,265.8,777.1929825
3.02E-05,3.09E-05,3.05E-05,13,0,0,531.5,1554.093567
3.09E-05,3.16E-05,3.12E-05,1,0,0,0.0096,0.028070175
3.09E-05,3.16E-05,3.12E-05,2,0,0,0.1,0.292397661
3.09E-05,3.16E-05,3.12E-05,3,0,0,0.5,1.461988304
3.09E-05,3.16E-05,3.12E-05,4,0,0,2.65,7.748538012
3.09E-05,3.16E-05,3.12E-05,5,0,0,5,14.61988304
3.09E-05,3.16E-05,3.12E-05,6,0,0,10,29.23976608
3.09E-05,3.16E-05,3.12E-05,7,0,0,20,58.47953216
3.09E-05,3.16E-05,3.12E-05,8,0,0,30,87.71929825
3.09E-05,3.16E-05,3.12E-05,9,0,0,40,116.9590643
3.09E-05,3.16E-05,3.12E-05,10,0,0,50,146.1988304
3.09E-05,3.16E-05,3.12E-05,11,0,0,132.9,388.5964912
3.09E-05,3.16E-05,3.12E-05,12,0,0,265.8,777.1929825
3.09E-05,3.16E-05,3.12E-05,13,0,0,531.5,1554.093567
3.16E-05,3.23E-05,3.20E-05,1,0,0,0.0096,0.028070175
3.16E-05,3.23E-05,3.20E-05,2,0,0,0.1,0.292397661
3.16E-05,3.23E-05,3.20E-05,3,0,0,0.5,1.461988304
3.16E-05,3.23E-05,3.20E-05,4,0,0,2.65,7.748538012
3.16E-05,3.23E-05,3.20E-05,5,0,0,5,14.61988304
3.16E-05,3.23E-05,3.20E-05,6,0,0,10,29.23976608
3.16E-05,3.23E-05,3.20E-05,7,0,0,20,58.47953216
3.16E-05,3.23E-05,3.20E-05,8,0,0,30,87.71929825
3.16E-05,3.23E-05,3.20E-05,9,0,0,40,116.9590643
3.16E-05,3.23E-05,3.20E-05,10,0,0,50,146.1988304
3.16E-05,3.23E-05,3.20E-05,11,0,0,132.9,388.5964912
3.16E-05,3.23E-05,3.20E-05,12,0,0,265.8,777.1929825
3.16E-05,3.23E-05,3.20E-05,13,0,0,531.5,1554.093567
3.23E-05,3.31E-05,3.27E-05,1,0,0,0.0096,0.028070175
3.23E-05,3.31E-05,3.27E-05,2,0,0,0.1,0.292397661
3.23E-05,3.31E-05,3.27E-05,3,0,0,0.5,1.461988304
3.23E-05,3.31E-05,3.27E-05,4,0,0,2.65,7.748538012
3.23E-05,3.31E-05,3.27E-05,5,0,0,5,14.61988304
3.23E-05,3.31E-05,3.27E-05,6,0,0,10,29.23976608
3.23E-05,3.31E-05,3.27E-05,7,0,0,20,58.47953216
3.23E-05,3.31E-05,3.27E-05,8,0,0,30,87.71929825
3.23E-05,3.31E-05,3.27E-05,9,0,0,40,116.9590643
3.23E-05,3.31E-05,3.27E-05,10,0,0,50,146.1988304
3.23E-05,3.31E-05,3.27E-05,11,0,0,132.9,388.5964912
3.23E-05,3.31E-05,3.27E-05,12,0,0,265.8,777.1929825
3.23E-05,3.31E-05,3.27E-05,13,0,0,531.5,1554.093567
3.31E-05,3.39E-05,3.35E-05,1,0,0,0.0096,0.028070175
3.31E-05,3.39E-05,3.35E-05,2,0,0,0.1,0.292397661
3.31E-05,3.39E-05,3.35E-05,3,0,0,0.5,1.461988304
3.31E-05,3.39E-05,3.35E-05,4,0,0,2.65,7.748538012
3.31E-05,3.39E-05,3.35E-05,5,0,0,5,14.61988304
3.31E-05,3.39E-05,3.35E-05,6,0,0,10,29.23976608
3.31E-05,3.39E-05,3.35E-05,7,0,0,20,58.47953216
3.31E-05,3.39E-05,3.35E-05,8,0,0,30,87.71929825
3.31E-05,3.39E-05,3.35E-05,9,0,0,40,116.9590643
3.31E-05,3.39E-05,3.35E-05,10,0,0,50,146.1988304
3.31E-05,3.39E-05,3.35E-05,11,0,0,132.9,388.5964912
3.31E-05,3.39E-05,3.35E-05,12,0,0,265.8,777.1929825
3.31E-05,3.39E-05,3.35E-05,13,0,0,531.5,1554.093567
3.39E-05,3.46E-05,3.42E-05,1,0,0,0.0096,0.028070175
3.39E-05,3.46E-05,3.42E-05,2,0,0,0.1,0.292397661
3.39E-05,3.46E-05,3.42E-05,3,0,0,0.5,1.461988304
3.39E-05,3.46E-05,3.42E-05,4,0,0,2.65,7.748538012
3.39E-05,3.46E-05,3.42E-05,5,0,0,5,14.61988304
3.39E-05,3.46E-05,3.42E-05,6,0,0,10,29.23976608
3.39E-05,3.46E-05,3.42E-05,7,0,0,20,58.47953216
3.39E-05,3.46E-05,3.42E-05,8,0,0,30,87.71929825
3.39E-05,3.46E-05,3.42E-05,9,0,0,40,116.9590643
3.39E-05,3.46E-05,3.42E-05,10,0,0,50,146.1988304
3.39E-05,3.46E-05,3.42E-05,11,0,0,132.9,388.5964912
3.39E-05,3.46E-05,3.42E-05,12,0,0,265.8,777.1929825
3.39E-05,3.46E-05,3.42E-05,13,0,0,531.5,1554.093567
3.46E-05,3.54E-05,3.50E-05,1,0,0,0.0096,0.028070175
3.46E-05,3.54E-05,3.50E-05,2,0,0,0.1,0.292397661
3.46E-05,3.54E-05,3.50E-05,3,0,0,0.5,1.461988304
3.46E-05,3.54E-05,3.50E-05,4,0,0,2.65,7.748538012
3.46E-05,3.54E-05,3.50E-05,5,0,0,5,14.61988304
3.46E-05,3.54E-05,3.50E-05,6,0,0,10,29.23976608
3.46E-05,3.54E-05,3.50E-05,7,0,0,20,58.47953216
3.46E-05,3.54E-05,3.50E-05,8,0,0,30,87.71929825
3.46E-05,3.54E-05,3.50E-05,9,0,0,40,116.9590643
3.46E-05,3.54E-05,3.50E-05,10,0,0,50,146.1988304
3.46E-05,3.54E-05,3.50E-05,11,0,0,132.9,388.5964912
3.46E-05,3.54E-05,3.50E-05,12,0,0,265.8,777.1929825
3.46E-05,3.54E-05,3.50E-05,13,0,0,531.5,1554.093567
3.54E-05,3.63E-05,3.59E-05,1,0,0,0.0096,0.028070175
3.54E-05,3.63E-05,3.59E-05,2,0,0,0.1,0.292397661
3.54E-05,3.63E-05,3.59E-05,3,0,0,0.5,1.461988304
3.54E-05,3.63E-05,3.59E-05,4,0,0,2.65,7.748538012
3.54E-05,3.63E-05,3.59E-05,5,0,0,5,14.61988304
3.54E-05,3.63E-05,3.59E-05,6,0,0,10,29.23976608
3.54E-05,3.63E-05,3.59E-05,7,0,0,20,58.47953216
3.54E-05,3.63E-05,3.59E-05,8,0,0,30,87.71929825
3.54E-05,3.63E-05,3.59E-05,9,0,0,40,116.9590643
3.54E-05,3.63E-05,3.59E-05,10,0,0,50,146.1988304
3.54E-05,3.63E-05,3.59E-05,11,0,0,132.9,388.5964912
3.54E-05,3.63E-05,3.59E-05,12,0,0,265.8,777.1929825
3.54E-05,3.63E-05,3.59E-05,13,0,0,531.5,1554.093567
3.63E-05,3.71E-05,3.67E-05,1,0,0,0.0096,0.028070175
3.63E-05,3.71E-05,3.67E-05,2,0,0,0.1,0.292397661
3.63E-05,3.71E-05,3.67E-05,3,0,0,0.5,1.461988304
3.63E-05,3.71E-05,3.67E-05,4,0,0,2.65,7.748538012
3.63E-05,3.71E-05,3.67E-05,5,0,0,5,14.61988304
3.63E-05,3.71E-05,3.67E-05,6,0,0,10,29.23976608
3.63E-05,3.71E-05,3.67E-05,7,0,0,20,58.47953216
3.63E-05,3.71E-05,3.67E-05,8,0,0,30,87.71929825
3.63E-05,3.71E-05,3.67E-05,9,0,0,40,116.9590643
3.63E-05,3.71E-05,3.67E-05,10,0,0,50,146.1988304
3.63E-05,3.71E-05,3.67E-05,11,0,0,132.9,388.5964912
3.63E-05,3.71E-05,3.67E-05,12,0,0,265.8,777.1929825
3.63E-05,3.71E-05,3.67E-05,13,0,0,531.5,1554.093567
3.71E-05,3.80E-05,3.75E-05,1,0,0,0.0096,0.028070175
3.71E-05,3.80E-05,3.75E-05,2,0,0,0.1,0.292397661
3.71E-05,3.80E-05,3.75E-05,3,0,0,0.5,1.461988304
3.71E-05,3.80E-05,3.75E-05,4,0,0,2.65,7.748538012
3.71E-05,3.80E-05,3.75E-05,5,0,0,5,14.61988304
3.71E-05,3.80E-05,3.75E-05,6,0,0,10,29.23976608
3.71E-05,3.80E-05,3.75E-05,7,0,0,20,58.47953216
3.71E-05,3.80E-05,3.75E-05,8,0,0,30,87.71929825
3.71E-05,3.80E-05,3.75E-05,9,0,0,40,116.9590643
3.71E-05,3.80E-05,3.75E-05,10,0,0,50,146.1988304
3.71E-05,3.80E-05,3.75E-05,11,0,0,132.9,388.5964912
3.71E-05,3.80E-05,3.75E-05,12,0,0,265.8,777.1929825
3.71E-05,3.80E-05,3.75E-05,13,0,0,531.5,1554.093567
3.80E-05,3.89E-05,3.84E-05,1,0,0,0.0096,0.028070175
3.80E-05,3.89E-05,3.84E-05,2,0,0,0.1,0.292397661
3.80E-05,3.89E-05,3.84E-05,3,0,0,0.5,1.461988304
3.80E-05,3.89E-05,3.84E-05,4,0,0,2.65,7.748538012
3.80E-05,3.89E-05,3.84E-05,5,0,0,5,14.61988304
3.80E-05,3.89E-05,3.84E-05,6,0,0,10,29.23976608
3.80E-05,3.89E-05,3.84E-05,7,0,0,20,58.47953216
3.80E-05,3.89E-05,3.84E-05,8,0,0,30,87.71929825
3.80E-05,3.89E-05,3.84E-05,9,0,0,40,116.9590643
3.80E-05,3.89E-05,3.84E-05,10,0,0,50,146.1988304
3.80E-05,3.89E-05,3.84E-05,11,0,0,132.9,388.5964912
3.80E-05,3.89E-05,3.84E-05,12,0,0,265.8,777.1929825
