surface,energy low [eV],energy high [eV],nuclide,score,mean,std. dev.,energy mid [eV]
2,32588.397298526328,33346.91907293087,total,current,1.8149999999999994e-05,4.858346977474482e-07,32967.6581857286
2,33346.91907293087,34123.096066061735,total,current,1.933e-05,5.335331065243975e-07,33735.0075694963
2,34123.096066061735,34917.339217668836,total,current,2.126e-05,5.876885040374472e-07,34520.21764186528
2,34917.339217668836,35730.06903246305,total,current,2.3510000000000004e-05,5.627305363721166e-07,35323.70412506594
2,35730.06903246305,36561.715802748564,total,current,2.352000000000001e-05,5.225191504875717e-07,36145.892417605806
2,36561.715802748564,37412.719836237186,total,current,2.4159999999999992e-05,5.074634882621541e-07,36987.21781949287
2,37412.719836237186,38283.53168916515,total,current,2.8730000000000004e-05,6.954186298245628e-07,37848.125762701166
2,38283.53168916515,39174.61240483604,total,current,3.419e-05,6.792293613003832e-07,38729.0720470006
2,39174.61240483604,40086.433757716004,total,current,1.65e-05,4.7407538930793933e-07,39630.52308127603
2,40086.433757716004,41019.47850320976,total,current,2.1219999999999997e-05,5.165112180619447e-07,40552.95613046288
2,41019.47850320976,41974.240633252,total,current,2.5430000000000002e-05,6.313773623890638e-07,41496.85956823088
2,41974.240633252,42951.22563784617,total,current,2.5439999999999997e-05,6.19436041977708e-07,42462.73313554908
2,42951.22563784617,43950.9507726917,total,current,2.845e-05,5.854075675988657e-07,43451.088205268934
2,43950.9507726917,44973.94533304022,total,current,3.25e-05,6.978321409692326e-07,44462.44805286596
2,44973.94533304022,46020.750933926065,total,current,3.558e-05,7.082743290932763e-07,45497.348133483145
2,46020.750933926065,47091.92179691937,total,current,4.877999999999998e-05,8.416650165000458e-07,46556.336365422714
2,47091.92179691937,48188.02504355355,total,current,5.096999999999998e-05,8.638012070219389e-07,47639.97342023646
2,48188.02504355355,49309.64099558258,total,current,4.951000000000001e-05,9.452160246913444e-07,48748.83301956806
2,49309.64099558258,50457.36348222698,total,current,2.9140000000000012e-05,6.783848911982464e-07,49883.50223890478
2,50457.36348222698,51631.80015457123,total,current,5.327000000000001e-05,9.051876305300683e-07,51044.58181839911
2,51631.80015457123,52833.57280727905,total,current,4.402e-05,8.231474455841487e-07,52232.68648092514
2,52833.57280727905,54063.31770779679,total,current,2.299000000000001e-05,5.196142702995953e-07,53448.445257537925
2,54063.31770779679,55321.68593321943,total,current,3.919000000000001e-05,7.999614889720398e-07,54692.501820508114
2,55321.68593321943,56609.3437149973,total,current,4.885e-05,9.017799458332727e-07,55965.514824108366
2,56609.3437149973,57926.9727916662,total,current,6.523e-05,8.946366566795537e-07,57268.158253331756
2,57926.9727916662,59275.27076978755,total,current,9.873000000000001e-05,1.3423825494585616e-06,58601.12178072688
2,59275.27076978755,60654.95149328979,total,current,0.00013073,1.249230470200251e-06,59965.111131538666
2,60654.95149328979,62066.745421406406,total,current,0.00011989000000000009,1.271672326132154e-06,61360.8484573481
2,62066.745421406406,63511.400015410916,total,current,7.078999999999999e-05,8.55321429332128e-07,62789.07271840866
2,63511.400015410916,64989.68013435327,total,current,6.0729999999999976e-05,8.413379195956411e-07,64250.5400748821
2,64989.68013435327,66502.36844000746,total,current,6.501000000000003e-05,7.99683649572705e-07,65746.02428718036
2,66502.36844000746,68050.26581124456,total,current,4.935000000000002e-05,7.100113813286011e-07,67276.31712562601
2,68050.26581124456,69634.19176805067,total,current,3.34e-05,6.508735388970515e-07,68842.22878964762
2,69634.19176805067,71254.98490541421,total,current,4.070999999999999e-05,6.636743451148598e-07,70444.58833673244
2,71254.98490541421,72913.5033373123,total,current,6.143999999999998e-05,8.917489341828144e-07,72084.24412136326
2,72913.5033373123,74610.62515103127,total,current,7.579e-05,9.403733408609718e-07,73762.06424417178
2,74610.62515103127,76347.24887206194,total,current,8.534999999999997e-05,1.1379029977652957e-06,75478.9370115466
2,76347.24887206194,78124.29393981556,total,current,0.00010836999999999998,1.1288373387578116e-06,77235.77140593875
2,78124.29393981556,79942.70119441261,total,current,0.00011736000000000001,1.347689380631388e-06,79033.49756711409
2,79942.70119441261,81803.43337480185,total,current,0.000130709760416,1.370882172201477e-06,80873.06728460724
2,81803.43337480185,83707.47562847366,total,current,8.862e-05,1.1471334497411747e-06,82755.45450163775
2,83707.47562847366,85655.83603303724,total,current,0.00014275472831167996,1.5585566085981147e-06,84681.65583075545
2,85655.83603303724,87649.54612993795,total,current,9.35e-05,1.054906764993129e-06,86652.6910814876
2,87649.54612993795,89689.66147059755,total,current,6.579472831168002e-05,9.483012450059722e-07,88669.60380026775
2,89689.66147059755,91777.26217526605,total,current,0.00010445000000000002,1.268370066763844e-06,90733.4618229318
2,91777.26217526605,93913.45350488144,total,current,0.00012573,1.4699587708091393e-06,92845.35784007375
2,93913.45350488144,96099.36644623995,total,current,0.0001227,1.408738958979059e-06,95006.4099755607
2,96099.36644623995,98336.15831078649,total,current,0.0001340795451304,1.3497000764885875e-06,97217.76237851322
2,98336.15831078649,100625.01334734261,total,current,0.00014513999999999998,1.4460688612632462e-06,99480.58582906454
2,100625.01334734261,102967.14336909604,total,current,0.00017201999999999994,1.8223073397218778e-06,101796.07835821933
2,102967.14336909604,105363.7883951845,total,current,0.0001982499999999999,1.7248261513919665e-06,104165.46588214027
2,105363.7883951845,107816.21730721064,total,current,0.00022059999999999997,1.9607254893137166e-06,106590.00285119757
2,107816.21730721064,110325.72852104223,total,current,0.00023961999999999988,1.8194671214564734e-06,109070.97291412644
2,110325.72852104223,112893.65067424487,total,current,0.00020851999999999996,1.7606518535743805e-06,111609.68959764355
2,112893.65067424487,115521.34332951721,total,current,0.00019726000000000007,1.5239913040923509e-06,114207.49700188104
2,115521.34332951721,118210.19769449896,total,current,0.00018886999999999995,1.4788512467794642e-06,116865.77051200808
2,118210.19769449896,120961.63735833287,total,current,0.00015516000000000003,1.3583799025293957e-06,119585.91752641591
2,120961.63735833287,123777.11904537094,total,current,0.00015039000000000003,1.3281638422720962e-06,122369.37820185191
2,123777.11904537094,126658.13338642362,total,current,0.00015665999999999998,1.5377551525165131e-06,125217.62621589728
2,126658.13338642362,129606.20570796065,total,current,0.0001884,1.5913275063050354e-06,128132.16954719214
2,129606.20570796065,132622.89683968097,total,current,0.00027574000000000007,2.100919471627156e-06,131114.5512738208
2,132622.89683968097,135709.80394087965,total,current,0.0002547299999999999,1.9927573405165517e-06,134166.3503902803
2,135709.80394087965,138868.56134604925,total,current,0.0002013495451304,1.6000534596006908e-06,137289.18264346445
2,138868.56134604925,142100.84143016295,total,current,0.00017799976041600008,1.666147284850378e-06,140484.7013881061
2,142100.84143016295,145408.3554940982,total,current,0.0002673399999999999,1.9728060311049706e-06,143754.59846213058
2,145408.3554940982,148792.85467066918,total,current,0.0002690299999999999,2.1466184353701928e-06,147100.6050823837
2,148792.85467066918,152256.13085174782,total,current,0.00036758,2.1224238097709275e-06,150524.4927612085
2,152256.13085174782,155800.01763696448,total,current,0.0002871900000000002,2.078348946503683e-06,154028.07424435613
2,155800.01763696448,159426.39130449042,total,current,0.0003930995451304,2.533320902435045e-06,157613.20447072745
2,159426.39130449042,163137.17180441588,total,current,0.00025814472831168,2.011488157484254e-06,161281.78155445313
2,163137.17180441588,166934.32377525,total,current,0.00026147000000000003,1.8152248935437702e-06,165035.74778983294
2,166934.32377525,170819.8575840805,total,current,0.0003351199999999998,2.2488731184821924e-06,168877.09067966527
2,170819.8575840805,174795.83039094412,total,current,0.00037646472831168,2.3552850719920127e-06,172807.84398751231
2,174795.83039094412,178864.34723797083,total,current,0.00038486,2.3649383360530918e-06,176830.08881445747
2,178864.34723797083,183027.56216387916,total,current,0.00034626999999999987,2.114302186863212e-06,180945.95470092498
2,183027.56216387916,187287.67934441206,total,current,0.00034009,2.297961107705084e-06,185157.6207541456
2,187287.67934441206,191646.95425931734,total,current,0.00029797932620439995,1.908872055925649e-06,189467.3168018647
2,191646.95425931734,196107.6948864907,total,current,0.0003776499999999999,2.347763818934073e-06,193877.32457290404
2,196107.6948864907,200672.2629239134,total,current,0.0004377799999999999,2.65339805007103e-06,198389.97890520206
2,200672.2629239134,205343.07504003134,total,current,0.0003184197604159999,1.933115503437137e-06,203007.66898197238
2,205343.07504003134,210122.60415323795,total,current,0.00035322000000000006,2.2396148658807492e-06,207732.83959663464
2,210122.60415323795,215013.38074113798,total,current,0.0003723947283116799,2.2454470448858932e-06,212567.99244718795
2,215013.38074113798,220017.99418028563,total,current,0.00047118472831168004,2.5819647845228003e-06,217515.6874607118
2,220017.99418028563,225139.09411710594,total,current,0.0005156800000000001,2.6099220159408166e-06,222578.54414869577
2,225139.09411710594,230379.39187072578,total,current,0.0005500100000000002,2.8759010884772666e-06,227759.24299391586
2,230379.39187072578,235741.6618684567,total,current,0.00047336000000000014,2.7326133567657293e-06,233060.52686959124
2,235741.6618684567,241228.7431146898,total,current,0.0004264300000000002,2.504914563352418e-06,238485.20249157323
2,241228.7431146898,246843.54069398058,total,current,0.00043323999999999994,2.4567828186843557e-06,244036.14190433518
2,246843.54069398058,252589.02730911906,total,current,0.00044146999999999985,2.5949622912349308e-06,249716.28400154982
2,252589.02730911906,258468.24485499988,total,current,0.00054817472831168,2.941257462114576e-06,255528.63608205947
2,258468.24485499988,264484.3060291254,total,current,0.0005608500000000001,3.1037733633282717e-06,261476.27544206264
2,264484.3060291254,270640.39597959496,total,current,0.0006908397604160002,3.2452295275710602e-06,267562.3510043602
2,270640.39597959496,276939.7739914518,total,current,0.0005961799999999999,3.0915780024861556e-06,273790.08498552337
2,276939.7739914518,283385.7752122828,total,current,0.0005913347283116798,3.0129273781199136e-06,280162.7746018673
2,283385.7752122828,289981.8124179771,total,current,0.0006043800000000002,3.3333266666596518e-06,286683.7938151299
2,289981.8124179771,296731.3778195955,total,current,0.0006319299999999997,3.5638265384224285e-06,293356.5951187863
2,296731.3778195955,303638.04491228506,total,current,0.00057016,2.9957788484949236e-06,300184.7113659403
2,303638.04491228506,310705.47036723397,total,current,0.0006727097604160001,3.0372310540219637e-06,307171.7576397595
2,310705.47036723397,317937.3959676626,total,current,0.000629279569688529,3.1499102630007545e-06,314321.43316744827
2,317937.3959676626,325337.65058987617,total,current,0.0007018397604159997,3.239414247974418e-06,321637.5232787694
2,325337.65058987617,332910.1522304278,total,current,0.0006417600000000002,2.857671581669659e-06,329123.901410152
2,332910.1522304278,340658.9100804657,total,current,0.00069374472831168,3.402403002716335e-06,336784.5311554468
2,340658.9100804657,348588.02664836263,total,current,0.0008071599999999997,3.6305861173595476e-06,344623.4683644142
2,348588.02664836263,356701.69993175083,total,current,0.0007114047283116797,3.186102468808763e-06,352644.8632900567
2,356701.69993175083,365004.2256401134,total,current,0.0007284199999999999,3.5689225377985388e-06,360852.9627859321
2,365004.2256401134,373499.99946910795,total,current,0.00071274,3.2342116895040717e-06,369252.1125546107
2,373499.99946910795,382193.519427827,total,current,0.0008367647283116797,3.8548971535157265e-06,377846.75944846746
2,382193.519427827,391089.38822022756,total,current,0.0009300199999999998,3.928681892715038e-06,386641.45382402727
2,391089.38822022756,400192.3156819904,total,current,0.0008039897604160001,3.7283626396146065e-06,395640.851951109
2,400192.3156819904,409507.1212740989,total,current,0.0008288947283116798,3.5727727747995415e-06,404849.71847804467
2,409507.1212740989,419038.73663445824,total,current,0.0008527099999999999,3.5950947220634786e-06,414272.9289542786
2,419038.73663445824,428792.2081889056,total,current,0.0009843799999999998,3.7290500320354856e-06,423915.4724116819
2,428792.2081889056,438772.699822994,total,current,0.0009164900000000001,3.496159364649728e-06,433782.4540059498
2,438772.699822994,448985.4956159636,total,current,0.0009868695657883999,3.884602410808437e-06,443879.09771947877
2,448985.4956159636,459436.0026383486,total,current,0.0008923399999999998,3.300603556683291e-06,454210.7491271561
2,459436.0026383486,470129.7538147015,total,current,0.0009226299999999997,3.4170592531302412e-06,464782.87822652503
2,470129.7538147015,481072.4108529482,total,current,0.0010242744887276802,4.1561160549904576e-06,475601.08233382483
2,481072.4108529482,492269.7672419275,total,current,0.00099053,4.299294163352194e-06,486671.0890474379
2,492269.7672419275,503727.7513187002,total,current,0.00106498,4.281507805774321e-06,497998.75928031385
2,503727.7513187002,515452.4294072526,total,current,0.0010211381710910784,3.9171856958355e-06,509590.0903629764
2,515452.4294072526,527450.0090302555,total,current,0.00105989,4.331489001452155e-06,521451.21921875403
2,527450.0090302555,539726.84219558,total,current,0.0011245299999999995,4.089860707417044e-06,533588.4256129178
2,539726.84219558,552289.4287593097,total,current,0.0011811800000000006,4.805224009113785e-06,546008.1354774449
2,552289.4287593097,565144.4198670292,total,current,0.0012581000000000003,4.332435804486188e-06,558716.9243131694
2,565144.4198670292,578298.6214752116,total,current,0.00118635436287388,4.264091156055038e-06,571721.5206711204
2,578298.6214752116,591758.9979545702,total,current,0.0011906899999999997,4.1710569597668435e-06,585028.8097148909
2,591758.9979545702,605532.6757772797,total,current,0.0012298499999999998,3.805508368062296e-06,598645.836865925
2,605532.6757772797,619626.9472900209,total,current,0.0012531999999999999,4.416795309733363e-06,612579.8115336503
2,619626.9472900209,634049.2745748472,total,current,0.0013414000000000002,4.430244994022739e-06,626838.110932434
2,634049.2745748472,648807.2933999146,total,current,0.0012905395657884,4.89094357020212e-06,641428.2839873809
2,648807.2933999146,663908.8172621686,total,current,0.0012456299999999997,4.5197357346540275e-06,656358.0553310416
2,663908.8172621686,679361.8415241288,total,current,0.0014094600000000004,4.213192843837912e-06,671635.3293931487
2,679361.8415241288,695174.5476469586,total,current,0.0013059295657883998,4.786651433994437e-06,687268.1945855437
2,695174.5476469586,711355.3075220658,total,current,0.0013314499999999992,4.9165844882723416e-06,703264.9275845122
2,711355.3075220658,727912.6879035223,total,current,0.0013653699999999999,4.5812233159616884e-06,719633.997712794
2,727912.6879035223,744855.4549436561,total,current,0.0013738242941000796,4.666142402044583e-06,736384.0714235893
2,744855.4549436561,762192.5788341984,total,current,0.0014597268078953205,4.716548743476847e-06,753524.0168889272
2,762192.5788341984,779933.2385554862,total,current,0.001465949760416,4.654440720257393e-06,771062.9086948424
2,779933.2385554862,798086.8267361772,total,current,0.0015128199999999994,4.7939224993014535e-06,789010.0326458317
2,798086.8267361772,816662.9546260932,total,current,0.0014759636415583998,4.595382615618572e-06,807374.8906811352
2,816662.9546260932,835671.4571848076,total,current,0.0015884096345621993,5.124420431148446e-06,826167.2059054504
2,835671.4571848076,855122.3982886744,total,current,0.0015624599999999999,4.481644268963215e-06,845396.927736741
2,855122.3982886744,875026.0760590546,total,current,0.0015585884039476603,4.626208555082802e-06,865074.2371738645
2,875026.0760590546,895393.0283145609,total,current,0.0015174900000000002,4.540691332578726e-06,885209.5521868077
2,895393.0283145609,916234.0381502097,total,current,0.0015472700000000005,4.925523199403638e-06,905813.5332323853
2,916234.0381502097,937560.1396464304,total,current,0.00156726472831168,4.23044687089244e-06,926897.08889832
2,937560.1396464304,959382.6237109579,total,current,0.001603094728311679,4.962376013981898e-06,948471.3816786942
2,959382.6237109579,981713.0440566995,total,current,0.001565130000000001,5.5312638517741264e-06,970547.8338838287
2,981713.0440566995,1004563.2233187415,total,current,0.0016170490911855597,5.127682053807407e-06,993138.1336877205
2,1004563.2233187415,1027945.2593137346,total,current,0.0016249594566233596,5.77425666219468e-06,1016254.2413162381
2,1027945.2593137346,1051871.531444971,total,current,0.0017282797604159994,4.847850857471766e-06,1039908.3953793528
2,1051871.531444971,1076354.7072565458,total,current,0.0017092715362070005,5.08799633990587e-06,1064113.1193507584
2,1076354.7072565458,1101407.7491400703,total,current,0.0016758699999999992,4.857601665371446e-06,1088881.228198308
2,1101407.7491400703,1127043.921197492,total,current,0.0016408147283116803,5.870297878459748e-06,1114225.8351687812
2,1127043.921197492,1153276.7962636503,total,current,0.0016569900000000003,5.302591228575079e-06,1140160.358730571
2,1153276.7962636503,1180120.2630922892,total,current,0.0017048085882001593,5.096860841903354e-06,1166698.5296779699
2,1180120.2630922892,1207588.5337093286,total,current,0.001662219999999999,4.3952586943135415e-06,1193854.398400809
2,1207588.5337093286,1235696.150937292,total,current,0.0017171395657884004,5.549159587112957e-06,1221642.3423233102
2,1235696.150937292,1264457.9960948692,total,current,0.0016880297604159999,5.254325894537172e-06,1250077.0735160806
2,1264457.9960948692,1293889.2968756924,total,current,0.0017540599999999998,5.417253021877015e-06,1279173.6464852807
2,1293889.2968756924,1324005.635410499,total,current,0.0016859184039476605,5.689994064197945e-06,1308947.4661430959
2,1324005.635410499,1354822.956516947,total,current,0.0016916299999999995,5.673216446470415e-06,1339414.295963723
2,1354822.956516947,1386357.576141451,total,current,0.0017234399999999997,5.584526240723949e-06,1370590.266329199
2,1386357.576141451,1418626.1899975103,total,current,0.0017369899999999999,5.074764163302277e-06,1402491.8830694808
2,1418626.1899975103,1451645.8824051002,total,current,0.0017066496345622003,5.179295479552375e-06,1435136.0362013052
2,1451645.8824051002,1485434.1353358068,total,current,0.00165187,5.462889585764881e-06,1468540.0088704536
2,1485434.1353358068,1520008.837668497,total,current,0.0017016931322593402,5.478646441814413e-06,1502721.486502152
2,1520008.837668497,1555388.2946604195,total,current,0.0016950447283116796,5.567115077139155e-06,1537698.5661644582
2,1555388.2946604195,1591591.2376387545,total,current,0.00170233,6.1146298317879035e-06,1573489.766149587
2,1591591.2376387545,1628636.8339177426,total,current,0.0016352531074767646,5.526284119246898e-06,1610114.0357782487
2,1628636.8339177426,1666544.6969466417,total,current,0.0016597631322593396,5.0599557680494865e-06,1647590.765432192
2,1666544.6969466417,1705334.8966938877,total,current,0.0016214231322593405,4.858351515780681e-06,1685939.7968202648
2,1705334.8966938877,1745027.9702729536,total,current,0.00164826,5.504004419191945e-06,1725181.4334834206
2,1745027.9702729536,1785644.9328155348,total,current,0.00158780680789532,5.630758001053116e-06,1765336.4515442443
2,1785644.9328155348,1827207.288597817,total,current,0.0015850547283116805,5.198395080217428e-06,1806426.1107066758
2,1827207.288597817,1869737.0424257172,total,current,0.0015893400000000007,5.98140586832257e-06,1848472.1655117671
2,1869737.0424257172,1913256.711285124,total,current,0.0015427100000000005,5.268168082878009e-06,1891496.8768554206
2,1913256.711285124,1957789.33626331,total,current,0.0015349900000000006,5.288972614138287e-06,1935523.0237742169
2,1957789.33626331,2003358.4947478285,total,current,0.0015349099999999994,4.705060568101696e-06,1980573.9155055692
2,2003358.4947478285,2049988.3129093142,total,current,0.0015139400000000005,4.7582956799428586e-06,2026673.4038285713
2,2049988.3129093142,2097703.4784749085,total,current,0.0015073099999999991,5.301375750548411e-06,2073845.8956921115
2,2097703.4784749085,2146529.253798917,total,current,0.0014840384039476607,4.9907932363188064e-06,2122116.3661369127
2,2146529.253798917,2196491.489237738,total,current,0.0014697300000000003,4.883550103782089e-06,2171510.3715183274
2,2196491.489237738,2247616.6368360957,total,current,0.00145705,4.489412348216499e-06,2222054.063036917
2,2247616.6368360957,2299931.7643318316,total,current,0.0014405099999999999,4.788780975605909e-06,2273774.2005839637
2,2299931.7643318316,2353464.569486666,total,current,0.00142812,4.690766343453742e-06,2326698.1669092486
2,2353464.569486666,2408243.394750527,total,current,0.00141710803850986,4.007289323303111e-06,2380853.9821185963
2,2408243.394750527,2464297.242267195,total,current,0.001415156788990477,4.377633594994923e-06,2436270.318508861
2,2464297.242267195,2521655.7892292226,total,current,0.00139026,4.502246801612034e-06,2492976.515748209
2,2521655.7892292226,2580349.4035902494,total,current,0.001361799760416,4.672677038489282e-06,2551002.596409736
2,2580349.4035902494,2640409.160143036,total,current,0.00132004840394766,4.6475976698442844e-06,2610379.2818666426
2,2640409.160143036,2701866.8569717254,total,current,0.00130727,4.122220030493514e-06,2671138.0085573806
2,2701866.8569717254,2764755.032287045,total,current,0.0013001884039476597,4.20181719796539e-06,2733310.944629385
2,2764755.032287045,2829106.9816533644,total,current,0.0012531,4.525673118080116e-06,2796931.0069702044
2,2829106.9816533644,2894956.7756167217,total,current,0.00122434,4.032950645506922e-06,2862031.8786350433
2,2894956.7756167217,2962339.2777431626,total,current,0.0011987299999999998,3.9334836899871315e-06,2928648.0266799424
2,2962339.2777431626,3031290.163076932,total,current,0.0011736699999999995,4.6228911107917865e-06,2996814.720410047
2,3031290.163076932,3101845.9370282986,total,current,0.0011616299999999997,3.4869063884212662e-06,3066568.0500526153
2,3101845.9370282986,3174043.9547010064,total,current,0.0011521900000000002,3.7063062556409845e-06,3137944.9458646523
2,3174043.9547010064,3247922.4406695906,total,current,0.0011445599999999995,3.43309266588201e-06,3210983.1976852985
2,3247922.4406695906,3323520.5092170252,total,current,0.0011289400000000002,3.5326134200831543e-06,3285721.474943308
2,3323520.5092170252,3400878.185043421,total,current,0.00111158,3.475198708074389e-06,3362199.347130223
2,3400878.185043421,3480036.424456732,total,current,0.0011048899999999999,3.865174607631393e-06,3440457.3047500765
2,3480036.424456732,3561037.1370566953,total,current,0.0010923199999999997,3.98861713713877e-06,3520536.780756714
2,3561037.1370566953,3643923.207923484,total,current,0.0010827399999999996,3.2736974431836056e-06,3602480.1724900897
2,3643923.207923484,3728738.520322815,total,current,0.00106926,3.5519128435932783e-06,3686330.86412315
2,3728738.520322815,3815527.9789395393,total,current,0.0010470899999999999,3.3471560368998206e-06,3772133.249631177
2,3815527.9789395393,3904337.533652016,total,current,0.00103105,3.5777193514270626e-06,3859932.756295778
2,3904337.533652016,3995214.203859848,total,current,0.0010221499999999994,3.7083954710506675e-06,3949775.868755932
2,3995214.203859848,4088206.103377872,total,current,0.00100441,3.1000845540769985e-06,4041710.15361886
2,4088206.103377872,4183362.465909573,total,current,0.0009908600000000003,3.3265998657283635e-06,4135784.2846437227
2,4183362.465909573,4280733.671113414,total,current,0.0009811800000000003,3.2391974314631165e-06,4232048.0685114935
2,4280733.671113414,4380371.271275882,total,current,0.0009592099999999999,3.275476524820614e-06,4330552.471194647
2,4380371.271275882,4482328.018605371,total,current,0.0009449199999999998,3.3195983692818518e-06,4431349.644940626
2,4482328.018605371,4586657.893161353,total,current,0.0009403600000000002,3.3882005593378175e-06,4534492.955883361
2,4586657.893161353,4693416.131433619,total,current,0.0009241300000000005,3.2880148135512617e-06,4640037.012297486
2,4693416.131433619,4802659.255586733,total,current,0.0009092799999999997,3.4500499191243897e-06,4748037.693510177
2,4802659.255586733,4914445.10338517,total,current,0.0009008300000000003,2.9774931832936183e-06,4858552.179485952
2,4914445.10338517,5028832.858814984,total,current,0.0008883099999999999,3.3525716045502654e-06,4971638.981100077
2,5028832.858814984,5145883.083418227,total,current,0.0008904399999999999,3.370199766282331e-06,5087357.971116605
2,5145883.083418227,5265657.748356696,total,current,0.00087896,2.5911629150875634e-06,5205770.415887462
2,5265657.748356696,5388220.267222019,total,current,0.0008636199999999994,2.8745058424704353e-06,5326939.007789358
2,5388220.267222019,5513635.529609304,total,current,0.0008607100000000002,3.2709092733892836e-06,5450927.898415661
2,5513635.529609304,5641969.93547247,total,current,0.0008388600000000004,3.0303188484421912e-06,5577802.732540887
2,5641969.93547247,5773291.4302790025,total,current,0.00082874,2.904320014645869e-06,5707630.682875736
2,5773291.4302790025,5907669.540983079,total,current,0.0008167900000000002,3.2928847381874397e-06,5840480.485631041
2,5907669.540983079,6045175.412835967,total,current,0.0008078100000000006,3.0706395543457063e-06,5976422.476909523
2,6045175.412835967,6185881.847053227,total,current,0.00079497,3.056222498378126e-06,6115528.629944596
2,6185881.847053227,6329863.339358645,total,current,0.0007831400000000001,2.9259210757319048e-06,6257872.593205936
2,6329863.339358645,6477196.1194253005,total,current,0.0007692300000000001,3.3911308861303677e-06,6403529.729391973
2,6477196.1194253005,6627958.191234671,total,current,0.0007608600000000002,2.7399410153635576e-06,6552577.155329986
2,6627958.191234671,6782229.374375113,total,current,0.0007391500000000003,2.786633862355278e-06,6705093.7828048915
2,6782229.374375113,6940091.346301613,total,current,0.0007355699999999998,2.7462832550874703e-06,6861160.360338364
2,6940091.346301613,7101627.685579163,total,current,0.00072408,2.8108979836961044e-06,7020859.515940389
2,7101627.685579163,7266923.916132653,total,current,0.0007176900000000003,2.774730672159575e-06,7184275.800855909
2,7266923.916132653,7436067.552526733,total,current,0.00070622,2.6044864167337487e-06,7351495.734329693
2,7436067.552526733,7609148.146299587,total,current,0.0007028600000000001,2.7136400690292147e-06,7522607.84941316
2,7609148.146299587,7786257.333375173,total,current,0.0006881399999999997,2.8032095601984904e-06,7697702.73983738
2,7786257.333375173,7967488.882579011,total,current,0.00067858,2.7287907559760243e-06,7876873.107977092
2,7967488.882579011,8152938.745283232,total,current,0.0006687299999999997,2.797973834002362e-06,8060213.8139311215
2,8152938.745283232,8342705.106207138,total,current,0.0006621699999999998,2.4461082262542206e-06,8247821.925745185
2,8342705.106207138,8536888.435400201,total,current,0.0006503399999999997,2.7325653022964272e-06,8439796.77080367
2,8536888.435400201,8735591.541435005,total,current,0.0006435099999999998,2.5225245891826687e-06,8636239.988417603
2,8735591.541435005,8938919.62583829,total,current,0.0006252199999999998,2.593253874299508e-06,8837255.583636649
2,8938919.62583829,9146980.338788942,total,current,0.0006269699999999999,2.769401897285487e-06,9042949.982313616
2,9146980.338788942,9359883.83611237,total,current,0.0006124200000000001,2.4437998231761067e-06,9253432.087450657
2,9359883.83611237,9577742.837601513,total,current,0.0006018,2.3950285209497307e-06,9468813.336856943
2,9577742.837601513,9800672.68669527,total,current,0.00059319,2.570960399099533e-06,9689207.762148391
2,9800672.68669527,10028791.411546044,total,current,0.0005794800000000003,2.5895469749260305e-06,9914732.049120657
2,10028791.411546044,10262219.787508642,total,current,0.0005048899999999999,2.3123688059974354e-06,10145505.599527344
2,10262219.787508642,10501081.401083684,total,current,0.0004159099999999997,2.238690769990176e-06,10381650.594296163
2,10501081.401083684,10745502.71534932,total,current,0.00028086999999999996,1.6378512037595939e-06,10623292.058216501
2,10745502.71534932,10995613.136915961,total,current,0.00021039,1.5686251459430307e-06,10870557.926132642
2,10995613.136915961,11251545.084439399,total,current,0.0001937,1.289937748086787e-06,11123579.11067768
2,11251545.084439399,11513434.05872865,total,current,0.00019666,1.279142705332779e-06,11382489.571584024
2,11513434.05872865,11781418.714485608,total,current,0.00019883000000000002,1.1850120401723241e-06,11647426.38660713
2,11781418.714485608,12055640.933714494,total,current,0.00021584000000000002,1.573757005103054e-06,11918529.824100051
2,12055640.933714494,12336245.900839977,total,current,0.00027880999999999994,1.5786898416603879e-06,12195943.417277236
2,12336245.900839977,12623382.17957373,total,current,0.00030357000000000013,1.8415658137746566e-06,12479814.040206853
2,12623382.17957373,12917201.791570112,total,current,0.0002902600000000001,1.9306993551558074e-06,12770291.98557192
2,12917201.791570112,13217860.296912637,total,current,0.0014291300000000005,3.966772471211741e-06,13067531.044241374
2,13217860.296912637,13525516.87647382,total,current,0.0029800399999999998,5.585260544821563e-06,13371688.586693227
2,13525516.87647382,13840334.416192027,total,current,0.005112450000000001,7.2544987783489405e-06,13682925.646332923
2,13840334.416192027,14162479.593309926,total,current,0.85843849,3.75356113180738e-05,14001407.004750976
2,14162479.593309926,14492122.964620281,total,current,0.0,0.0,14327301.278965104
2,14492122.964620281,14829439.056765435,total,current,0.0,0.0,14660781.010692857
2,14829439.056765435,15174606.458639182,total,current,0.0,0.0,15002022.75770231
2,15174606.458639182,15527807.915938776,total,current,0.0,0.0,15351207.187288979
2,15527807.915938776,15889230.427918013,total,current,0.0,0.0,15708519.171928395
2,15889230.427918013,16259065.346392265,total,current,0.0,0.0,16074147.887155138
2,16259065.346392265,16637508.47704793,total,current,0.0,0.0,16448286.911720097
2,16637508.47704793,17024760.183109943,total,current,0.0,0.0,16831134.330078937
2,17024760.183109943,17421025.491422247,total,current,0.0,0.0,17222892.837266095
2,17421025.491422247,17826514.200997353,total,current,0.0,0.0,17623769.8462098
2,17826514.200997353,18241440.994092505,total,current,0.0,0.0,18033977.59754493
2,18241440.994092505,18666025.549871214,total,current,0.0,0.0,18453733.271981858
