energy mid [eV],energy low [eV],energy high [eV],mean,filename,fertile_kg/m3,fertile_mt,br_vol_m3
0.0067388999399084,0.0065840435289218,0.006893756350895,4e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0070558971936804,0.006893756350895,0.0072180380364659,4e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0073878059700741,0.0072180380364659,0.0075575739036824,5e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0077353277057873,0.0075575739036824,0.0079130815078922,5e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0080991968330376,0.0079130815078922,0.0082853121581829,9e-08,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0084801823316688,0.0082853121581829,0.0086750525051547,1.4e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0088790893542684,0.0086750525051547,0.009083126203382,1.3e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0092967609277296,0.009083126203382,0.0095103956520773,1.6e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0097340797348561,0.0095103956520773,0.009957763817635,2.0000000000000004e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0101919699797719,0.009957763817635,0.0104261761419088,2.0000000000000004e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0106713993410808,0.0104261761419088,0.0109166225402528,2.1000000000000005e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0111733810169021,0.0109166225402528,0.0114301394935514,1.9e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0116989758661046,0.0114301394935514,0.0119678122386577,2.700000000000001e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0122492946502637,0.0119678122386577,0.0125307770618697,2.900000000000001e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
0.0128255003810808,0.0125307770618697,0.0131202237002919,2.900000000000001e-07,tallies_FLiBe_900K_Li00.0_U238_500.00kgm3_4e6x25,500.0,349.58271840401363,699.1654368080273
