filename,br_vol_m3,fertile_kg/m3,fertile_mt,energy mid [eV],mean
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,43.67035136779566,7.000082280793849e-07
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,44.686814746001374,7.228992587300369e-07
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,45.72693714610348,7.813361912785747e-07
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,46.79126925131308,3.8013510244701956e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,47.88037456244637,1.1896820990388633e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,48.99482969626492,1.018669065663072e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,50.13522469076008,1.1367828540139027e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,51.30216331754328,1.3185439999473551e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,52.496263401507086,1.5884768144605459e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,53.71815714792707,1.9524196903398955e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,54.968491477177146,2.6555931858930135e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,56.2479283672354,4.073362143969409e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,57.55714520416234,9.551773613597421e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,58.896835140736655,0.0018133273433779999
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,60.26770746343856,0.0013056953953784298
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,61.67048796797502,1.1644740981257386e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,63.10591934354554,9.777984670510998e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,64.57476156605216,1.4390350836393997e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,66.07779230046165,3.128766639894243e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,67.61580731253306,0.00019325422801009392
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,69.1896208901286,0.0061286628897516005
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,70.80006627433076,0.00019689415123922386
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,72.4479961005942,3.202031662241903e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,74.13428285016569,1.3146836736361016e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,75.85981931201124,7.503885655059976e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,77.62551905549499,4.816141660005053e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,79.43231691406014,3.329627429108045e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,81.28116948016782,2.521441643889762e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,83.17305561175615,1.9798707083787723e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,85.10897695048774,1.6635941893271904e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,87.08995845205922,1.4323828119798742e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,89.11704892885481,3.214226166098633e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,91.1913216052306,4.514589208066999e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,93.31387468572292,1.1088457612638473e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,95.48583193648278,1.1306744003640915e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,97.70834328024348,5.702792399221216e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,99.98258540513648,1.345464164612933e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,102.30976238767828,3.0277094191855347e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,104.69110633025748,4.097460491692096e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,107.12787801345996,3.5496455433960705e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,109.62136756357776,9.597086544829374e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,112.1728951356544,0.0033387812332242002
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,114.78381161242876,0.0003855667645564057
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,117.45549931954756,1.8909498673254066e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,120.1893727574249,0.0040916258657971005
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,122.98687935013646,0.00012749374180636542
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,125.8495002117448,1.0033491437798716e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,128.77875093046163,0.0014588753792732472
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,131.77618237106185,9.024876033882932e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,134.84338149597477,3.827931434259655e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,137.98197220548678,2.202636318103337e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,141.1936161974999,1.8487461540995549e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,144.48001384730284,3.259289457899778e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,147.8429051078192,1.4514698417033017e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,151.28407043080904,1.6801994401029152e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,154.80533170951293,8.721751037051025e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,158.40855324323636,2.976246673027037e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,162.0956427243858,5.931869024801864e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,165.8685522484791,2.2953597954917333e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,169.72927934766415,0.0033961923679471
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,173.679868048294,6.585622016785342e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,177.7224099531178,2.3351514880979497e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,181.85904534866043,4.669792799636475e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,186.0919643383777,4.237850302184304e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,190.42340800218608,0.000875525576151221
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,194.85566958298224,0.0015603108343124
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,199.39109570077883,0.0017989863456882
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,204.0320875951013,2.2412948954426616e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,208.7811023963017,6.529840885251649e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,213.64065442646364,6.506148478194793e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,218.61331653058733,0.0009131248340943259
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,223.7017214387582,0.0016704727992884999
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,228.90856316002197,5.3905542926526096e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,234.2365984087021,1.1322221492044018e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,239.6886480639175,8.135998205263423e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,245.2675986630711,1.2483099459016492e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,250.97640393009988,0.0022311037920786
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,256.8180863392971,1.705412438210358e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,262.7957387155332,0.0018773540827623
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,268.9125258717237,6.233427224482538e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,275.17168628441,7.433145822532715e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,281.5765338083408,3.1608448405774906e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,288.13045943096233,0.0019058716526192002
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,294.8369330677451,5.1106400879401414e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,301.69950539929863,0.00030542328807612516
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,308.7218097512465,0.0014642996915439
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,315.90756401785745,4.044226005480331e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,323.2605726304497,2.9647925660069987e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,330.7847285716124,0.0018691145950567
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,338.4840154363092,0.0011315894553124359
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,346.3625095409559,0.0004340009150556509
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,354.42438208158853,1.6863301101991536e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,362.6739013422647,0.001311243148915988
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,371.1154349548675,0.001293376664749763
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,379.753452211507,2.36215665017047e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,388.592526430746,2.3276939194350918e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,397.6373373789028,0.000741562602480289
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,406.8926737477086,4.471298753452936e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,416.3634356896368,5.639167220635714e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,426.05463741224366,2.5667646941168764e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,435.971409832894,1.3055299869035203e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,446.11900329527793,2.227304872054774e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,456.5027903491575,0.00016784391845117174
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,467.1282685948129,0.001130247580479577
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,478.0010635936968,2.0351788143129497e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,489.1269318468357,0.0010856154156743312
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,500.5117638425561,4.375221142331939e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,512.1615871751496,0.00024027783533875862
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,524.0825697361272,0.0005694061612482197
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,536.2810229797519,0.00013679777057458545
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,548.7634052645808,7.687702320504712e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,561.5363252727823,3.491313968525859e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,574.6065455090435,0.0008386701108269122
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,587.9809858809145,7.985596287598642e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,601.6667273624912,0.0003903939600097026
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,615.6710157433694,0.00023719686897055094
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,630.0012654648623,3.8745979063523225e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,644.66506354551,1.149583562811887e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,659.670173597954,0.0012577650319126
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,675.0245399393114,0.0007206126382437849
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,690.7362917972198,0.0006481858228035076
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,706.8137476137822,0.0009145226172338195
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,723.2654194496897,3.149333379850371e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,740.1000174908531,0.0006434066920869105
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,757.3264546599305,2.882825617045425e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,774.9538513351922,0.00031304059846639596
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,792.9915401792209,1.3954098872742715e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,811.4490710800037,0.0005380680358718471
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,830.336216207032,9.299509614284844e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,849.6629751850868,0.00042273884205092446
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,869.4395803884479,0.0002928417706868131
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,889.6765023583298,0.00041204536320345477
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,910.3844553464132,7.47453940424083e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,931.574402987407,4.539646363749622e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,953.2575641036432,0.0004968426802938947
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,975.44541864478,0.0003829218887487345
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,998.1497137657528,0.000448076244784541
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1021.382470046198,0.0004063962917871412
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1045.1559878546414,0.00018448135511658635
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1069.48285386081,0.0002583228402369788
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1094.3759476995306,4.5366899190309084e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1119.8484487897344,0.0003855902623427204
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1145.913843312176,0.0004023863535465802
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1172.5859313495705,9.731929314368633e-06
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1199.8788341929178,0.00014994413115346415
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1227.807001817891,0.000265587744729107
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1256.3852205352423,0.0005993431962094634
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1285.6286208192796,0.0003395285322318034
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1315.5526853185547,0.00023279716798373367
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1346.173257053011,0.00032278679779473325
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1377.5065478019233,0.0002846291404035419
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1409.5691466870744,0.00027266157914015396
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1442.378028955713,0.0004187552953726586
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1475.950564967943,5.527546308461763e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1510.3045293932964,0.0005271434388990546
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1545.4581106213743,8.745064300954735e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1581.4299203915168,0.00032026882929663973
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1618.239003646619,0.00037346302706734455
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1655.9048486163006,0.00034058129323418136
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1694.4473971347672,0.000184590785407313
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1733.8870551988337,0.00035417111015029
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1774.2447037716884,0.00018472743346628344
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1815.5417098381272,0.00041043475259355144
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1857.7999377171077,0.000279110381716685
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1901.041760637609,0.00020523324252693645
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1945.2900725839345,0.0002597500231809406
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,1990.5683004167167,0.00033825981896981426
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2036.900416276061,0.00012964363275896982
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2084.310950273358,0.0002415157534285201
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2132.825003478536,0.00022898432250110539
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2182.4682612095958,0.00039072261899547177
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2233.267006631456,0.00019677953124684654
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2285.248134671337,0.0003196115433146393
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2338.439166258029,0.00023753414753281988
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2392.868262892596,0.00016573713393193887
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2448.5642415582192,0.0003145168459322329
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2505.556589977092,0.000209320111228062
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2563.8754822224114,0.00019414504888514065
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2623.5517946937703,0.00022726801024663116
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2684.6171224643795,0.00028271310522763257
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2747.103796008788,0.0002736976380811973
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2811.044898319956,0.00024941530366390284
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2876.4742824247364,0.0001509024212735307
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,2943.4265893070547,0.00020319778636033577
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3011.937266248251,0.00023284103481320073
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3082.0425855943213,0.00019196689728755192
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3153.779663959973,0.00016989524076890767
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3227.186481879676,0.000251591352394387
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3302.301903916108,0.00018222892566516503
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3379.165699236635,0.0001852867713073376
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3457.8185626687336,8.834320649831437e-05
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3538.302136245488,0.00012884508402727574
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3620.659031252585,0.00018466345255582114
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3704.9328507884647,0.00015496226170137555
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3791.168212849576,0.00011780743716227398
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3879.410773952965,0.0001476949596291175
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,3969.707253308701,0.00016887340642848854
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4062.105457554924,0.00017911574152712804
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4156.6543060686345,0.0001731639277805872
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4253.4038568656,0.00017008694893168083
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4352.405333103116,0.00016863032096111163
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4453.711150199634,0.00016317832207746842
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4557.374943585616,0.00016134269715224766
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4663.451597100322,0.00016182858273058095
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4771.997272049553,0.00015998808604125134
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4883.069436939735,0.000159246505303685
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,4996.726897904089,0.00015725250371422076
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,5113.029829836999,0.0001567466479001948
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,5232.03980825305,0.0001584091179965468
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,5353.819841887622,0.00015834414965072425
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,5478.434406056288,0.0001566498878290076
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,5605.949476790651,0.0001569689740062287
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,5736.432565768756,0.00015620481155230332
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,5869.952756058558,0.00015307886746633174
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,6006.580738693277,0.00015290742302518983
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,6146.388850098124,0.00015027143398654093
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,6289.451110388156,0.00015065232753047513
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,6435.843262557541,0.0001508244144793327
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,6585.642812580991,0.00014887589563698984
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,6738.929070448583,0.0001469906271206407
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,6895.783192155703,0.00014698703245663033
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,7056.288222670336,0.00014464305205781728
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,7220.529139900464,0.00014600304800403948
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,7388.59289968483,0.00014616250362982765
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,7560.568481830907,0.0001491257369276327
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,7736.546937224441,0.00015334719646912907
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,7916.621436035492,0.0001581510590558931
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,8100.887317046529,0.00016206410784804184
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,8289.44213812867,0.00015884009829755682
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,8482.385727892795,0.0001548588963486294
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,8679.820238542878,0.00015087263142804814
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,8881.850199959536,0.00014705034946569797
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,9088.582575042408,0.00014219735410867017
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,9300.12681634068,0.00014011955366185344
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,9516.594924001716,0.00013558104253513282
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,9738.101505068516,0.0001361070118492465
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,9964.763834157344,0.00013247052438992738
tallies_ARC_900K_Li07.5_Th135.00kgm3,291.1,135.0,39.2985,10196.701915547712,0.00013196025524051842
